Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2344  ,華邦電          ,"36,780,000","211,000","36,569,000"
 ,6191  ,精成科          ,"5,354,000","4,000","5,350,000"
 ,2408  ,南亞科          ,"4,813,000","30,000","4,783,000"
 ,2880  ,華南金          ,"2,525,000","443,000","2,082,000"
 ,2329  ,華泰            ,"1,700,000",0,"1,700,000"
 ,6239  ,力成            ,"2,060,000","367,080","1,692,920"
 ,8046  ,南電            ,"1,503,000","1,270","1,501,730"
 ,2327  ,國巨*           ,"1,075,000","10,000","1,065,000"
 ,2542  ,興富發          ,"1,013,000",0,"1,013,000"
 ,1216  ,統一            ,"1,023,000","319,000","704,000"
 ,2481  ,強茂            ,"826,000","160,000","666,000"
 ,2455  ,全新            ,"605,000","6,000","599,000"
 ,5871  ,中租-KY         ,"872,000","308,000","564,000"
 ,3711  ,日月光投控      ,"627,000","170,000","457,000"
 ,2382  ,廣達            ,"531,000","121,996","409,004"
 ,6177  ,達麗            ,"369,000",0,"369,000"
 ,2882  ,國泰金          ,"530,000","202,884","327,116"
 ,2915  ,潤泰全          ,"488,000","177,000","311,000"
 ,2360  ,致茂            ,"299,000","20,000","279,000"
 ,2637  ,慧洋-KY         ,"284,000","44,000","240,000"
 ,2881  ,富邦金          ,"650,000","418,236","231,764"
 ,2371  ,大同            ,"300,000","69,000","231,000"
 ,3023  ,信邦            ,"220,000",0,"220,000"
 ,3036  ,文曄            ,"489,000","271,000","218,000"
 ,6515  ,穎崴            ,"202,000","2,000","200,000"
 ,1736  ,喬山            ,"192,000","1,000","191,000"
 ,9941  ,裕融            ,"171,000",0,"171,000"
 ,4766  ,南寶            ,"212,000","52,000","160,000"
 ,9910  ,豐泰            ,"145,000",0,"145,000"
 ,6414  ,樺漢            ,"124,000",0,"124,000"
 ,1215  ,卜蜂            ,"200,000","78,000","122,000"
 ,6409  ,旭隼            ,"105,000","1,000","104,000"
 ,5434  ,崇越            ,"98,000","5,000","93,000"
 ,"=""00713 """,元大台灣高息低波,"70,000",0,"70,000"
 ,4441  ,振大環球        ,"70,000",0,"70,000"
 ,6890  ,來億-KY         ,"70,000",0,"70,000"
 ,2208  ,台船            ,"61,000",0,"61,000"
 ,2454  ,聯發科          ,"100,000","43,561","56,439"
 ,2474  ,可成            ,"665,000","610,039","54,961"
 ,5222  ,全訊            ,"51,000","1,000","50,000"
 ,3406  ,玉晶光          ,"69,000","39,000","30,000"
 ,3004  ,豐達科          ,"25,000",0,"25,000"
 ,3665  ,貿聯-KY         ,"28,000","7,000","21,000"
 ,3017  ,奇鋐            ,"32,000","12,000","20,000"
 ,2520  ,冠德            ,"50,000","32,000","18,000"
 ,2597  ,潤弘            ,"19,000","2,000","17,000"
 ,2383  ,台光電          ,"82,000","67,000","15,000"
 ,2645  ,長榮航太        ,"23,000","14,000","9,000"
 ,2530  ,華建            ,"8,000",0,"8,000"
 ,3450  ,聯鈞            ,"9,000","4,000","5,000"
 ,6271  ,同欣電          ,"5,000",0,"5,000"
 ,1503  ,士電            ,"5,000","1,000","4,000"
 ,2023  ,燁輝            ,"4,000",0,"4,000"
 ,5388  ,中磊            ,"3,000",0,"3,000"
 ,1514  ,亞力            ,"2,000",0,"2,000"
 ,2903  ,遠百            ,"2,000",0,"2,000"
