Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2409  ,友達            ,"5,045,000",0,"5,045,000"
 ,1301  ,台塑            ,"4,336,000",0,"4,336,000"
 ,1308  ,亞聚            ,"2,005,000",0,"2,005,000"
 ,2883  ,凱基金          ,"1,699,000",0,"1,699,000"
 ,2890  ,永豐金          ,"1,682,000",0,"1,682,000"
 ,3231  ,緯創            ,"1,362,000",0,"1,362,000"
 ,2324  ,仁寶            ,"1,220,000",0,"1,220,000"
 ,2891  ,中信金          ,"1,098,000",0,"1,098,000"
 ,2356  ,英業達          ,"1,038,000",0,"1,038,000"
 ,2201  ,裕隆            ,"1,003,000",0,"1,003,000"
 ,2892  ,第一金          ,"978,000",0,"978,000"
 ,2886  ,兆豐金          ,"823,000",0,"823,000"
 ,1710  ,東聯            ,"790,000",0,"790,000"
 ,1402  ,遠東新          ,"689,000",0,"689,000"
 ,2330  ,台積電          ,"751,000","80,000","671,000"
 ,2317  ,鴻海            ,"556,000",0,"556,000"
 ,2882  ,國泰金          ,"550,000",0,"550,000"
 ,2881  ,富邦金          ,"528,000",0,"528,000"
 ,1101  ,台泥            ,"520,000",0,"520,000"
 ,6505  ,台塑化          ,"519,000",0,"519,000"
 ,3017  ,奇鋐            ,"507,000",0,"507,000"
 ,1904  ,正隆            ,"520,000","19,000","501,000"
 ,3443  ,創意            ,"477,000",0,"477,000"
 ,5285  ,界霖            ,"472,000",0,"472,000"
 ,2301  ,光寶科          ,"423,000",0,"423,000"
 ,4904  ,遠傳            ,"411,000",0,"411,000"
 ,2455  ,全新            ,"402,000",0,"402,000"
 ,1303  ,南亞            ,"382,000",0,"382,000"
 ,2382  ,廣達            ,"356,000",0,"356,000"
 ,2347  ,聯強            ,"352,000",0,"352,000"
 ,1440  ,南紡            ,"350,000",0,"350,000"
 ,1216  ,統一            ,"312,000",0,"312,000"
 ,2006  ,東和鋼鐵        ,"311,000",0,"311,000"
 ,2504  ,國產            ,"300,000",0,"300,000"
 ,2354  ,鴻準            ,"289,000",0,"289,000"
 ,3045  ,台灣大          ,"289,000",0,"289,000"
 ,2408  ,南亞科          ,"285,000",0,"285,000"
 ,3533  ,嘉澤            ,"279,000",0,"279,000"
 ,4739  ,康普            ,"272,000",0,"272,000"
 ,2412  ,中華電          ,"196,000",0,"196,000"
 ,2884  ,玉山金          ,"192,000",0,"192,000"
 ,2885  ,元大金          ,"176,000",0,"176,000"
 ,6781  ,AES-KY          ,"175,000",0,"175,000"
 ,2337  ,旺宏            ,"172,000",0,"172,000"
 ,3653  ,健策            ,"168,000",0,"168,000"
 ,2887  ,台新新光金      ,"164,000",0,"164,000"
 ,5880  ,合庫金          ,"152,000",0,"152,000"
 ,2880  ,華南金          ,"150,000",0,"150,000"
 ,6239  ,力成            ,"121,000",0,"121,000"
 ,2474  ,可成            ,"111,000",0,"111,000"
 ,2368  ,金像電          ,"110,000",0,"110,000"
 ,2351  ,順德            ,"108,000",0,"108,000"
 ,2377  ,微星            ,"106,000",0,"106,000"
 ,4938  ,和碩            ,"105,000",0,"105,000"
 ,1722  ,台肥            ,"104,000",0,"104,000"
 ,3189  ,景碩            ,"102,000",0,"102,000"
 ,2014  ,中鴻            ,"101,000",0,"101,000"
 ,1702  ,南僑            ,"100,000",0,"100,000"
 ,2801  ,彰銀            ,"97,000",0,"97,000"
 ,2481  ,強茂            ,"96,000",0,"96,000"
 ,8046  ,南電            ,"89,000",0,"89,000"
 ,3711  ,日月光投控      ,"88,000",0,"88,000"
 ,2454  ,聯發科          ,"85,000",0,"85,000"
 ,"=""0050  """,元大台灣50      ,"82,000",0,"82,000"
 ,3661  ,世芯-KY         ,"98,000","18,000","80,000"
 ,4927  ,泰鼎-KY         ,"80,000",0,"80,000"
 ,2338  ,光罩            ,"77,000",0,"77,000"
 ,2352  ,佳世達          ,"77,000",0,"77,000"
 ,2379  ,瑞昱            ,"93,000","16,000","77,000"
 ,2888  ,新光金          ,"75,000",0,"75,000"
 ,2912  ,統一超          ,"73,000",0,"73,000"
 ,2357  ,華碩            ,"71,000",0,"71,000"
 ,2436  ,偉詮電          ,"71,000",0,"71,000"
 ,3702  ,大聯大          ,"69,000",0,"69,000"
 ,3708  ,上緯投控        ,"68,000",0,"68,000"
 ,2344  ,華邦電          ,"66,000",0,"66,000"
 ,1795  ,美時            ,"65,000",0,"65,000"
 ,2823  ,中壽            ,"64,000",0,"64,000"
 ,1102  ,亞泥            ,"59,000",0,"59,000"
 ,2428  ,興勤            ,"59,000",0,"59,000"
 ,1326  ,台化            ,"53,000",0,"53,000"
 ,3481  ,群創            ,"47,000",0,"47,000"
 ,1605  ,華新            ,"41,000",0,"41,000"
 ,2486  ,一詮            ,"41,000",0,"41,000"
 ,2313  ,華通            ,"40,000",0,"40,000"
 ,2327  ,國巨*           ,"46,000","8,000","38,000"
 ,5871  ,中租-KY         ,"33,000",0,"33,000"
 ,8422  ,可寧衛*         ,"32,000",0,"32,000"
 ,3034  ,聯詠            ,"31,000",0,"31,000"
 ,3596  ,智易            ,"31,000",0,"31,000"
 ,5876  ,上海商銀        ,"31,000",0,"31,000"
 ,1504  ,東元            ,"27,000",0,"27,000"
 ,2615  ,萬海            ,"27,000",0,"27,000"
 ,2834  ,臺企銀          ,"27,000",0,"27,000"
 ,4958  ,臻鼎-KY         ,"27,000",0,"27,000"
 ,2105  ,正新            ,"23,000",0,"23,000"
 ,3044  ,健鼎            ,"22,000",0,"22,000"
 ,3023  ,信邦            ,"20,000",0,"20,000"
 ,9921  ,巨大            ,"45,000","25,000","20,000"
 ,1717  ,長興            ,"18,000",0,"18,000"
 ,2360  ,致茂            ,"18,000",0,"18,000"
 ,3665  ,貿聯-KY         ,"15,000",0,"15,000"
 ,4919  ,新唐            ,"15,000",0,"15,000"
 ,6271  ,同欣電          ,"36,000","21,000","15,000"
 ,2610  ,華航            ,"14,000",0,"14,000"
 ,9904  ,寶成            ,"14,000",0,"14,000"
 ,1227  ,佳格            ,"12,000",0,"12,000"
 ,2449  ,京元電子        ,"12,000",0,"12,000"
 ,2633  ,台灣高鐵        ,"11,000",0,"11,000"
 ,2845  ,遠東銀          ,"11,000",0,"11,000"
 ,3036  ,文曄            ,"11,000",0,"11,000"
 ,6005  ,群益證          ,"11,000",0,"11,000"
 ,1609  ,大亞            ,"10,000",0,"10,000"
 ,2458  ,義隆            ,"10,000",0,"10,000"
 ,2634  ,漢翔            ,"10,000",0,"10,000"
 ,2385  ,群光            ,"9,000",0,"9,000"
 ,2441  ,超豐            ,"9,000",0,"9,000"
 ,1319  ,東陽            ,"8,000",0,"8,000"
 ,2395  ,研華            ,"8,000",0,"8,000"
 ,4915  ,致伸            ,"8,000",0,"8,000"
 ,6282  ,康舒            ,"8,000",0,"8,000"
 ,6669  ,緯穎            ,"8,000",0,"8,000"
 ,1513  ,中興電          ,"7,000",0,"7,000"
 ,6415  ,矽力*-KY        ,"7,000",0,"7,000"
 ,2108  ,南帝            ,"6,000",0,"6,000"
 ,3673  ,TPK-KY          ,"6,000",0,"6,000"
 ,5534  ,長虹            ,"6,000",0,"6,000"
 ,9910  ,豐泰            ,"6,000",0,"6,000"
 ,1434  ,福懋            ,"5,000",0,"5,000"
 ,1519  ,華城            ,"5,000",0,"5,000"
 ,2204  ,中華            ,"5,000",0,"5,000"
 ,2548  ,華固            ,"5,000",0,"5,000"
 ,3019  ,亞光            ,"5,000",0,"5,000"
 ,6288  ,聯嘉            ,"5,000",0,"5,000"
 ,6176  ,瑞儀            ,"4,000",0,"4,000"
 ,6202  ,盛群            ,"4,000",0,"4,000"
 ,8112  ,至上            ,"4,000",0,"4,000"
 ,1723  ,中碳            ,"3,000",0,"3,000"
 ,2207  ,和泰車          ,"3,000",0,"3,000"
 ,2404  ,漢唐            ,"3,000",0,"3,000"
 ,2812  ,台中銀          ,"3,000",0,"3,000"
 ,3005  ,神基            ,"3,000",0,"3,000"
 ,3014  ,聯陽            ,"3,000",0,"3,000"
 ,4999  ,鑫禾            ,"3,000",0,"3,000"
 ,5434  ,崇越            ,"3,000",0,"3,000"
 ,6412  ,群電            ,"3,000",0,"3,000"
 ,1476  ,儒鴻            ,"2,000",0,"2,000"
 ,2606  ,裕民            ,"2,000",0,"2,000"
 ,6214  ,精誠            ,"2,000",0,"2,000"
 ,9917  ,中保科          ,"2,000",0,"2,000"
 ,2809  ,京城銀          ,"1,000",0,"1,000"
 ,2820  ,華票            ,"1,000",0,"1,000"
 ,2838  ,聯邦銀          ,"1,000",0,"1,000"
 ,2889  ,國票金          ,"1,000",0,"1,000"
 ,3413  ,京鼎            ,"1,000",0,"1,000"
 ,4137  ,麗豐-KY         ,"1,000",0,"1,000"
 ,5471  ,松翰            ,"1,000",0,"1,000"
 ,5521  ,工信            ,"1,000",0,"1,000"
 ,6285  ,啟��            ,"1,000",0,"1,000"
 ,6592  ,和潤企業        ,"1,000",0,"1,000"
 ,8081  ,致新            ,"1,000",0,"1,000"
 ,8454  ,富邦媒          ,"1,000",0,"1,000"
 ,9941  ,裕融            ,"1,000",0,"1,000"
 ,2303  ,聯電            ,"641,000","2,000,000","-1,359,000"
 ,3037  ,欣興            ,"53,000","934,000","-881,000"
 ,1305  ,華夏            ,0,"800,000","-800,000"
 ,2002  ,中鋼            ,"355,000","1,057,000","-702,000"
 ,2855  ,統一證          ,"1,000","628,000","-627,000"
 ,2456  ,奇力新          ,0,"600,000","-600,000"
 ,9958  ,世紀鋼          ,0,"543,000","-543,000"
 ,2609  ,陽明            ,"16,000","420,000","-404,000"
 ,1802  ,台玻            ,"23,000","370,000","-347,000"
 ,2603  ,長榮            ,"41,000","335,000","-294,000"
 ,2383  ,台光電          ,"261,000","546,000","-285,000"
 ,1477  ,聚陽            ,"52,000","308,000","-256,000"
 ,3545  ,敦泰            ,0,"242,000","-242,000"
 ,3532  ,台勝科          ,0,"220,000","-220,000"
 ,8016  ,矽創            ,"11,000","144,000","-133,000"
 ,2308  ,台達電          ,"42,000","166,000","-124,000"
 ,2345  ,智邦            ,"22,000","146,000","-124,000"
 ,2314  ,台揚            ,0,"107,000","-107,000"
 ,3515  ,華擎            ,"10,000","97,000","-87,000"
 ,3588  ,通嘉            ,0,"83,000","-83,000"
 ,4961  ,天鈺            ,"13,000","95,000","-82,000"
 ,6269  ,台郡            ,0,"80,000","-80,000"
 ,1590  ,亞德客-KY       ,"2,000","60,000","-58,000"
 ,4968  ,立積            ,"1,000","41,000","-40,000"
 ,5269  ,祥碩            ,"1,000","34,000","-33,000"
 ,9914  ,美利達          ,0,"24,000","-24,000"
 ,2492  ,華新科          ,"15,000","34,000","-19,000"
 ,6531  ,愛普*           ,0,"13,000","-13,000"
 ,3645  ,達邁            ,0,"11,000","-11,000"
 ,3008  ,大立光          ,"3,000","12,000","-9,000"
 ,2353  ,宏��            ,"17,000","25,000","-8,000"
 ,6213  ,聯茂            ,"661,000","669,000","-8,000"
 ,2049  ,上銀            ,"2,000","6,000","-4,000"
 ,1101B ,台泥乙特        ,0,"1,000","-1,000"
 ,6409  ,旭隼            ,"1,000","2,000","-1,000"
說明:,,,,,
投信表示本國投資信託基金。,,,,,
＊表示該證券今日有鉅額交易。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,
