Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2303  ,聯電            ,"18,289,050","257,000","18,032,050"
 ,2618  ,長榮航          ,"3,708,010","64,000","3,644,010"
 ,2891  ,中信金          ,"3,337,288","118,000","3,219,288"
 ,6239  ,力成            ,"3,136,000","34,000","3,102,000"
 ,2889  ,國票金          ,"2,801,000","5,000","2,796,000"
 ,2393  ,億光            ,"2,705,742","11,000","2,694,742"
 ,2890  ,永豐金          ,"2,619,000","116,000","2,503,000"
 ,1216  ,統一            ,"2,296,549","100,000","2,196,549"
 ,3665  ,貿聯-KY         ,"2,230,000","58,000","2,172,000"
 ,2301  ,光寶科          ,"2,150,000","2,000","2,148,000"
 ,2886  ,兆豐金          ,"2,190,139","59,000","2,131,139"
 ,2324  ,仁寶            ,"2,031,474","4,000","2,027,474"
 ,2353  ,宏��            ,"1,976,000","3,000","1,973,000"
 ,2892  ,第一金          ,"1,904,000","58,000","1,846,000"
 ,3711  ,日月光投控      ,"1,817,196","1,000","1,816,196"
 ,2323  ,中環            ,"1,800,000",0,"1,800,000"
 ,4904  ,遠傳            ,"1,675,000","46,000","1,629,000"
 ,3045  ,台灣大          ,"1,597,054","40,000","1,557,054"
 ,2504  ,國產            ,"1,553,000","16,000","1,537,000"
 ,6005  ,群益證          ,"1,531,000","4,000","1,527,000"
 ,4958  ,臻鼎-KY         ,"1,512,971","1,000","1,511,971"
 ,2633  ,台灣高鐵        ,"1,501,000","3,000","1,498,000"
 ,4938  ,和碩            ,"1,465,439","8,000","1,457,439"
 ,3034  ,聯詠            ,"1,406,860","3,000","1,403,860"
 ,2347  ,聯強            ,"1,400,000","1,000","1,399,000"
 ,"=""0050  """,元大台灣50      ,"1,301,000",0,"1,301,000"
 ,2603  ,長榮            ,"1,280,000","2,000","1,278,000"
 ,4915  ,致伸            ,"1,258,022","8,000","1,250,022"
 ,2449  ,京元電子        ,"1,328,000","249,000","1,079,000"
 ,2385  ,群光            ,"964,000","4,000","960,000"
 ,2105  ,正新            ,"957,852","3,000","954,852"
 ,2885  ,元大金          ,"1,032,446","81,000","951,446"
 ,2308  ,台達電          ,"952,000","2,000","950,000"
 ,2006  ,東和鋼鐵        ,"948,073","23,000","925,073"
 ,8112  ,至上            ,"919,366","1,000","918,366"
 ,2344  ,華邦電          ,"898,000","4,000","894,000"
 ,6176  ,瑞儀            ,"886,888","13,000","873,888"
 ,2883  ,凱基金          ,"863,000","13,000","850,000"
 ,2330  ,台積電          ,"1,372,315","536,000","836,315"
 ,2882  ,國泰金          ,"877,000","52,000","825,000"
 ,2809  ,京城銀          ,"822,847","33,000","789,847"
 ,6278  ,台表科          ,"739,203","1,000","738,203"
 ,6414  ,樺漢            ,"709,000",0,"709,000"
 ,4968  ,立積            ,"688,000",0,"688,000"
 ,2884  ,玉山金          ,"726,600","78,000","648,600"
 ,3702  ,大聯大          ,"644,000","9,000","635,000"
 ,2388  ,威盛            ,"583,000","1,000","582,000"
 ,8070  ,長華*           ,"500,000",0,"500,000"
 ,2474  ,可成            ,"494,000","2,000","492,000"
 ,2520  ,冠德            ,"497,775","29,000","468,775"
 ,3481  ,群創            ,"430,000","6,000","424,000"
 ,2377  ,微星            ,"393,000","1,000","392,000"
 ,3036  ,文曄            ,"384,000","1,000","383,000"
 ,5880  ,合庫金          ,"401,000","58,000","343,000"
 ,2211  ,長榮鋼          ,"348,000","10,000","338,000"
 ,2637  ,慧洋-KY         ,"335,000",0,"335,000"
 ,2441  ,超豐            ,"333,595","1,000","332,595"
 ,5871  ,中租-KY         ,"334,511","3,000","331,511"
 ,2634  ,漢翔            ,"325,000","1,000","324,000"
 ,"=""00757 """,統一FANG+       ,"296,000",0,"296,000"
 ,2887  ,台新新光金      ,"355,000","60,000","295,000"
 ,2880  ,華南金          ,"482,830","203,000","279,830"
 ,2511  ,太子            ,"270,000",0,"270,000"
 ,2881  ,富邦金          ,"320,836","52,000","268,836"
 ,2454  ,聯發科          ,"587,023","330,000","257,023"
 ,2409  ,友達            ,"255,179","5,000","250,179"
 ,2412  ,中華電          ,"277,655","28,000","249,655"
 ,1477  ,聚陽            ,"247,000","4,000","243,000"
 ,2548  ,華固            ,"242,000",0,"242,000"
 ,3042  ,晶技            ,"247,103","7,000","240,103"
 ,2379  ,瑞昱            ,"264,616","38,000","226,616"
 ,3013  ,晟銘電          ,"1,033,000","807,000","226,000"
 ,"=""00929 """,復華台灣科技優息,"225,000",0,"225,000"
 ,2002  ,中鋼            ,"287,000","65,000","222,000"
 ,2915  ,潤泰全          ,"221,000",0,"221,000"
 ,6515  ,穎崴            ,"214,000",0,"214,000"
 ,2345  ,智邦            ,"206,000",0,"206,000"
 ,3037  ,欣興            ,"203,000","1,000","202,000"
 ,1710  ,東聯            ,"201,000",0,"201,000"
 ,2382  ,廣達            ,"851,818","651,500","200,318"
 ,"=""0056  """,元大高股息      ,"200,000",0,"200,000"
 ,2368  ,金像電          ,"197,000",0,"197,000"
 ,6605  ,帝寶            ,"190,000",0,"190,000"
 ,2404  ,漢唐            ,"190,805","2,000","188,805"
 ,1402  ,遠東新          ,"209,226","21,000","188,226"
 ,3014  ,聯陽            ,"178,912",0,"178,912"
 ,2514  ,龍邦            ,"173,000",0,"173,000"
 ,2534  ,宏盛            ,"169,000",0,"169,000"
 ,2103  ,台橡            ,"165,000",0,"165,000"
 ,2505  ,國揚            ,"161,000",0,"161,000"
 ,2530  ,華建            ,"158,000",0,"158,000"
 ,2610  ,華航            ,"166,000","8,000","158,000"
 ,4746  ,台耀            ,"141,000",0,"141,000"
 ,1101  ,台泥            ,"174,775","34,000","140,775"
 ,2360  ,致茂            ,"162,000","30,000","132,000"
 ,2903  ,遠百            ,"178,421","49,000","129,421"
 ,3056  ,富華新          ,"126,000",0,"126,000"
 ,"=""0052  """,富邦科技        ,"125,000",0,"125,000"
 ,9946  ,三發地產        ,"117,000",0,"117,000"
 ,1303  ,南亞            ,"132,764","17,000","115,764"
 ,2801  ,彰銀            ,"153,000","43,000","110,000"
 ,3596  ,智易            ,"111,000","5,000","106,000"
