Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2610  ,華航            ,"47,504,000","185,000","47,319,000"
 ,1402  ,遠東新          ,"25,683,962","623,000","25,060,962"
 ,9904  ,寶成            ,"22,876,000","39,000","22,837,000"
 ,2834  ,臺企銀          ,"18,252,000","84,000","18,168,000"
 ,2347  ,聯強            ,"10,682,000","304,112","10,377,888"
 ,2105  ,正新            ,"8,116,324","37,000","8,079,324"
 ,2915  ,潤泰全          ,"7,877,000","293,000","7,584,000"
 ,3036  ,文曄            ,"6,648,000","7,000","6,641,000"
 ,5876  ,上海商銀        ,"5,709,000","18,962","5,690,038"
 ,2458  ,義隆            ,"3,124,844","124,193","3,000,651"
 ,2880  ,華南金          ,"2,939,632","60,000","2,879,632"
 ,2379  ,瑞昱            ,"2,801,056","118,784","2,682,272"
 ,2504  ,國產            ,"2,513,000","36,000","2,477,000"
 ,2393  ,億光            ,"2,381,000","64,128","2,316,872"
 ,2439  ,美律            ,"2,368,000","90,000","2,278,000"
 ,2357  ,華碩            ,"2,947,744","692,396","2,255,348"
 ,2881  ,富邦金          ,"9,700,209","7,723,856","1,976,353"
 ,2603  ,長榮            ,"1,932,000","269,713","1,662,287"
 ,2609  ,陽明            ,"1,609,000","23,000","1,586,000"
 ,2404  ,漢唐            ,"1,544,563","1,864","1,542,699"
 ,2889  ,國票金          ,"1,655,000","169,000","1,486,000"
 ,2886  ,兆豐金          ,"1,502,845","68,000","1,434,845"
 ,2317  ,鴻海            ,"1,355,266","217,000","1,138,266"
 ,2801  ,彰銀            ,"1,151,000","98,000","1,053,000"
 ,2409  ,友達            ,"1,123,307","217,000","906,307"
 ,2845  ,遠東銀          ,"762,000","34,000","728,000"
 ,3034  ,聯詠            ,"1,493,771","798,792","694,979"
 ,"=""0050  """,元大台灣50      ,"670,000",0,"670,000"
 ,2883  ,凱基金          ,"747,000","91,000","656,000"
 ,2002  ,中鋼            ,"716,207","66,000","650,207"
 ,3376  ,新日興          ,"648,000",0,"648,000"
 ,3042  ,晶技            ,"646,252","6,661","639,591"
 ,2855  ,統一證          ,"647,438","55,000","592,438"
 ,2633  ,台灣高鐵        ,"698,000","117,000","581,000"
 ,2449  ,京元電子        ,"1,460,000","885,698","574,302"
 ,3231  ,緯創            ,"588,933","31,000","557,933"
