Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,2368  ,金像電          ,"4,608,000","11,040","4,596,960",
 ,2449  ,京元電子        ,"3,316,755","56,911","3,259,844",
 ,2883  ,凱基金          ,"1,980,000","200,412","1,779,588",
 ,6191  ,精成科          ,"1,581,000",0,"1,581,000",
 ,8021  ,尖點            ,"1,269,000","74,000","1,195,000",
 ,3167  ,大量            ,"765,000",0,"765,000",
 ,2383  ,台光電          ,"720,125","11,017","709,108",
 ,6239  ,力成            ,"709,000","208,236","500,764",
 ,2330  ,台積電          ,"667,026","170,265","496,761",
 ,9907  ,統一實          ,"492,000",0,"492,000",
 ,1519  ,華城            ,"488,200",0,"488,200",
 ,3711  ,日月光投控      ,"512,000","87,954","424,046",
 ,2610  ,華航            ,"699,000","300,000","399,000",
 ,3443  ,創意            ,"389,451",50,"389,401",
 ,3450  ,聯鈞            ,"483,000","186,000","297,000",
 ,3017  ,奇鋐            ,"289,104",0,"289,104",
 ,2402  ,毅嘉            ,"271,000",0,"271,000",
 ,2832  ,台產            ,"259,000",0,"259,000",
 ,3044  ,健鼎            ,"430,000","184,806","245,194",
 ,2408  ,南亞科          ,"361,000","135,405","225,595",
 ,2515  ,中工            ,"221,000",0,"221,000",
 ,3481  ,群創            ,"204,000","3,402","200,598",
 ,3694  ,海華            ,"182,000",0,"182,000",
 ,6213  ,聯茂            ,"180,000",0,"180,000",
 ,2027  ,大成鋼          ,"177,000",0,"177,000",
 ,2023  ,燁輝            ,"176,000",0,"176,000",
 ,3665  ,貿聯-KY         ,"189,000","13,035","175,965",
 ,2345  ,智邦            ,"157,044","1,000","156,044",
 ,1702  ,南僑            ,"150,000",0,"150,000",
 ,8163  ,達方            ,"150,000",0,"150,000",
 ,2316  ,楠梓電          ,"136,000",0,"136,000",
 ,6781  ,AES-KY          ,"132,500",0,"132,500",
 ,2890  ,永豐金          ,"171,000","61,610","109,390",
 ,3661  ,世芯-KY         ,"98,592","1,000","97,592",
 ,2882  ,國泰金          ,"128,000","36,817","91,183",
 ,2903  ,遠百            ,"93,000","6,000","87,000",
 ,6805  ,富世達          ,"154,000","72,000","82,000",
 ,2059  ,川湖            ,"80,460","9,058","71,402",
 ,5234  ,達興材料        ,"67,000",0,"67,000",
 ,1722  ,台肥            ,"62,000","3,000","59,000",
 ,6442  ,光聖            ,"58,000",0,"58,000",
 ,6196  ,帆宣            ,"70,000","21,000","49,000",
 ,6770  ,力積電          ,"47,000",0,"47,000",
 ,9904  ,寶成            ,"762,000","715,000","47,000",
 ,3515  ,華擎            ,"43,000",0,"43,000",
 ,3010  ,華立            ,"50,000","8,000","42,000",
 ,3026  ,禾伸堂          ,"30,000","1,000","29,000",
 ,3030  ,德律            ,"85,000","56,000","29,000",
 ,2887  ,台新新光金      ,"185,000","156,803","28,197",
 ,1717  ,長興            ,"28,000",0,"28,000",
 ,2633  ,台灣高鐵        ,"35,000","11,000","24,000",
 ,8114  ,振樺電          ,"24,000",0,"24,000",
 ,6669  ,緯穎            ,"78,100","54,206","23,894",
 ,5880  ,合庫金          ,"29,000","6,000","23,000",
 ,6446  ,藥華藥          ,"25,000","2,000","23,000",
 ,1736  ,喬山            ,"22,000",0,"22,000",
 ,2356  ,英業達          ,"40,000","19,155","20,845",
 ,2723  ,美食-KY         ,"19,000",0,"19,000",
