Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2449  ,京元電子        ,"2,027,004","85,000","1,942,004"
 ,3036  ,文曄            ,"1,906,000","33,000","1,873,000"
 ,2303  ,聯電            ,"2,080,080","668,000","1,412,080"
 ,2542  ,興富發          ,"1,370,869","3,000","1,367,869"
 ,2377  ,微星            ,"1,383,646","60,000","1,323,646"
 ,2337  ,旺宏            ,"1,328,000","7,000","1,321,000"
 ,2886  ,兆豐金          ,"1,572,000","274,000","1,298,000"
 ,2603  ,長榮            ,"1,292,120","1,000","1,291,120"
 ,4915  ,致伸            ,"1,233,158",0,"1,233,158"
 ,3044  ,健鼎            ,"1,194,758","1,000","1,193,758"
 ,6176  ,瑞儀            ,"1,184,286",0,"1,184,286"
 ,1319  ,東陽            ,"1,168,000",0,"1,168,000"
 ,2408  ,南亞科          ,"1,159,000","5,000","1,154,000"
 ,8112  ,至上            ,"992,000",0,"992,000"
 ,2385  ,群光            ,"960,686",0,"960,686"
 ,6191  ,精成科          ,"948,000",0,"948,000"
 ,6239  ,力成            ,"942,290","4,000","938,290"
 ,3702  ,大聯大          ,"1,079,171","178,000","901,171"
 ,3014  ,聯陽            ,"966,000","113,000","853,000"
 ,3711  ,日月光投控      ,"1,028,250","179,000","849,250"
 ,2347  ,聯強            ,"987,060","159,000","828,060"
 ,2352  ,佳世達          ,"827,354",0,"827,354"
 ,2368  ,金像電          ,"846,000","53,000","793,000"
 ,2353  ,宏��            ,"1,040,136","318,000","722,136"
 ,2204  ,中華            ,"718,000",0,"718,000"
 ,5469  ,瀚宇博          ,"713,000",0,"713,000"
 ,1504  ,東元            ,"704,000",0,"704,000"
 ,3037  ,欣興            ,"698,528","3,000","695,528"
 ,3005  ,神基            ,"634,982",0,"634,982"
 ,6285  ,啟��            ,"1,179,000","578,000","601,000"
 ,3189  ,景碩            ,"578,000",0,"578,000"
 ,2345  ,智邦            ,"608,479","72,000","536,479"
 ,3715  ,定穎投控        ,"500,000","2,000","498,000"
 ,2892  ,第一金          ,"498,764","25,000","473,764"
 ,2809  ,京城銀          ,"449,000",0,"449,000"
 ,2915  ,潤泰全          ,"392,518",0,"392,518"
 ,3665  ,貿聯-KY         ,"387,000",0,"387,000"
 ,4938  ,和碩            ,"537,387","166,000","371,387"
 ,1904  ,正隆            ,"357,830",0,"357,830"
 ,2606  ,裕民            ,"342,000",0,"342,000"
 ,1101  ,台泥            ,"341,712","3,000","338,712"
 ,2006  ,東和鋼鐵        ,"324,066",0,"324,066"
 ,4919  ,新唐            ,"325,000","1,000","324,000"
 ,4958  ,臻鼎-KY         ,"399,000","87,000","312,000"
 ,"=""00900 """,富邦特選高股息30,"300,000",0,"300,000"
 ,1802  ,台玻            ,"300,000",0,"300,000"
 ,5388  ,中磊            ,"300,000",0,"300,000"
 ,2388  ,威盛            ,"296,000",0,"296,000"
 ,2105  ,正新            ,"293,376",0,"293,376"
 ,5522  ,遠雄            ,"290,000",0,"290,000"
 ,2615  ,萬海            ,"277,000",0,"277,000"
 ,2383  ,台光電          ,"302,000","31,000","271,000"
 ,1605  ,華新            ,"261,970","1,000","260,970"
 ,2454  ,聯發科          ,"292,222","38,000","254,222"
 ,2404  ,漢唐            ,"241,000",0,"241,000"
 ,8081  ,致新            ,"240,000",0,"240,000"
 ,3034  ,聯詠            ,"276,023","40,000","236,023"
 ,6515  ,穎崴            ,"224,000",0,"224,000"
 ,2609  ,陽明            ,"221,000","1,000","220,000"
 ,2883  ,凱基金          ,"222,720","9,000","213,720"
 ,8210  ,勤誠            ,"200,000",0,"200,000"
 ,2382  ,廣達            ,"595,124","413,000","182,124"
 ,2885  ,元大金          ,"208,718","27,000","181,718"
 ,1216  ,統一            ,"183,452","11,000","172,452"
 ,2354  ,鴻準            ,"167,000",0,"167,000"
 ,5269  ,祥碩            ,"165,000",0,"165,000"
 ,2360  ,致茂            ,"153,000","2,000","151,000"
 ,4961  ,天鈺            ,"148,000",0,"148,000"
 ,6414  ,樺漢            ,"148,000",0,"148,000"
 ,2206  ,三陽工業        ,"127,016",0,"127,016"
 ,2731  ,雄獅            ,"126,000",0,"126,000"
 ,9958  ,世紀鋼          ,"120,000",0,"120,000"
 ,1477  ,聚陽            ,"121,000","12,000","109,000"
 ,1303  ,南亞            ,"203,040","105,000","98,040"
 ,2480  ,敦陽科          ,"93,553",0,"93,553"
 ,2882  ,國泰金          ,"94,675","4,000","90,675"
 ,2027  ,大成鋼          ,"297,380","212,000","85,380"
 ,5234  ,達興材料        ,"81,000",0,"81,000"
 ,2887  ,台新新光金      ,"81,000","7,000","74,000"
 ,9910  ,豐泰            ,"70,898",0,"70,898"
 ,1305  ,華夏            ,"63,407",0,"63,407"
 ,1795  ,美時            ,"77,094","17,000","60,094"
 ,2884  ,玉山金          ,"92,000","32,000","60,000"
 ,8478  ,東哥遊艇        ,"60,000",0,"60,000"
 ,1308  ,亞聚            ,"58,132",0,"58,132"
 ,3703  ,欣陸            ,"54,177",0,"54,177"
 ,2330  ,台積電          ,"319,741","269,000","50,741"
 ,3617  ,碩天            ,"50,000",100,"49,900"
 ,1712  ,興農            ,"46,775",0,"46,775"
 ,2002  ,中鋼            ,"73,000","27,000","46,000"
 ,2351  ,順德            ,"46,000",0,"46,000"
 ,8150  ,南茂            ,"44,066","1,000","43,066"
 ,2880  ,華南金          ,"64,000","23,000","41,000"
 ,2881  ,富邦金          ,"45,000","4,000","41,000"
 ,5880  ,合庫金          ,"66,000","25,000","41,000"
 ,2707  ,晶華            ,"39,020",0,"39,020"
 ,8163  ,達方            ,"38,558",0,"38,558"
 ,2441  ,超豐            ,"31,355",0,"31,355"
 ,6257  ,矽格            ,"30,846",0,"30,846"
 ,8016  ,矽創            ,"30,767","1,000","29,767"
 ,6719  ,力智            ,"28,000",0,"28,000"
 ,6531  ,愛普*           ,"49,000","22,000","27,000"
 ,2801  ,彰銀            ,"40,000","14,000","26,000"
