Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,4904  ,遠傳            ,"30,244,000","52,442","30,191,558"
 ,3045  ,台灣大          ,"21,966,000","104,958","21,861,042"
 ,2303  ,聯電            ,"41,066,000","20,055,339","21,010,661"
 ,3005  ,神基            ,"15,021,000",0,"15,021,000"
 ,6278  ,台表科          ,"11,708,000","233,638","11,474,362"
 ,2301  ,光寶科          ,"10,602,000","7,339","10,594,661"
 ,2610  ,華航            ,"10,393,419","1,063","10,392,356"
 ,2889  ,國票金          ,"10,306,000",0,"10,306,000"
 ,2393  ,億光            ,"10,089,769",0,"10,089,769"
 ,2886  ,兆豐金          ,"10,052,238",428,"10,051,810"
 ,5388  ,中磊            ,"8,008,000","109,000","7,899,000"
 ,2474  ,可成            ,"6,086,900",47,"6,086,853"
 ,2618  ,長榮航          ,"5,961,319","1,494","5,959,825"
 ,3042  ,晶技            ,"6,013,000","317,042","5,695,958"
 ,2353  ,宏��            ,"4,707,000","132,935","4,574,065"
 ,2915  ,潤泰全          ,"4,437,000",0,"4,437,000"
 ,3010  ,華立            ,"4,116,000",0,"4,116,000"
 ,3034  ,聯詠            ,"4,113,000","14,504","4,098,496"
 ,1402  ,遠東新          ,"3,516,000","4,340","3,511,660"
 ,2633  ,台灣高鐵        ,"3,504,000","13,477","3,490,523"
 ,6005  ,群益證          ,"3,096,000","237,000","2,859,000"
 ,4938  ,和碩            ,"3,665,000","1,001,739","2,663,261"
 ,3703  ,欣陸            ,"2,336,000",0,"2,336,000"
 ,6269  ,台郡            ,"2,060,322",0,"2,060,322"
 ,2903  ,遠百            ,"2,025,000",0,"2,025,000"
 ,2845  ,遠東銀          ,"1,975,000",0,"1,975,000"
 ,1806  ,冠軍            ,"1,926,000",0,"1,926,000"
 ,2006  ,東和鋼鐵        ,"1,850,000",0,"1,850,000"
 ,1216  ,統一            ,"1,764,000",0,"1,764,000"
 ,2520  ,冠德            ,"1,685,000",0,"1,685,000"
 ,4961  ,天鈺            ,"2,049,000","401,000","1,648,000"
 ,2883  ,凱基金          ,"1,532,000","2,562","1,529,438"
 ,2368  ,金像電          ,"1,480,000","10,000","1,470,000"
 ,2637  ,慧洋-KY         ,"1,332,000","75,000","1,257,000"
 ,2809  ,京城銀          ,"1,333,000","78,000","1,255,000"
 ,"=""00878 """,國泰永續高股息  ,"1,200,000",0,"1,200,000"
 ,5876  ,上海商銀        ,"1,164,902",0,"1,164,902"
 ,6189  ,豐藝            ,"1,078,988",0,"1,078,988"
 ,2412  ,中華電          ,"1,119,000","46,325","1,072,675"
 ,2884  ,玉山金          ,"1,035,232","1,345","1,033,887"
 ,2890  ,永豐金          ,"1,017,930","15,980","1,001,950"
 ,2855  ,統一證          ,"936,000",0,"936,000"
 ,3035  ,智原            ,"903,000","7,000","896,000"
 ,2634  ,漢翔            ,"831,000",0,"831,000"
 ,1722  ,台肥            ,"702,000",0,"702,000"
 ,2892  ,第一金          ,"691,013","10,389","680,624"
 ,2204  ,中華            ,"663,000","45,456","617,544"
 ,1477  ,聚陽            ,"612,246",0,"612,246"
 ,1702  ,南僑            ,"600,000",0,"600,000"
 ,1102  ,亞泥            ,"531,000","6,100","524,900"
 ,2880  ,華南金          ,"475,803",0,"475,803"
 ,2206  ,三陽工業        ,"464,000",0,"464,000"
 ,"=""00713 """,元大台灣高息低波,"440,000",0,"440,000"
 ,2345  ,智邦            ,"435,000","1,296","433,704"
 ,6191  ,精成科          ,"1,113,000","703,000","410,000"
 ,9904  ,寶成            ,"389,585",0,"389,585"
 ,2382  ,廣達            ,"395,000","25,550","369,450"
 ,2308  ,台達電          ,"387,000","18,328","368,672"
 ,9933  ,中鼎            ,"345,000",0,"345,000"
 ,1436  ,華友聯          ,"343,000",0,"343,000"
 ,5522  ,遠雄            ,"318,000",0,"318,000"
 ,2383  ,台光電          ,"294,000",25,"293,975"
 ,5871  ,中租-KY         ,"363,000","71,000","292,000"
 ,2451  ,創見            ,"288,000",0,"288,000"
 ,6790  ,永豐實          ,"251,000",0,"251,000"
 ,3665  ,貿聯-KY         ,"243,000",0,"243,000"
 ,8163  ,達方            ,"241,000","6,499","234,501"
 ,2882  ,國泰金          ,"243,194","16,858","226,336"
 ,6412  ,群電            ,"207,000","7,000","200,000"
 ,2015  ,豐興            ,"195,000",0,"195,000"
 ,2891  ,中信金          ,"193,803","3,781","190,022"
 ,2330  ,台積電          ,"212,000","22,914","189,086"
 ,1795  ,美時            ,"189,000",0,"189,000"
 ,2360  ,致茂            ,"303,000","122,000","181,000"
 ,9917  ,中保科          ,"179,000",127,"178,873"
 ,3014  ,聯陽            ,"302,000","126,490","175,510"
 ,2467  ,志聖            ,"175,000",0,"175,000"
 ,3028  ,增你強          ,"160,923",0,"160,923"
 ,2458  ,義隆            ,"152,718",0,"152,718"
 ,8215  ,明基材          ,"152,351","1,000","151,351"
 ,3413  ,京鼎            ,"150,000",0,"150,000"
 ,2454  ,聯發科          ,"506,000","357,264","148,736"
 ,2327  ,國巨*           ,"143,000","1,000","142,000"
 ,6472  ,保瑞            ,"133,000","2,000","131,000"
 ,9941  ,裕融            ,"131,000",0,"131,000"
 ,8213  ,志超            ,"130,239",0,"130,239"
 ,2357  ,華碩            ,"227,047","100,484","126,563"
 ,2504  ,國產            ,"499,000","375,000","124,000"
 ,2338  ,光罩            ,"117,000",0,"117,000"
 ,8454  ,富邦媒          ,"119,000","6,081","112,919"
 ,5434  ,崇越            ,"186,000","83,937","102,063"
 ,5471  ,松翰            ,"101,575",0,"101,575"
 ,"=""0050  """,元大台灣50      ,"100,000",0,"100,000"
 ,2912  ,統一超          ,"89,680",201,"89,479"
 ,8150  ,南茂            ,"78,108",0,"78,108"
 ,2801  ,彰銀            ,"67,027","1,056","65,971"
 ,3023  ,信邦            ,"66,000","2,000","64,000"
 ,8261  ,富鼎            ,"61,376",0,"61,376"
 ,6672  ,騰輝電子-KY     ,"60,484",0,"60,484"
 ,8464  ,億豐            ,"59,000",0,"59,000"
 ,5880  ,合庫金          ,"52,380",0,"52,380"
 ,2344  ,華邦電          ,"45,000",345,"44,655"
 ,1215  ,卜蜂            ,"36,000",0,"36,000"
 ,1303  ,南亞            ,"40,842","6,000","34,842"
 ,1907  ,永豐餘          ,"33,000",0,"33,000"
 ,6782  ,視陽            ,"30,000",0,"30,000"
 ,2834  ,臺企銀          ,"29,109",0,"29,109"
 ,2881  ,富邦金          ,"32,769","4,707","28,062"
 ,1605  ,華新            ,"34,053","7,000","27,053"
 ,3545  ,敦泰            ,"24,686",0,"24,686"
 ,2888  ,新光金          ,"24,000",0,"24,000"
 ,3450  ,聯鈞            ,"24,000",0,"24,000"
 ,3592  ,瑞鼎            ,"23,328",0,"23,328"
 ,3209  ,全科            ,"23,148",0,"23,148"
 ,6202  ,盛群            ,"21,909",0,"21,909"
 ,1513  ,中興電          ,"20,000",0,"20,000"
 ,2897  ,王道銀行        ,"20,000",0,"20,000"
 ,1326  ,台化            ,"18,427",0,"18,427"
 ,2441  ,超豐            ,"18,251",0,"18,251"
 ,2887  ,台新新光金      ,"23,000","5,674","17,326"
 ,3515  ,華擎            ,"22,853","6,000","16,853"
 ,1101  ,台泥            ,"17,000",214,"16,786"
 ,6691  ,洋基工程        ,"15,000",0,"15,000"
 ,2363  ,矽統            ,"13,000",0,"13,000"
 ,3008  ,大立光          ,"13,000",0,"13,000"
 ,6505  ,台塑化          ,"12,000",0,"12,000"
 ,3406  ,玉晶光          ,"11,000",0,"11,000"
 ,1301  ,台塑            ,"16,992","7,252","9,740"
 ,2408  ,南亞科          ,"24,000","14,813","9,187"
 ,2850  ,新產            ,"9,000",0,"9,000"
 ,6446  ,藥華藥          ,"8,000",0,"8,000"
 ,2401  ,凌陽            ,"6,000",0,"6,000"
 ,3006  ,晶豪科          ,"6,000",0,"6,000"
 ,8070  ,長華*           ,"6,000",0,"6,000"
 ,6669  ,緯穎            ,"6,000",8,"5,992"
 ,2387  ,精元            ,"5,884",0,"5,884"
 ,2356  ,英業達          ,"6,000",137,"5,863"
 ,1104  ,環泥            ,"5,000",0,"5,000"
 ,2812  ,台中銀          ,"5,000",0,"5,000"
 ,2002  ,中鋼            ,"21,000","16,398","4,602"
 ,2388  ,威盛            ,"4,000",0,"4,000"
 ,2455  ,全新            ,"4,000",0,"4,000"
 ,3090  ,日電貿          ,"3,069",0,"3,069"
 ,1802  ,台玻            ,"3,000",0,"3,000"
 ,1476  ,儒鴻            ,"2,979",542,"2,437"
 ,2049  ,上銀            ,"2,455",47,"2,408"
 ,1434  ,福懋            ,"2,000",0,"2,000"
 ,1590  ,亞德客-KY       ,"2,000",0,"2,000"
 ,1717  ,長興            ,"2,000",0,"2,000"
 ,2436  ,偉詮電          ,"2,000",0,"2,000"
 ,4968  ,立積            ,"2,000",0,"2,000"
 ,6770  ,力積電          ,"2,000",0,"2,000"
 ,2395  ,研華            ,"2,000",45,"1,955"
 ,1210  ,大成            ,"1,000",0,"1,000"
 ,1308  ,亞聚            ,"1,000",0,"1,000"
 ,1519  ,華城            ,"1,000",0,"1,000"
 ,1707  ,葡萄王          ,"1,000",0,"1,000"
 ,2020  ,美亞            ,"1,000",0,"1,000"
 ,2108  ,南帝            ,"1,000",0,"1,000"
 ,2227  ,裕日車          ,"1,000",0,"1,000"
 ,2323  ,中環            ,"1,000",0,"1,000"
 ,2329  ,華泰            ,"1,000",0,"1,000"
 ,2539  ,櫻花建          ,"1,000",0,"1,000"
 ,2546  ,根基            ,"1,000",0,"1,000"
 ,2707  ,晶華            ,"1,000",0,"1,000"
 ,2832  ,台產            ,"1,000",0,"1,000"
 ,3705  ,永信            ,"1,000",0,"1,000"
 ,4763  ,材料*-KY        ,"1,000",0,"1,000"
 ,6281  ,全國電          ,"1,000",0,"1,000"
 ,6706  ,惠特            ,"1,000",0,"1,000"
 ,9802  ,鈺齊-KY         ,"1,000",0,"1,000"
 ,9942  ,茂順            ,"1,000",0,"1,000"
 ,2492  ,華新科          ,"1,000",56,944
 ,3702  ,大聯大          ,"3,816,661","19,000,000","-15,183,339"
 ,2449  ,京元電子        ,"1,055,000","14,960,000","-13,905,000"
 ,3711  ,日月光投控      ,"1,388,000","13,468,317","-12,080,317"
 ,2352  ,佳世達          ,"127,383","12,005,000","-11,877,617"
 ,6285  ,啟��            ,0,"10,974,218","-10,974,218"
 ,2337  ,旺宏            ,"7,000","9,000,000","-8,993,000"
 ,6176  ,瑞儀            ,"1,141,000","10,132,777","-8,991,777"
 ,2313  ,華通            ,"459,000","9,020,000","-8,561,000"
 ,6239  ,力成            ,"462,000","8,064,677","-7,602,677"
 ,8112  ,至上            ,"1,775,000","9,191,405","-7,416,405"
 ,4958  ,臻鼎-KY         ,"2,752,000","7,156,630","-4,404,630"
 ,2603  ,長榮            ,"13,486","3,673,761","-3,660,275"
 ,2027  ,大成鋼          ,"1,271,354","4,001,000","-2,729,646"
 ,2379  ,瑞昱            ,"297,062","2,834,000","-2,536,938"
 ,2317  ,鴻海            ,"80,000","2,573,564","-2,493,564"
 ,4919  ,新唐            ,"27,000","2,500,000","-2,473,000"
