Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2618  ,長榮航          ,"9,098,000",0,"9,098,000"
 ,2883  ,凱基金          ,"3,750,000","15,000","3,735,000"
 ,3481  ,群創            ,"2,612,000",0,"2,612,000"
 ,2882  ,國泰金          ,"2,008,669","14,000","1,994,669"
 ,2002  ,中鋼            ,"1,769,000",0,"1,769,000"
 ,2890  ,永豐金          ,"1,778,000","10,000","1,768,000"
 ,2368  ,金像電          ,"2,040,000","300,000","1,740,000"
 ,2891  ,中信金          ,"1,666,000","17,000","1,649,000"
 ,2376  ,技嘉            ,"1,510,000","6,000","1,504,000"
 ,2885  ,元大金          ,"1,366,000","11,000","1,355,000"
 ,1303  ,南亞            ,"920,732","6,744","913,988"
 ,1504  ,東元            ,"747,000",0,"747,000"
 ,5243  ,乙盛-KY         ,"697,000",0,"697,000"
 ,2748  ,雲品            ,"660,000",0,"660,000"
 ,1210  ,大成            ,"500,000",0,"500,000"
 ,1589  ,永冠-KY         ,"490,000",0,"490,000"
 ,6799  ,來頡            ,"490,000",0,"490,000"
 ,5876  ,上海商銀        ,"470,779","4,000","466,779"
 ,2409  ,友達            ,"454,000","6,000","448,000"
 ,2881  ,富邦金          ,"459,692","16,667","443,025"
 ,2383  ,台光電          ,"387,000",0,"387,000"
 ,6282  ,康舒            ,"328,000",0,"328,000"
 ,1513  ,中興電          ,"300,000",0,"300,000"
 ,1519  ,華城            ,"307,000","20,000","287,000"
 ,3014  ,聯陽            ,"274,000",0,"274,000"
 ,2474  ,可成            ,"234,770",0,"234,770"
 ,2357  ,華碩            ,"227,000","2,000","225,000"
 ,2027  ,大成鋼          ,"235,000","11,275","223,725"
 ,3653  ,健策            ,"223,000",0,"223,000"
 ,1503  ,士電            ,"169,000",0,"169,000"
 ,2379  ,瑞昱            ,"172,270","3,653","168,617"
 ,1301  ,台塑            ,"150,224",0,"150,224"
 ,1102  ,亞泥            ,"142,873","3,000","139,873"
 ,8996  ,高力            ,"129,000",0,"129,000"
 ,2637  ,慧洋-KY         ,"127,000",0,"127,000"
 ,6592  ,和潤企業        ,"127,000",0,"127,000"
 ,2903  ,遠百            ,"124,000",0,"124,000"
 ,2633  ,台灣高鐵        ,"115,000",0,"115,000"
 ,2454  ,聯發科          ,"107,048","6,000","101,048"
 ,3025  ,星通            ,"100,000",0,"100,000"
 ,3038  ,全台            ,"100,000",0,"100,000"
 ,6531  ,愛普*           ,"96,000",0,"96,000"
 ,9910  ,豐泰            ,"86,000","2,701","83,299"
 ,5269  ,祥碩            ,"75,093",0,"75,093"
 ,4915  ,致伸            ,"71,000",0,"71,000"
 ,1409  ,新纖            ,"70,000",0,"70,000"
 ,2313  ,華通            ,"118,000","50,000","68,000"
 ,3017  ,奇鋐            ,"64,000",0,"64,000"
 ,3702  ,大聯大          ,"56,000",0,"56,000"
 ,4572  ,駐龍            ,"54,000",0,"54,000"
 ,3715  ,定穎投控        ,"50,000",0,"50,000"
 ,2504  ,國產            ,"49,000",0,"49,000"
 ,"=""0052  """,富邦科技        ,"45,000",0,"45,000"
 ,2385  ,群光            ,"40,000",0,"40,000"
 ,2731  ,雄獅            ,"40,000",0,"40,000"
 ,8150  ,南茂            ,"44,000","4,000","40,000"
 ,3008  ,大立光          ,"36,255",0,"36,255"
 ,3406  ,玉晶光          ,"36,000",0,"36,000"
 ,9904  ,寶成            ,"38,000","2,000","36,000"
 ,2606  ,裕民            ,"33,000",0,"33,000"
 ,2006  ,東和鋼鐵        ,"35,000","4,000","31,000"
 ,9939  ,宏全            ,"30,000",0,"30,000"
 ,6176  ,瑞儀            ,"35,000","7,815","27,185"
 ,3044  ,健鼎            ,"25,000",0,"25,000"
