Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2618  ,長榮航          ,"9,529,000","1,258,699","8,270,301"
 ,2382  ,廣達            ,"6,685,000","214,456","6,470,544"
 ,"=""00953B""",群益優選非投等債,"4,000,000",0,"4,000,000"
 ,1402  ,遠東新          ,"3,587,000","442,500","3,144,500"
 ,2610  ,華航            ,"2,652,000","218,510","2,433,490"
 ,2603  ,長榮            ,"3,107,000","770,107","2,336,893"
 ,3231  ,緯創            ,"1,900,000","110,356","1,789,644"
 ,"=""0056  """,元大高股息      ,"1,630,000",0,"1,630,000"
 ,9904  ,寶成            ,"1,758,000","172,814","1,585,186"
 ,2890  ,永豐金          ,"2,333,000","890,811","1,442,189"
 ,"=""0050  """,元大台灣50      ,"1,380,000",0,"1,380,000"
 ,3665  ,貿聯-KY         ,"1,202,000","50,000","1,152,000"
 ,2301  ,光寶科          ,"1,141,000","52,488","1,088,512"
 ,8464  ,億豐            ,"960,000","5,321","954,679"
 ,5876  ,上海商銀        ,"1,094,000","264,635","829,365"
 ,2027  ,大成鋼          ,"934,000","122,523","811,477"
 ,2327  ,國巨*           ,"784,000","16,433","767,567"
 ,2345  ,智邦            ,"840,000","114,458","725,542"
 ,2609  ,陽明            ,"613,000","8,000","605,000"
 ,1795  ,美時            ,"601,000",0,"601,000"
 ,2317  ,鴻海            ,"977,000","389,349","587,651"
 ,6669  ,緯穎            ,"586,000",579,"585,421"
 ,3035  ,智原            ,"569,000","12,000","557,000"
 ,"=""00713 """,元大台灣高息低波,"440,000",0,"440,000"
 ,2105  ,正新            ,"658,000","239,241","418,759"
 ,2206  ,三陽工業        ,"466,000","64,934","401,066"
 ,2330  ,台積電          ,"688,000","308,586","379,414"
 ,2356  ,英業達          ,"429,000","59,000","370,000"
 ,2368  ,金像電          ,"554,000","204,000","350,000"
 ,1210  ,大成            ,"365,000","37,000","328,000"
 ,2347  ,聯強            ,"648,000","330,914","317,086"
 ,3034  ,聯詠            ,"501,000","189,660","311,340"
 ,9958  ,世紀鋼          ,"301,000",0,"301,000"
 ,2882  ,國泰金          ,"760,000","474,058","285,942"
 ,3044  ,健鼎            ,"357,000","75,000","282,000"
 ,3376  ,新日興          ,"353,000","72,000","281,000"
 ,6196  ,帆宣            ,"270,000",0,"270,000"
 ,2303  ,聯電            ,"3,486,000","3,225,112","260,888"
 ,3036  ,文曄            ,"264,000","19,000","245,000"
 ,2383  ,台光電          ,"266,561","33,417","233,144"
 ,3008  ,大立光          ,"233,000","13,351","219,649"
 ,1216  ,統一            ,"726,000","510,246","215,754"
 ,1519  ,華城            ,"215,000","1,076","213,924"
 ,2395  ,研華            ,"255,000","42,542","212,458"
 ,2357  ,華碩            ,"217,000","57,114","159,886"
 ,2393  ,億光            ,"268,000","111,000","157,000"
 ,3019  ,亞光            ,"250,000","93,000","157,000"
 ,5880  ,合庫金          ,"478,000","345,899","132,101"
 ,2211  ,長榮鋼          ,"139,000","12,000","127,000"
 ,2597  ,潤弘            ,"116,000",0,"116,000"
 ,2727  ,王品            ,"124,000","8,961","115,039"
 ,2385  ,群光            ,"496,000","382,838","113,162"
 ,1301  ,台塑            ,"168,000","61,205","106,795"
 ,3010  ,華立            ,"119,000","12,840","106,160"
 ,2615  ,萬海            ,"144,000","42,697","101,303"
 ,5269  ,祥碩            ,"111,000","10,000","101,000"
 ,2313  ,華通            ,"153,000","54,000","99,000"
 ,1101  ,台泥            ,"310,000","213,921","96,079"
 ,"=""00632R""",元大台灣50反1   ,"91,000",0,"91,000"
 ,2059  ,川湖            ,"77,400","1,040","76,360"
 ,6206  ,飛捷            ,"73,000",0,"73,000"
 ,4536  ,拓凱            ,"72,000",0,"72,000"
 ,1319  ,東陽            ,"124,000","53,019","70,981"
 ,2520  ,冠德            ,"84,000","24,246","59,754"
 ,2379  ,瑞昱            ,"82,000","25,226","56,774"
 ,2454  ,聯發科          ,"182,000","125,275","56,725"
 ,6515  ,穎崴            ,"108,000","60,000","48,000"
 ,4938  ,和碩            ,"239,000","191,641","47,359"
 ,2376  ,技嘉            ,"74,000","31,000","43,000"
 ,1477  ,聚陽            ,"279,000","237,947","41,053"
 ,1536  ,和大            ,"39,000",0,"39,000"
 ,3705  ,永信            ,"37,000",0,"37,000"
 ,6214  ,精誠            ,"51,000","18,002","32,998"
 ,6781  ,AES-KY          ,"37,000","6,500","30,500"
 ,3596  ,智易            ,"105,000","81,000","24,000"
 ,6890  ,來億-KY         ,"301,000","279,000","22,000"
 ,7722  ,LINEPAY         ,"21,000",0,"21,000"
 ,6472  ,保瑞            ,"20,000","2,834","17,166"
 ,8210  ,勤誠            ,"18,000","1,500","16,500"
 ,8081  ,致新            ,"20,000","5,413","14,587"
 ,2753  ,八方雲集        ,"13,000",0,"13,000"
 ,8112  ,至上            ,"315,000","302,731","12,269"
 ,2207  ,和泰車          ,"16,000","4,000","12,000"
 ,6446  ,藥華藥          ,"12,000",0,"12,000"
 ,2474  ,可成            ,"52,000","43,077","8,923"
 ,1409  ,新纖            ,"5,000",0,"5,000"
 ,1440  ,南紡            ,"5,000",0,"5,000"
 ,2337  ,旺宏            ,"5,000",0,"5,000"
 ,6670  ,復盛應用        ,"19,000","14,976","4,024"
 ,1802  ,台玻            ,"4,000",0,"4,000"
 ,1905  ,華紙            ,"4,000",0,"4,000"
 ,2312  ,金寶            ,"4,000",0,"4,000"
 ,4583  ,台灣精銳        ,"5,000","1,000","4,000"
 ,3653  ,健策            ,"62,000","58,188","3,812"
 ,1229  ,聯華            ,"3,000",0,"3,000"
 ,1717  ,長興            ,"3,000",0,"3,000"
 ,1808  ,潤隆            ,"3,000",0,"3,000"
 ,1904  ,正隆            ,"3,000",0,"3,000"
 ,2106  ,建大            ,"3,000",0,"3,000"
 ,2501  ,國建            ,"3,000",0,"3,000"
 ,8926  ,台汽電          ,"3,000",0,"3,000"
 ,1227  ,佳格            ,"2,000",0,"2,000"
 ,2201  ,裕隆            ,"2,000",0,"2,000"
 ,2607  ,榮運            ,"2,000",0,"2,000"
 ,3380  ,明泰            ,"2,000",0,"2,000"
 ,4142  ,國光生          ,"2,000",0,"2,000"
 ,9933  ,中鼎            ,"2,000",0,"2,000"
 ,1231  ,聯華食          ,"1,000",0,"1,000"
 ,1442  ,名軒            ,"1,000",0,"1,000"
 ,1773  ,勝一            ,"1,000",0,"1,000"
