Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2382  ,廣達            ,"3,339,000","366,389","2,972,611"
 ,2449  ,京元電子        ,"2,363,000","2,000","2,361,000"
 ,2301  ,光寶科          ,"2,047,000","28,339","2,018,661"
 ,1504  ,東元            ,"866,000","19,557","846,443"
 ,6239  ,力成            ,"917,000","123,000","794,000"
 ,2303  ,聯電            ,"1,298,000","648,876","649,124"
 ,8112  ,至上            ,"623,000","5,000","618,000"
 ,2313  ,華通            ,"615,000","2,000","613,000"
 ,2027  ,大成鋼          ,"600,000","3,000","597,000"
 ,2884  ,玉山金          ,"798,000","284,000","514,000"
 ,2748  ,雲品            ,"500,000",0,"500,000"
 ,2421  ,建準            ,"440,000","1,000","439,000"
 ,3711  ,日月光投控      ,"466,000","36,376","429,624"
 ,3014  ,聯陽            ,"352,000","1,000","351,000"
 ,2609  ,陽明            ,"437,000","146,000","291,000"
 ,2385  ,群光            ,"299,000","17,000","282,000"
 ,2355  ,敬鵬            ,"244,000",0,"244,000"
 ,"=""00878 """,國泰永續高股息  ,"200,000",0,"200,000"
 ,3044  ,健鼎            ,"228,000","30,000","198,000"
 ,4915  ,致伸            ,"213,000","15,000","198,000"
 ,2881  ,富邦金          ,"348,000","158,000","190,000"
 ,4746  ,台耀            ,"170,000",0,"170,000"
 ,2603  ,長榮            ,"186,000","20,000","166,000"
 ,4919  ,新唐            ,"161,000","1,000","160,000"
 ,1101  ,台泥            ,"214,000","62,000","152,000"
 ,3704  ,合勤控          ,"150,000",0,"150,000"
 ,2404  ,漢唐            ,"142,000","7,207","134,793"
 ,6278  ,台表科          ,"123,000","1,000","122,000"
 ,2383  ,台光電          ,"198,500","79,000","119,500"
 ,8016  ,矽創            ,"117,000","5,000","112,000"
 ,9802  ,鈺齊-KY         ,"122,000","10,000","112,000"
 ,2379  ,瑞昱            ,"201,000","92,532","108,468"
 ,6282  ,康舒            ,"98,000","3,000","95,000"
 ,2337  ,旺宏            ,"170,000","77,000","93,000"
 ,1215  ,卜蜂            ,"93,000","1,000","92,000"
 ,2615  ,萬海            ,"176,000","87,000","89,000"
 ,6669  ,緯穎            ,"113,000","27,096","85,904"
 ,6285  ,啟��            ,"82,000",369,"81,631"
 ,2353  ,宏��            ,"106,000","26,000","80,000"
 ,6412  ,群電            ,"80,000","8,000","72,000"
 ,2731  ,雄獅            ,"220,000","150,000","70,000"
 ,4961  ,天鈺            ,"60,000","3,000","57,000"
 ,6213  ,聯茂            ,"56,000","1,000","55,000"
 ,1304  ,台聚            ,"54,000","2,000","52,000"
 ,8046  ,南電            ,"67,000","16,048","50,952"
 ,3661  ,世芯-KY         ,"49,000",0,"49,000"
 ,2883  ,凱基金          ,"163,000","115,000","48,000"
 ,6414  ,樺漢            ,"44,000",0,"44,000"
 ,2345  ,智邦            ,"70,000","26,701","43,299"
 ,2103  ,台橡            ,"43,000","4,000","39,000"
 ,9914  ,美利達          ,"39,000","1,000","38,000"
 ,4958  ,臻鼎-KY         ,"76,000","40,000","36,000"
 ,1476  ,儒鴻            ,"36,000","5,000","31,000"
 ,3036A ,文曄甲特        ,"30,000",0,"30,000"
 ,2352  ,佳世達          ,"31,000","4,000","27,000"
 ,2887  ,台新新光金      ,"124,000","98,000","26,000"
 ,5876  ,上海商銀        ,"39,000","14,000","25,000"
 ,3189  ,景碩            ,"23,000","1,000","22,000"
 ,8422  ,可寧衛*         ,"21,000",0,"21,000"
 ,3443  ,創意            ,"30,000","9,143","20,857"
 ,2344  ,華邦電          ,"46,000","28,000","18,000"
 ,2031  ,新光鋼          ,"17,000","1,000","16,000"
 ,2108  ,南帝            ,"18,000","3,000","15,000"
 ,1795  ,美時            ,"20,000","7,000","13,000"
 ,2247  ,汎德永業        ,"13,000",0,"13,000"
 ,5469  ,瀚宇博          ,"14,000","1,000","13,000"
 ,8081  ,致新            ,"14,000","2,000","12,000"
 ,3665  ,貿聯-KY         ,"15,000","4,000","11,000"
 ,2882  ,國泰金          ,"95,000","87,000","8,000"
 ,1590  ,亞德客-KY       ,"5,000",500,"4,500"
 ,2347  ,聯強            ,"6,000","2,000","4,000"
 ,2207  ,和泰車          ,"4,000","1,000","3,000"
 ,2425  ,承啟            ,"3,000",0,"3,000"
 ,2327  ,國巨*           ,"5,000","2,385","2,615"
 ,1326  ,台化            ,"35,000","33,000","2,000"
 ,3583  ,辛耘            ,"2,000",0,"2,000"
 ,8150  ,南茂            ,"4,000","2,000","2,000"
 ,1609  ,大亞            ,"1,000",0,"1,000"
 ,2211  ,長榮鋼          ,"2,000","1,000","1,000"
 ,2323  ,中環            ,"1,000",0,"1,000"
 ,3036  ,文曄            ,"3,000","2,000","1,000"
 ,3055  ,蔚華科          ,"1,000",0,"1,000"
 ,3596  ,智易            ,"2,000","1,000","1,000"
 ,6191  ,精成科          ,"3,000","2,000","1,000"
 ,1605  ,華新            ,"26,000","25,612",388
 ,3481  ,群創            ,"1,750,000","15,005,000","-13,255,000"
 ,2618  ,長榮航          ,"100,000","5,099,000","-4,999,000"
