Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,2609  ,陽明            ,0,"329,358","-329,358",
 ,3044  ,健鼎            ,0,"299,612","-299,612",
 ,5876  ,上海商銀        ,0,"265,164","-265,164",
 ,3653  ,健策            ,"40,000","304,000","-264,000",
 ,6176  ,瑞儀            ,0,"255,686","-255,686",
 ,2404  ,漢唐            ,"15,000","263,608","-248,608",
 ,6472  ,保瑞            ,0,"241,000","-241,000",
 ,2451  ,創見            ,"7,000","244,899","-237,899",
 ,"=""0052  """,富邦科技        ,0,"234,000","-234,000",
 ,3376  ,新日興          ,0,"216,000","-216,000",
 ,8210  ,勤誠            ,0,"216,000","-216,000",
 ,6781  ,AES-KY          ,0,"211,000","-211,000",
 ,3583  ,辛耘            ,0,"204,000","-204,000",
 ,2884  ,玉山金          ,0,"188,484","-188,484",
 ,2402  ,毅嘉            ,0,"179,000","-179,000",
 ,2603  ,長榮            ,0,"175,325","-175,325",
 ,2454  ,聯發科          ,"43,000","209,099","-166,099",
 ,2880  ,華南金          ,0,"160,000","-160,000",
 ,4958  ,臻鼎-KY         ,"1,000","152,000","-151,000",
 ,4770  ,上品            ,0,"146,000","-146,000",
 ,3034  ,聯詠            ,"6,000","150,778","-144,778",
 ,2379  ,瑞昱            ,"5,000","145,000","-140,000",
 ,3596  ,智易            ,0,"131,000","-131,000",
 ,4164  ,承業醫          ,0,"130,000","-130,000",
 ,9904  ,寶成            ,0,"126,856","-126,856",
 ,3413  ,京鼎            ,"40,000","166,000","-126,000",
 ,8070  ,長華*           ,0,"123,391","-123,391",
 ,3005  ,神基            ,0,"118,896","-118,896",
 ,3694  ,海華            ,0,"117,000","-117,000",
 ,6937  ,天虹            ,0,"117,000","-117,000",
 ,2439  ,美律            ,0,"112,714","-112,714",
 ,2376  ,技嘉            ,0,"109,000","-109,000",
 ,2890  ,永豐金          ,0,"108,105","-108,105",
 ,5880  ,合庫金          ,0,"101,781","-101,781",
 ,2377  ,微星            ,"100,000","201,000","-101,000",
 ,"=""00757 """,統一FANG+       ,0,"100,000","-100,000",
 ,2915  ,潤泰全          ,0,"97,000","-97,000",
 ,2316  ,楠梓電          ,0,"94,000","-94,000",
 ,2892  ,第一金          ,0,"94,000","-94,000",
 ,2504  ,國產            ,0,"91,514","-91,514",
 ,1503  ,士電            ,0,"86,000","-86,000",
 ,3231  ,緯創            ,"2,562,000","2,648,000","-86,000",
 ,4915  ,致伸            ,0,"85,603","-85,603",
 ,2062  ,橋椿            ,0,"85,000","-85,000",
 ,6285  ,啟��            ,"16,000","101,000","-85,000",
 ,2408  ,南亞科          ,0,"80,000","-80,000",
 ,1102  ,亞泥            ,0,"79,856","-79,856",
 ,2002  ,中鋼            ,0,"79,000","-79,000",
 ,4904  ,遠傳            ,0,"79,000","-79,000",
 ,2637  ,慧洋-KY         ,0,"78,000","-78,000",
 ,3030  ,德律            ,0,"77,000","-77,000",
 ,6669  ,緯穎            ,0,"77,000","-77,000",
 ,3045  ,台灣大          ,0,"73,000","-73,000",
 ,1477  ,聚陽            ,0,"72,491","-72,491",
 ,8021  ,尖點            ,"9,000","81,000","-72,000",
 ,2409  ,友達            ,0,"69,196","-69,196",
 ,2458  ,義隆            ,0,"66,560","-66,560",
 ,6196  ,帆宣            ,0,"66,000","-66,000",
 ,2371  ,大同            ,0,"64,000","-64,000",
 ,3416  ,融程電          ,0,"62,000","-62,000",
 ,2354  ,鴻準            ,0,"59,000","-59,000",
 ,6278  ,台表科          ,0,"54,247","-54,247",
 ,6438  ,迅得            ,0,"53,000","-53,000",
 ,1216  ,統一            ,0,"52,000","-52,000",
 ,6415  ,矽力*-KY        ,"6,000","58,000","-52,000",
 ,2727  ,王品            ,0,"50,000","-50,000",
 ,2812  ,台中銀          ,0,"48,160","-48,160",
 ,4763  ,材料*-KY        ,0,"39,000","-39,000",
 ,2412  ,中華電          ,0,"38,000","-38,000",
 ,1519  ,華城            ,0,"37,000","-37,000",
 ,1101  ,台泥            ,0,"36,000","-36,000",
 ,8016  ,矽創            ,0,"35,113","-35,113",
 ,1434  ,福懋            ,0,"35,000","-35,000",
 ,2027  ,大成鋼          ,0,"35,000","-35,000",
 ,3189  ,景碩            ,"55,000","90,000","-35,000",
 ,3661  ,世芯-KY         ,"1,000","36,000","-35,000",
 ,2393  ,億光            ,0,"34,312","-34,312",
 ,2006  ,東和鋼鐵        ,0,"30,000","-30,000",
 ,6414  ,樺漢            ,0,"30,000","-30,000",
 ,3037  ,欣興            ,"33,000","61,000","-28,000",
 ,6789  ,采鈺            ,"2,000","30,000","-28,000",
 ,4766  ,南寶            ,0,"25,876","-25,876",
 ,2520  ,冠德            ,0,"24,000","-24,000",
 ,2330  ,台積電          ,"436,000","459,500","-23,500",
 ,2206  ,三陽工業        ,0,"23,000","-23,000",
 ,3035  ,智原            ,0,"23,000","-23,000",
 ,2801  ,彰銀            ,0,"22,798","-22,798",
 ,6139  ,亞翔            ,0,"22,000","-22,000",
 ,6197  ,佳必琪          ,0,"22,000","-22,000",
 ,3033  ,威健            ,0,"21,669","-21,669",
 ,2707  ,晶華            ,0,"21,311","-21,311",
 ,6206  ,飛捷            ,0,"20,000","-20,000",
 ,7749  ,意騰-KY         ,0,"19,000","-19,000",
 ,2889  ,國票金          ,0,"18,000","-18,000",
 ,2352  ,佳世達          ,0,"17,000","-17,000",
 ,6526  ,達發            ,"1,000","18,000","-17,000",
 ,6531  ,愛普*           ,0,"17,000","-17,000",
 ,1532  ,勤美            ,0,"16,203","-16,203",
 ,2363  ,矽統            ,0,"15,000","-15,000",
 ,3592  ,瑞鼎            ,0,"14,415","-14,415",
 ,2211  ,長榮鋼          ,0,"14,322","-14,322",
 ,3042  ,晶技            ,0,"14,204","-14,204",
 ,2834  ,臺企銀          ,0,"14,060","-14,060",
 ,9938  ,百和            ,0,"14,000","-14,000",
 ,2204  ,中華            ,0,"12,063","-12,063",
 ,6768  ,志強-KY         ,0,"11,721","-11,721",
 ,8081  ,致新            ,0,"11,617","-11,617",
 ,1522  ,堤維西          ,0,"11,516","-11,516",
 ,1513  ,中興電          ,0,"11,246","-11,246",
 ,2633  ,台灣高鐵        ,0,"11,056","-11,056",
 ,6670  ,復盛應用        ,"6,000","17,043","-11,043",
 ,6691  ,洋基工程        ,0,"11,000","-11,000",
 ,4532  ,瑞智            ,0,"10,939","-10,939",
 ,3209  ,全科            ,0,"9,852","-9,852",
 ,2355  ,敬鵬            ,0,"9,533","-9,533",
 ,3712  ,永崴投控        ,0,"9,136","-9,136",
 ,5434  ,崇越            ,0,"9,000","-9,000",
 ,2395  ,研華            ,0,"8,000","-8,000",
 ,6505  ,台塑化          ,0,"8,000","-8,000",
 ,9941  ,裕融            ,0,"8,000","-8,000",
 ,1319  ,東陽            ,0,"7,935","-7,935",
 ,1307  ,三芳            ,0,"7,825","-7,825",
 ,3014  ,聯陽            ,0,"7,214","-7,214",
 ,9910  ,豐泰            ,0,"7,148","-7,148",
 ,7722  ,LINEPAY         ,0,"7,000","-7,000",
 ,3090  ,日電貿          ,0,"6,312","-6,312",
 ,4906  ,正文            ,0,"5,428","-5,428",
 ,2539  ,櫻花建          ,0,"5,000","-5,000",
 ,2845  ,遠東銀          ,0,"5,000","-5,000",
 ,3023  ,信邦            ,"1,000","6,000","-5,000",
 ,9917  ,中保科          ,0,"5,000","-5,000",
 ,2912  ,統一超          ,0,"4,857","-4,857",
 ,8150  ,南茂            ,0,"4,831","-4,831",
 ,2852  ,第一保          ,0,"4,663","-4,663",
 ,1476  ,儒鴻            ,0,"4,568","-4,568",
 ,1605  ,華新            ,0,"4,000","-4,000",
 ,2597  ,潤弘            ,0,"4,000","-4,000",
 ,2838  ,聯邦銀          ,0,"4,000","-4,000",
 ,3008  ,大立光          ,0,"4,000","-4,000",
 ,8163  ,達方            ,0,"3,787","-3,787",
 ,2207  ,和泰車          ,0,"3,000","-3,000",
 ,6409  ,旭隼            ,0,"3,000","-3,000",
 ,2387  ,精元            ,0,"2,729","-2,729",
 ,6189  ,豐藝            ,0,"2,331","-2,331",
 ,4720  ,德淵            ,0,"2,075","-2,075",
 ,1612  ,宏泰            ,0,"2,000","-2,000",
 ,2360  ,致茂            ,"26,000","28,000","-2,000",
 ,2436  ,偉詮電          ,0,"2,000","-2,000",
 ,3533  ,嘉澤            ,"2,000","4,000","-2,000",
 ,5269  ,祥碩            ,"1,000","3,000","-2,000",
 ,6213  ,聯茂            ,0,"2,000","-2,000",
 ,6282  ,康舒            ,0,"2,000","-2,000",
 ,6756  ,威鋒電子        ,0,"2,000","-2,000",
 ,6919  ,康霈*           ,0,"2,000","-2,000",
 ,9958  ,世紀鋼          ,0,"2,000","-2,000",
 ,3038  ,全台            ,0,"1,982","-1,982",
 ,3532  ,台勝科          ,0,"1,953","-1,953",
 ,6412  ,群電            ,"1,000","2,746","-1,746",
 ,3010  ,華立            ,0,"1,379","-1,379",
 ,2527  ,宏璟            ,0,"1,338","-1,338",
 ,2049  ,上銀            ,0,"1,296","-1,296",
 ,1608  ,華榮            ,0,"1,000","-1,000",
 ,1616  ,億泰            ,0,"1,000","-1,000",
 ,1723  ,中碳            ,0,"1,000","-1,000",
 ,2362  ,藍天            ,0,"1,000","-1,000",
 ,2427  ,三商電          ,0,"1,000","-1,000",
 ,2855  ,統一證          ,0,"1,000","-1,000",
 ,2887F ,台新新光戊特二  ,0,"1,000","-1,000",
 ,3013  ,晟銘電          ,0,"1,000","-1,000",
 ,3032  ,偉訓            ,0,"1,000","-1,000",
 ,3046  ,建��            ,0,"1,000","-1,000",
 ,3450  ,聯鈞            ,0,"1,000","-1,000",
 ,3617  ,碩天            ,0,"1,000","-1,000",
 ,4571  ,鈞興-KY         ,0,"1,000","-1,000",
 ,4919  ,新唐            ,0,"1,000","-1,000",
 ,5243  ,乙盛-KY         ,0,"1,000","-1,000",
 ,6592  ,和潤企業        ,0,"1,000","-1,000",
 ,8215  ,明基材          ,0,"1,000","-1,000",
 ,8926  ,台汽電          ,0,"1,000","-1,000",
 ,9933  ,中鼎            ,0,"1,000","-1,000",
 ,9937  ,全國            ,0,"1,000","-1,000",
 ,2480  ,敦陽科          ,0,892,-892,
 ,1558  ,伸興            ,0,793,-793,
 ,4961  ,天鈺            ,0,664,-664,
 ,6754  ,匯僑設計        ,0,287,-287,
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
