Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2834  ,臺企銀          ,"8,091,000","16,000","8,075,000"
 ,2337  ,旺宏            ,"3,871,000","598,000","3,273,000"
 ,2891  ,中信金          ,"3,277,000","166,000","3,111,000"
 ,2883  ,凱基金          ,"2,682,000","25,000","2,657,000"
 ,1722  ,台肥            ,"2,564,000",0,"2,564,000"
 ,2324  ,仁寶            ,"2,689,000","224,000","2,465,000"
 ,6443  ,元晶            ,"1,700,000",0,"1,700,000"
 ,2409  ,友達            ,"2,049,000","425,000","1,624,000"
 ,2356  ,英業達          ,"1,529,000","158,000","1,371,000"
 ,2609  ,陽明            ,"1,248,000",0,"1,248,000"
 ,2353  ,宏��            ,"1,274,000","135,000","1,139,000"
 ,2317  ,鴻海            ,"1,615,000","502,000","1,113,000"
 ,2890  ,永豐金          ,"1,191,000","78,000","1,113,000"
 ,2379  ,瑞昱            ,"1,035,000","20,000","1,015,000"
 ,2618  ,長榮航          ,"1,131,000","186,000","945,000"
 ,2313  ,華通            ,"972,000","46,000","926,000"
 ,2002  ,中鋼            ,"885,000","56,000","829,000"
 ,3596  ,智易            ,"830,000","2,000","828,000"
 ,2886  ,兆豐金          ,"1,017,000","204,000","813,000"
 ,2382  ,廣達            ,"931,000","165,000","766,000"
 ,3045  ,台灣大          ,"734,000","33,000","701,000"
 ,3481  ,群創            ,"1,359,000","697,000","662,000"
 ,2330  ,台積電          ,"1,717,000","1,058,000","659,000"
 ,1708  ,東鹼            ,"672,000","30,000","642,000"
 ,2885  ,元大金          ,"715,000","74,000","641,000"
 ,2347  ,聯強            ,"676,000","63,000","613,000"
 ,4904  ,遠傳            ,"613,000",0,"613,000"
 ,1402  ,遠東新          ,"595,000","14,000","581,000"
 ,1303  ,南亞            ,"592,000","33,000","559,000"
 ,5388  ,中磊            ,"561,000","2,000","559,000"
 ,2892  ,第一金          ,"776,000","222,000","554,000"
 ,3711  ,日月光投控      ,"693,000","151,000","542,000"
 ,2408  ,南亞科          ,"574,000","34,000","540,000"
 ,3035  ,智原            ,"545,000","19,000","526,000"
 ,9914  ,美利達          ,"507,000","6,000","501,000"
 ,"=""00633L""",富邦上証正2     ,"497,000",0,"497,000"
 ,1101  ,台泥            ,"510,000","19,000","491,000"
 ,2308  ,台達電          ,"637,000","149,000","488,000"
 ,1440  ,南紡            ,"477,000",0,"477,000"
 ,3702  ,大聯大          ,"509,000","76,000","433,000"
 ,2454  ,聯發科          ,"461,000","85,000","376,000"
 ,2338  ,光罩            ,"360,000","4,000","356,000"
 ,9910  ,豐泰            ,"347,000","3,000","344,000"
 ,1216  ,統一            ,"389,000","52,000","337,000"
 ,2637  ,慧洋-KY         ,"323,000",0,"323,000"
 ,2301  ,光寶科          ,"422,000","105,000","317,000"
 ,2542  ,興富發          ,"301,000",0,"301,000"
 ,9958  ,世紀鋼          ,"296,000",0,"296,000"
 ,6116  ,彩晶            ,"568,000","278,000","290,000"
 ,2882  ,國泰金          ,"365,000","78,000","287,000"
 ,4938  ,和碩            ,"370,000","96,000","274,000"
 ,3034  ,聯詠            ,"308,000","36,000","272,000"
 ,2603  ,長榮            ,"336,000","65,000","271,000"
 ,2538  ,基泰            ,"264,000",0,"264,000"
 ,2881  ,富邦金          ,"301,000","43,000","258,000"
 ,6239  ,力成            ,"255,000","36,000","219,000"
 ,6285  ,啟��            ,"200,000",0,"200,000"
 ,2836  ,高雄銀          ,"199,000",0,"199,000"
 ,2913  ,農林            ,"194,000",0,"194,000"
 ,2354  ,鴻準            ,"233,000","46,000","187,000"
 ,2812  ,台中銀          ,"183,000",0,"183,000"
 ,2615  ,萬海            ,"179,000",0,"179,000"
 ,2449  ,京元電子        ,"233,000","56,000","177,000"
 ,2412  ,中華電          ,"178,000","18,000","160,000"
 ,9802  ,鈺齊-KY         ,"160,000",0,"160,000"
 ,9904  ,寶成            ,"153,000",0,"153,000"
 ,2458  ,義隆            ,"180,000","29,000","151,000"
 ,3037  ,欣興            ,"237,000","91,000","146,000"
 ,1110  ,東泥            ,"141,000",0,"141,000"
 ,1605  ,華新            ,"131,000",0,"131,000"
 ,1437  ,勤益控          ,"127,000",0,"127,000"
 ,2357  ,華碩            ,"149,000","29,000","120,000"
