Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2303  ,聯電            ,"6,673,000","459,592","6,213,408"
 ,2330  ,台積電          ,"1,525,000","132,990","1,392,010"
 ,"=""0056  """,元大高股息      ,"1,124,000",0,"1,124,000"
 ,2201  ,裕隆            ,"1,122,000","40,000","1,082,000"
 ,1504  ,東元            ,"1,000,000",0,"1,000,000"
 ,2449  ,京元電子        ,"1,020,000","64,700","955,300"
 ,2883  ,凱基金          ,"1,052,000","99,032","952,968"
 ,2324  ,仁寶            ,"995,000","77,163","917,837"
 ,2890  ,永豐金          ,"894,000","2,000","892,000"
 ,6285  ,啟��            ,"857,000",0,"857,000"
 ,2454  ,聯發科          ,"709,000","59,510","649,490"
 ,2885  ,元大金          ,"689,000","60,024","628,976"
 ,2002  ,中鋼            ,"599,000","2,000","597,000"
 ,2356  ,英業達          ,"543,000","18,000","525,000"
 ,2353  ,宏��            ,"566,000","45,497","520,503"
 ,1319  ,東陽            ,"500,000",0,"500,000"
 ,2891  ,中信金          ,"618,000","141,000","477,000"
 ,1402  ,遠東新          ,"444,000",0,"444,000"
 ,2892  ,第一金          ,"436,000","22,601","413,399"
 ,2886  ,兆豐金          ,"414,000","1,000","413,000"
 ,2421  ,建準            ,"400,000",0,"400,000"
 ,2882  ,國泰金          ,"423,000","32,524","390,476"
 ,2345  ,智邦            ,"570,000","208,579","361,421"
 ,2204  ,中華            ,"350,000",0,"350,000"
 ,1101  ,台泥            ,"359,000","15,230","343,770"
 ,5388  ,中磊            ,"318,000",0,"318,000"
 ,6176  ,瑞儀            ,"318,000","11,760","306,240"
 ,2377  ,微星            ,"312,000","20,960","291,040"
 ,2347  ,聯強            ,"316,000","30,995","285,005"
 ,5876  ,上海商銀        ,"278,000",0,"278,000"
 ,1590  ,亞德客-KY       ,"234,000",556,"233,444"
 ,4904  ,遠傳            ,"245,000","13,000","232,000"
 ,2458  ,義隆            ,"235,000","18,041","216,959"
 ,3376  ,新日興          ,"209,000",0,"209,000"
 ,2801  ,彰銀            ,"207,000","1,000","206,000"
 ,1303  ,南亞            ,"239,000","34,283","204,717"
 ,3702  ,大聯大          ,"270,000","77,290","192,710"
 ,2881  ,富邦金          ,"260,000","73,000","187,000"
 ,3008  ,大立光          ,"174,000","1,479","172,521"
 ,3045  ,台灣大          ,"182,000","12,000","170,000"
 ,8996  ,高力            ,"290,000","125,000","165,000"
 ,3023  ,信邦            ,"150,000","2,000","148,000"
 ,2006  ,東和鋼鐵        ,"164,000","22,362","141,638"
 ,2845  ,遠東銀          ,"141,000",0,"141,000"
 ,2408  ,南亞科          ,"181,000","41,000","140,000"
 ,2607  ,榮運            ,"101,000",0,"101,000"
 ,6719  ,力智            ,"101,000",0,"101,000"
 ,2474  ,可成            ,"97,000","2,000","95,000"
 ,6669  ,緯穎            ,"93,000",0,"93,000"
 ,2388  ,威盛            ,"88,000",0,"88,000"
 ,3035  ,智原            ,"146,000","58,000","88,000"
 ,3533  ,嘉澤            ,"84,000",0,"84,000"
 ,1216  ,統一            ,"82,000","8,645","73,355"
 ,2903  ,遠百            ,"65,000",0,"65,000"
 ,6670  ,復盛應用        ,"64,000",0,"64,000"
 ,2327  ,國巨*           ,"57,000",0,"57,000"
 ,9938  ,百和            ,"50,000",0,"50,000"
 ,3034  ,聯詠            ,"179,000","131,138","47,862"
 ,3443  ,創意            ,"49,000","3,000","46,000"
 ,8464  ,億豐            ,"40,000",0,"40,000"
 ,3481  ,群創            ,"39,000",0,"39,000"
 ,2049  ,上銀            ,"37,000","2,000","35,000"
 ,2409  ,友達            ,"35,000",0,"35,000"
 ,2439  ,美律            ,"32,000",0,"32,000"
 ,2707  ,晶華            ,"30,000","1,957","28,043"
 ,2504  ,國產            ,"27,000",0,"27,000"
 ,5522  ,遠雄            ,"26,000",0,"26,000"
 ,2385  ,群光            ,"38,000","13,607","24,393"
 ,2357  ,華碩            ,"107,000","84,746","22,254"
 ,2451  ,創見            ,"21,000",0,"21,000"
 ,2809  ,京城銀          ,"21,000",0,"21,000"
 ,1102  ,亞泥            ,"51,000","30,175","20,825"
 ,8046  ,南電            ,"20,000","1,000","19,000"
 ,5469  ,瀚宇博          ,"18,000",0,"18,000"
 ,5269  ,祥碩            ,"17,000","1,118","15,882"
 ,8112  ,至上            ,"14,000",0,"14,000"
 ,9917  ,中保科          ,"13,000",0,"13,000"
 ,2015  ,豐興            ,"12,000",0,"12,000"
 ,2211  ,長榮鋼          ,"12,000",0,"12,000"
 ,2233  ,宇隆            ,"12,000",0,"12,000"
 ,1723  ,中碳            ,"7,000",0,"7,000"
 ,6214  ,精誠            ,"7,000",0,"7,000"
 ,2354  ,鴻準            ,"6,000",0,"6,000"
 ,2379  ,瑞昱            ,"27,000","21,000","6,000"
 ,3653  ,健策            ,"7,000","3,000","4,000"
 ,6451  ,訊芯-KY         ,"4,000",0,"4,000"
 ,9939  ,宏全            ,"23,000","20,000","3,000"
 ,2317  ,鴻海            ,"59,000","57,000","2,000"
 ,2492  ,華新科          ,"2,000",0,"2,000"
 ,5434  ,崇越            ,"4,000","2,000","2,000"
 ,4763  ,材料*-KY        ,"3,000","1,262","1,738"
 ,6409  ,旭隼            ,"2,000",297,"1,703"
 ,2546  ,根基            ,"1,000",0,"1,000"
 ,4142  ,國光生          ,"1,000",0,"1,000"
 ,6592  ,和潤企業        ,"1,000",0,"1,000"
 ,9933  ,中鼎            ,"1,000",0,"1,000"
 ,2382  ,廣達            ,"243,000","4,618,274","-4,375,274"
 ,3231  ,緯創            ,"1,213,000","5,086,969","-3,873,969"
 ,3037  ,欣興            ,"23,000","2,223,236","-2,200,236"
 ,2344  ,華邦電          ,"154,000","2,084,000","-1,930,000"
 ,3044  ,健鼎            ,"508,000","2,256,355","-1,748,355"
 ,2376  ,技嘉            ,"189,000","1,694,000","-1,505,000"
 ,3036  ,文曄            ,"14,000","1,180,000","-1,166,000"
 ,4968  ,立積            ,0,"1,081,000","-1,081,000"
 ,2313  ,華通            ,"225,000","1,204,000","-979,000"
 ,3711  ,日月光投控      ,"164,000","975,502","-811,502"
 ,1513  ,中興電          ,0,"803,000","-803,000"
 ,2301  ,光寶科          ,"267,000","984,262","-717,262"
 ,2308  ,台達電          ,"2,000","676,000","-674,000"
 ,1301  ,台塑            ,0,"628,117","-628,117"
 ,3617  ,碩天            ,"17,550","600,000","-582,450"
 ,3042  ,晶技            ,"9,000","516,019","-507,019"
 ,1560  ,中砂            ,0,"503,000","-503,000"
 ,6213  ,聯茂            ,0,"457,000","-457,000"
 ,2368  ,金像電          ,"324,000","767,000","-443,000"
 ,3017  ,奇鋐            ,"14,000","446,000","-432,000"
 ,2731  ,雄獅            ,0,"360,000","-360,000"
 ,1802  ,台玻            ,0,"300,000","-300,000"
 ,3583  ,辛耘            ,0,"299,000","-299,000"
 ,6412  ,群電            ,"15,000","256,000","-241,000"
 ,2360  ,致茂            ,0,"223,000","-223,000"
 ,3694  ,海華            ,0,"218,000","-218,000"
 ,4938  ,和碩            ,"20,000","209,762","-189,762"
 ,3665  ,貿聯-KY         ,"1,000","164,000","-163,000"
 ,6235  ,華孚            ,0,"163,000","-163,000"
 ,6770  ,力積電          ,"14,000","144,000","-130,000"
