Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,3481  ,群創            ,"27,819,000","4,717,000","23,102,000"
 ,2409  ,友達            ,"11,650,000",0,"11,650,000"
 ,2883  ,凱基金          ,"2,421,000","240,000","2,181,000"
 ,2618  ,長榮航          ,"1,737,000",0,"1,737,000"
 ,1536  ,和大            ,"1,200,000",0,"1,200,000"
 ,2337  ,旺宏            ,"2,715,000","1,695,000","1,020,000"
 ,2356  ,英業達          ,"933,000",0,"933,000"
 ,2603  ,長榮            ,"932,000","50,000","882,000"
 ,2324  ,仁寶            ,"914,000","68,000","846,000"
 ,2006  ,東和鋼鐵        ,"699,000",0,"699,000"
 ,1102  ,亞泥            ,"728,000","39,000","689,000"
 ,1101  ,台泥            ,"656,000","83,000","573,000"
 ,2606  ,裕民            ,"533,000",0,"533,000"
 ,2303  ,聯電            ,"1,077,000","575,000","502,000"
 ,2610  ,華航            ,"2,100,000","1,600,000","500,000"
 ,1477  ,聚陽            ,"499,000",0,"499,000"
 ,1434  ,福懋            ,"483,000",0,"483,000"
 ,2347  ,聯強            ,"475,000",0,"475,000"
 ,3702  ,大聯大          ,"482,000","24,000","458,000"
 ,2301  ,光寶科          ,"456,000",0,"456,000"
 ,2357  ,華碩            ,"417,000",0,"417,000"
 ,2886  ,兆豐金          ,"583,000","180,000","403,000"
 ,2456  ,奇力新          ,"400,000",0,"400,000"
 ,2542  ,興富發          ,"366,000",0,"366,000"
 ,2449  ,京元電子        ,"352,000",0,"352,000"
 ,4938  ,和碩            ,"354,000","2,000","352,000"
 ,8046  ,南電            ,"445,000","104,000","341,000"
 ,2809  ,京城銀          ,"325,000",0,"325,000"
 ,2382  ,廣達            ,"323,000","5,000","318,000"
 ,8150  ,南茂            ,"285,000",0,"285,000"
 ,3189  ,景碩            ,"279,000",0,"279,000"
 ,2317  ,鴻海            ,"299,000","24,000","275,000"
 ,3413  ,京鼎            ,"283,000","20,000","263,000"
 ,2227  ,裕日車          ,"259,000",0,"259,000"
 ,2385  ,群光            ,"211,000",0,"211,000"
 ,5522  ,遠雄            ,"205,000",0,"205,000"
 ,"=""0056  """,元大高股息      ,"200,000",0,"200,000"
 ,2408  ,南亞科          ,"279,000","81,000","198,000"
 ,2376  ,技嘉            ,"182,000",0,"182,000"
 ,4551  ,智伸科          ,"182,000",0,"182,000"
 ,6213  ,聯茂            ,"180,000",0,"180,000"
 ,3005  ,神基            ,"168,000",0,"168,000"
 ,2915  ,潤泰全          ,"161,000","6,000","155,000"
 ,3044  ,健鼎            ,"148,000",0,"148,000"
 ,6176  ,瑞儀            ,"134,000",0,"134,000"
 ,5471  ,松翰            ,"111,000",0,"111,000"
 ,6230  ,尼得科超眾      ,"102,000",0,"102,000"
 ,2458  ,義隆            ,"88,000",0,"88,000"
 ,4989  ,榮科            ,"75,000",0,"75,000"
 ,2520  ,冠德            ,"69,000",0,"69,000"
 ,8016  ,矽創            ,"68,000",0,"68,000"
 ,6756  ,威鋒電子        ,"63,000",0,"63,000"
 ,1590  ,亞德客-KY       ,"103,000","42,000","61,000"
 ,2031  ,新光鋼          ,"60,000",0,"60,000"
 ,6443  ,元晶            ,"60,000",0,"60,000"
 ,9914  ,美利達          ,"60,000",0,"60,000"
 ,2404  ,漢唐            ,"54,000",0,"54,000"
 ,2049  ,上銀            ,"50,000",0,"50,000"
 ,2330  ,台積電          ,"488,000","447,000","41,000"
 ,6743  ,安普新          ,"30,000",0,"30,000"
 ,1402  ,遠東新          ,"29,000","1,000","28,000"
 ,3661  ,世芯-KY         ,"29,000","2,000","27,000"
 ,4904  ,遠傳            ,"26,000",0,"26,000"
 ,2888  ,新光金          ,"25,000",0,"25,000"
 ,2633  ,台灣高鐵        ,"23,000",0,"23,000"
 ,"=""0050  """,元大台灣50      ,"20,000",0,"20,000"
 ,3533  ,嘉澤            ,"19,000",0,"19,000"
 ,2105  ,正新            ,"14,000",0,"14,000"
 ,5876  ,上海商銀        ,"15,000","1,000","14,000"
 ,6781  ,AES-KY          ,"10,000",0,"10,000"
 ,2823  ,中壽            ,"9,000",0,"9,000"
 ,2845  ,遠東銀          ,"7,000",0,"7,000"
 ,5871  ,中租-KY         ,"8,000","1,000","7,000"
 ,6531  ,愛普*           ,"6,000",0,"6,000"
 ,9904  ,寶成            ,"6,000",0,"6,000"
 ,2395  ,研華            ,"5,000",0,"5,000"
 ,2867  ,三商壽          ,"5,000",0,"5,000"
 ,2912  ,統一超          ,"5,000",0,"5,000"
 ,4536  ,拓凱            ,"5,000",0,"5,000"
 ,1229  ,聯華            ,"4,000",0,"4,000"
 ,1504  ,東元            ,"4,000",0,"4,000"
 ,2352  ,佳世達          ,"4,000",0,"4,000"
 ,2897  ,王道銀行        ,"4,000",0,"4,000"
 ,2353  ,宏��            ,"3,000",0,"3,000"
 ,2354  ,鴻準            ,"3,000",0,"3,000"
 ,2474  ,可成            ,"5,000","2,000","3,000"
 ,2820  ,華票            ,"3,000",0,"3,000"
 ,2855  ,統一證          ,"3,000",0,"3,000"
 ,6005  ,群益證          ,"3,000",0,"3,000"
 ,1227  ,佳格            ,"2,000",0,"2,000"
 ,1722  ,台肥            ,"2,000",0,"2,000"
 ,2207  ,和泰車          ,"2,000",0,"2,000"
 ,2634  ,漢翔            ,"2,000",0,"2,000"
 ,2849  ,安泰銀          ,"2,000",0,"2,000"
 ,2851  ,中再保          ,"2,000",0,"2,000"
 ,3706  ,神達            ,"2,000",0,"2,000"
 ,4958  ,臻鼎-KY         ,"2,000",0,"2,000"
 ,9910  ,豐泰            ,"2,000",0,"2,000"
 ,9958  ,世紀鋼          ,"2,000",0,"2,000"
 ,1308  ,亞聚            ,"1,000",0,"1,000"
 ,1762  ,中化生          ,"1,000",0,"1,000"
 ,2360  ,致茂            ,"1,000",0,"1,000"
 ,2441  ,超豐            ,"1,000",0,"1,000"
 ,2637  ,慧洋-KY         ,"1,000",0,"1,000"
 ,3017  ,奇鋐            ,"1,000",0,"1,000"
 ,3036  ,文曄            ,"1,000",0,"1,000"
 ,4164  ,承業醫          ,"1,000",0,"1,000"
 ,4919  ,新唐            ,"1,000",0,"1,000"
 ,6239  ,力成            ,"1,000",0,"1,000"
 ,6269  ,台郡            ,"1,000",0,"1,000"
 ,6409  ,旭隼            ,"1,000",0,"1,000"
 ,6412  ,群電            ,"1,000",0,"1,000"
 ,8454  ,富邦媒          ,"1,000",0,"1,000"
 ,8926  ,台汽電          ,"1,000",0,"1,000"
 ,9919  ,康那香          ,"1,000",0,"1,000"
 ,9921  ,巨大            ,"1,000",0,"1,000"
 ,9941  ,裕融            ,"1,000",0,"1,000"
 ,9933  ,中鼎            ,0,"4,701,000","-4,701,000"
 ,3714  ,富采            ,0,"3,466,000","-3,466,000"
 ,2451  ,創見            ,0,"2,655,000","-2,655,000"
 ,3042  ,晶技            ,"50,000","1,725,000","-1,675,000"
 ,2375  ,凱美            ,0,"1,484,000","-1,484,000"
 ,2439  ,美律            ,0,"1,424,000","-1,424,000"
 ,3231  ,緯創            ,"6,000","1,288,000","-1,282,000"
 ,1309  ,台達化          ,0,"965,000","-965,000"
 ,2455  ,全新            ,0,"960,000","-960,000"
 ,1301  ,台塑            ,"61,000","915,000","-854,000"
 ,2002  ,中鋼            ,"86,000","814,000","-728,000"
 ,3443  ,創意            ,0,"474,000","-474,000"
 ,3037  ,欣興            ,0,"400,000","-400,000"
 ,1513  ,中興電          ,0,"341,000","-341,000"
 ,8261  ,富鼎            ,0,"313,000","-313,000"
 ,3596  ,智易            ,0,"290,000","-290,000"
 ,2027  ,大成鋼          ,0,"233,000","-233,000"
 ,4915  ,致伸            ,"1,000","230,000","-229,000"
 ,2891  ,中信金          ,"119,000","327,000","-208,000"
 ,1303  ,南亞            ,"68,000","264,000","-196,000"
 ,2383  ,台光電          ,0,"195,000","-195,000"
 ,4976  ,佳凌            ,0,"190,000","-190,000"
 ,2327  ,國巨*           ,"2,000","175,000","-173,000"
 ,2884  ,玉山金          ,"79,000","202,000","-123,000"
 ,2885  ,元大金          ,"76,000","195,000","-119,000"
 ,2887  ,台新新光金      ,"69,000","174,000","-105,000"
 ,3665  ,貿聯-KY         ,"1,000","104,000","-103,000"
 ,2892  ,第一金          ,"71,000","173,000","-102,000"
 ,2727  ,王品            ,0,"100,000","-100,000"
 ,6706  ,惠特            ,0,"99,000","-99,000"
 ,6505  ,台塑化          ,"43,000","140,000","-97,000"
 ,5880  ,合庫金          ,"70,000","165,000","-95,000"
 ,2880  ,華南金          ,"69,000","163,000","-94,000"
 ,4552  ,力達-KY         ,0,"86,000","-86,000"
 ,2882  ,國泰金          ,"63,000","143,000","-80,000"
 ,2379  ,瑞昱            ,"2,000","81,000","-79,000"
 ,2834  ,臺企銀          ,"14,000","91,000","-77,000"
 ,2881  ,富邦金          ,"50,000","126,000","-76,000"
 ,2890  ,永豐金          ,"109,000","180,000","-71,000"
 ,2454  ,聯發科          ,"19,000","87,000","-68,000"
 ,3515  ,華擎            ,0,"65,000","-65,000"
 ,6271  ,同欣電          ,"1,000","60,000","-59,000"
 ,2412  ,中華電          ,"32,000","89,000","-57,000"
 ,2801  ,彰銀            ,"50,000","107,000","-57,000"
 ,2308  ,台達電          ,"14,000","68,000","-54,000"
 ,2377  ,微星            ,"131,000","184,000","-53,000"
 ,2481  ,強茂            ,0,"53,000","-53,000"
 ,8464  ,億豐            ,"1,000","50,000","-49,000"
 ,2882B ,國泰金乙特      ,0,"45,000","-45,000"
 ,2889  ,國票金          ,0,"45,000","-45,000"
 ,2492  ,華新科          ,0,"43,000","-43,000"
 ,3711  ,日月光投控      ,"24,000","62,000","-38,000"
 ,2812  ,台中銀          ,"9,000","44,000","-35,000"
 ,6670  ,復盛應用        ,0,"35,000","-35,000"
 ,1216  ,統一            ,"47,000","79,000","-32,000"
 ,1326  ,台化            ,"48,000","71,000","-23,000"
 ,3045  ,台灣大          ,"14,000","37,000","-23,000"
 ,3708  ,上緯投控        ,0,"23,000","-23,000"
 ,2351  ,順德            ,0,"18,000","-18,000"
 ,3008  ,大立光          ,227,"9,000","-8,773"
 ,3034  ,聯詠            ,"14,000","20,000","-6,000"
 ,8112  ,至上            ,0,"6,000","-6,000"
 ,2548  ,華固            ,0,"4,000","-4,000"
 ,5534  ,長虹            ,0,"4,000","-4,000"
 ,6415  ,矽力*-KY        ,187,"4,000","-3,813"
 ,1215  ,卜蜂            ,0,"3,000","-3,000"
 ,3010  ,華立            ,0,"3,000","-3,000"
 ,3023  ,信邦            ,0,"3,000","-3,000"
 ,2891B ,中信金乙特      ,0,"1,000","-1,000"
 ,2891C ,中信金丙特      ,0,"1,000","-1,000"
 ,5269  ,祥碩            ,82,"1,000",-918
說明:,,,,,
投信表示本國投資信託基金。,,,,,
＊表示該證券今日有鉅額交易。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,
