Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,1590  ,亞德客-KY       ,"20,000","1,000","19,000",
 ,1536  ,和大            ,"18,000",0,"18,000",
 ,2356  ,英業達          ,"861,000","843,000","18,000",
 ,4977  ,眾達-KY         ,"16,000",0,"16,000",
 ,2345  ,智邦            ,"16,000","2,000","14,000",
 ,5876  ,上海商銀        ,"13,320",0,"13,320",
 ,2360  ,致茂            ,"10,000",0,"10,000",
 ,3665  ,貿聯-KY         ,"10,000",0,"10,000",
 ,2371  ,大同            ,"7,000",0,"7,000",
 ,6505  ,台塑化          ,"5,550",0,"5,550",
 ,5871  ,中租-KY         ,"5,140",0,"5,140",
 ,3706  ,神達            ,"3,000",0,"3,000",
 ,2395  ,研華            ,"2,670",0,"2,670",
 ,3023  ,信邦            ,"2,000",0,"2,000",
 ,3714  ,富采            ,"2,000",0,"2,000",
 ,6415  ,矽力*-KY        ,"2,000",0,"2,000",
 ,5269  ,祥碩            ,"5,000","4,000","1,000",
 ,6271  ,同欣電          ,"1,000",0,"1,000",
 ,6669  ,緯穎            ,340,0,340,
 ,2603  ,長榮            ,"1,067,000","14,599,000","-13,532,000",
 ,2615  ,萬海            ,"237,000","7,409,000","-7,172,000",
 ,2409  ,友達            ,"359,000","7,390,000","-7,031,000",
 ,9904  ,寶成            ,0,"4,537,000","-4,537,000",
 ,3481  ,群創            ,"5,154,000","9,645,000","-4,491,000",
 ,2609  ,陽明            ,"1,500,000","4,390,000","-2,890,000",
 ,2890  ,永豐金          ,"42,640","2,122,000","-2,079,360",
 ,2313  ,華通            ,"27,000","2,030,000","-2,003,000",
 ,2606  ,裕民            ,0,"1,790,000","-1,790,000",
 ,2885  ,元大金          ,"47,280","1,563,000","-1,515,720",
 ,1101  ,台泥            ,"434,600","1,909,000","-1,474,400",
 ,2886  ,兆豐金          ,"466,260","1,877,000","-1,410,740",
 ,2106  ,建大            ,0,"1,354,000","-1,354,000",
 ,3017  ,奇鋐            ,"226,000","1,368,000","-1,142,000",
 ,2412  ,中華電          ,"15,470","1,079,000","-1,063,530",
 ,2201  ,裕隆            ,0,"1,041,000","-1,041,000",
 ,2456  ,奇力新          ,0,"998,000","-998,000",
 ,2881  ,富邦金          ,"179,870","1,147,000","-967,130",
 ,2633  ,台灣高鐵        ,"8,470","951,000","-942,530",
 ,4958  ,臻鼎-KY         ,"15,000","902,000","-887,000",
 ,1303  ,南亞            ,"22,950","900,000","-877,050",
 ,1904  ,正隆            ,0,"841,000","-841,000",
 ,1301  ,台塑            ,"42,800","873,000","-830,200",
 ,4904  ,遠傳            ,"63,500","883,000","-819,500",
 ,3034  ,聯詠            ,"177,330","928,000","-750,670",
 ,1605  ,華新            ,0,"723,000","-723,000",
 ,2368  ,金像電          ,0,"700,000","-700,000",
 ,4915  ,致伸            ,0,"695,000","-695,000",
 ,1102  ,亞泥            ,"386,430","1,060,000","-673,570",
 ,3231  ,緯創            ,"693,000","1,286,000","-593,000",
 ,1216  ,統一            ,"19,490","605,000","-585,510",
 ,3045  ,台灣大          ,"59,650","624,000","-564,350",
 ,6278  ,台表科          ,"300,000","834,000","-534,000",
 ,6257  ,矽格            ,0,"500,000","-500,000",
 ,2337  ,旺宏            ,"106,000","600,000","-494,000",
 ,1326  ,台化            ,"13,920","460,000","-446,080",
 ,9938  ,百和            ,0,"400,000","-400,000",
 ,2353  ,宏��            ,"10,000","385,000","-375,000",
 ,6239  ,力成            ,"21,000","390,000","-369,000",
 ,2351  ,順德            ,0,"350,000","-350,000",
 ,5388  ,中磊            ,0,"338,000","-338,000",
 ,9958  ,世紀鋼          ,0,"338,000","-338,000",
 ,2891  ,中信金          ,"73,770","410,000","-336,230",
 ,2892  ,第一金          ,"41,130","373,000","-331,870",
 ,3596  ,智易            ,0,"314,000","-314,000",
 ,2354  ,鴻準            ,0,"296,000","-296,000",
 ,4968  ,立積            ,"5,000","264,000","-259,000",
 ,1402  ,遠東新          ,"15,950","266,000","-250,050",
 ,4976  ,佳凌            ,0,"250,000","-250,000",
 ,2006  ,東和鋼鐵        ,0,"238,000","-238,000",
 ,1229  ,聯華            ,0,"228,000","-228,000",
 ,1722  ,台肥            ,0,"213,000","-213,000",
 ,2408  ,南亞科          ,"315,300","522,000","-206,700",
 ,1802  ,台玻            ,0,"200,000","-200,000",
 ,4927  ,泰鼎-KY         ,0,"200,000","-200,000",
 ,2324  ,仁寶            ,"873,000","1,070,000","-197,000",
 ,1104  ,環泥            ,0,"193,000","-193,000",
 ,2884  ,玉山金          ,"48,490","238,579","-190,089",
 ,2382  ,廣達            ,"294,820","478,000","-183,180",
 ,2379  ,瑞昱            ,"17,930","200,000","-182,070",
 ,2352  ,佳世達          ,"4,000","182,000","-178,000",
 ,"=""0056  """,元大高股息      ,0,"170,000","-170,000",
 ,3006  ,晶豪科          ,"20,000","190,000","-170,000",
 ,1477  ,聚陽            ,0,"166,000","-166,000",
 ,2610  ,華航            ,"290,000","451,000","-161,000",
 ,9945  ,潤泰新          ,0,"151,000","-151,000",
 ,9802  ,鈺齊-KY         ,0,"150,000","-150,000",
 ,2882  ,國泰金          ,"33,600","172,000","-138,400",
 ,8046  ,南電            ,"6,000","143,000","-137,000",
 ,2301  ,光寶科          ,"379,000","514,000","-135,000",
 ,2015  ,豐興            ,0,"132,000","-132,000",
 ,3138  ,耀登            ,0,"130,000","-130,000",
 ,2903  ,遠百            ,0,"120,000","-120,000",
 ,6706  ,惠特            ,0,"119,000","-119,000",
 ,6285  ,啟��            ,0,"115,000","-115,000",
 ,9910  ,豐泰            ,"1,800","110,000","-108,200",
 ,6443  ,元晶            ,0,"107,000","-107,000",
 ,8150  ,南茂            ,0,"104,000","-104,000",
 ,6213  ,聯茂            ,0,"101,000","-101,000",
 ,2105  ,正新            ,"7,450","100,000","-92,550",
 ,3406  ,玉晶光          ,"2,000","94,000","-92,000",
 ,3376  ,新日興          ,0,"91,630","-91,630",
 ,9917  ,中保科          ,0,"91,000","-91,000",
 ,6416  ,瑞祺電通        ,0,"89,000","-89,000",
 ,2912  ,統一超          ,"2,280","80,000","-77,720",
 ,2441  ,超豐            ,0,"74,000","-74,000",
 ,2357  ,華碩            ,"72,860","146,000","-73,140",
 ,1210  ,大成            ,0,"71,000","-71,000",
 ,2377  ,微星            ,"101,000","172,000","-71,000",
 ,8016  ,矽創            ,0,"69,000","-69,000",
 ,2227  ,裕日車          ,0,"65,000","-65,000",
 ,9941  ,裕融            ,0,"61,000","-61,000",
 ,3661  ,世芯-KY         ,0,"52,000","-52,000",
 ,6592  ,和潤企業        ,0,"50,000","-50,000",
 ,8215  ,明基材          ,0,"50,000","-50,000",
 ,2455  ,全新            ,0,"49,000","-49,000",
 ,4536  ,拓凱            ,0,"49,000","-49,000",
 ,6230  ,尼得科超眾      ,0,"45,000","-45,000",
 ,6214  ,精誠            ,0,"42,000","-42,000",
 ,1215  ,卜蜂            ,0,"39,000","-39,000",
 ,5534  ,長虹            ,0,"39,000","-39,000",
 ,2207  ,和泰車          ,"1,300","37,000","-35,700",
 ,2915  ,潤泰全          ,"134,000","169,000","-35,000",
 ,2474  ,可成            ,"2,970","36,000","-33,030",
 ,2344  ,華邦電          ,"36,000","65,000","-29,000",
 ,9933  ,中鼎            ,"181,000","208,000","-27,000",
 ,2027  ,大成鋼          ,"150,000","173,000","-23,000",
 ,2707  ,晶華            ,0,"21,000","-21,000",
 ,3532  ,台勝科          ,0,"20,000","-20,000",
 ,8422  ,可寧衛          ,0,"19,000","-19,000",
 ,1476  ,儒鴻            ,"3,000","10,000","-7,000",
 ,2231  ,為升            ,"25,000","30,000","-5,000",
 ,3008  ,大立光          ,"2,420","4,700","-2,280",
 ,8454  ,富邦媒          ,"3,000","5,000","-2,000",
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
