Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,"=""0052  """,富邦科技        ,"96,000","35,000","61,000",
 ,2376  ,技嘉            ,"60,000",0,"60,000",
 ,5269  ,祥碩            ,"60,000",0,"60,000",
 ,2241  ,艾姆勒          ,"50,000",0,"50,000",
 ,2887  ,台新新光金      ,"47,990",0,"47,990",
 ,3044  ,健鼎            ,"47,000",0,"47,000",
 ,5880  ,合庫金          ,"45,980",0,"45,980",
 ,2880  ,華南金          ,"45,840",0,"45,840",
 ,6176  ,瑞儀            ,"43,000",0,"43,000",
 ,9933  ,中鼎            ,"70,000","27,000","43,000",
 ,2377  ,微星            ,"42,000",0,"42,000",
 ,3005  ,神基            ,"54,000","13,000","41,000",
 ,2882  ,國泰金          ,"39,530",0,"39,530",
 ,2727  ,王品            ,"36,000",0,"36,000",
 ,2915  ,潤泰全          ,"52,000","17,000","35,000",
 ,6285  ,啟��            ,"264,000","229,000","35,000",
 ,6414  ,樺漢            ,"32,000",0,"32,000",
 ,2801  ,彰銀            ,"31,360",0,"31,360",
 ,2451  ,創見            ,"41,000","11,000","30,000",
 ,2458  ,義隆            ,"29,000",0,"29,000",
 ,5288  ,豐祥-KY         ,"20,000",0,"20,000",
 ,2439  ,美律            ,"19,000",0,"19,000",
 ,1402  ,遠東新          ,"18,920",0,"18,920",
 ,2885  ,元大金          ,"607,180","589,200","17,980",
 ,1102  ,亞泥            ,"157,410","140,000","17,410",
 ,2404  ,漢唐            ,"18,000","2,000","16,000",
 ,5876  ,上海商銀        ,"13,300",0,"13,300",
 ,9921  ,巨大            ,"11,000",0,"11,000",
 ,2633  ,台灣高鐵        ,"9,450",0,"9,450",
 ,2371  ,大同            ,"7,000",0,"7,000",
 ,2888  ,新光金          ,"7,000",0,"7,000",
 ,5871  ,中租-KY         ,"6,130",0,"6,130",
 ,2834  ,臺企銀          ,"4,000",0,"4,000",
 ,3533  ,嘉澤            ,"4,000",0,"4,000",
 ,3706  ,神達            ,"4,000",0,"4,000",
 ,2823  ,中壽            ,"3,000",0,"3,000",
 ,2474  ,可成            ,"2,960",0,"2,960",
 ,2395  ,研華            ,"2,670",0,"2,670",
 ,2912  ,統一超          ,"2,280",0,"2,280",
 ,2618  ,長榮航          ,"2,000",0,"2,000",
 ,2845  ,遠東銀          ,"2,000",0,"2,000",
 ,2849  ,安泰銀          ,"2,000",0,"2,000",
 ,9910  ,豐泰            ,"1,790",0,"1,790",
 ,1504  ,東元            ,"1,000",0,"1,000",
 ,1762  ,中化生          ,"1,000",0,"1,000",
 ,2006  ,東和鋼鐵        ,"1,000",0,"1,000",
 ,2637  ,慧洋-KY         ,"1,000",0,"1,000",
 ,2812  ,台中銀          ,"1,000",0,"1,000",
 ,2855  ,統一證          ,"1,000",0,"1,000",
 ,2867  ,三商壽          ,"1,000",0,"1,000",
 ,2897  ,王道銀行        ,"1,000",0,"1,000",
 ,6005  ,群益證          ,"1,000",0,"1,000",
 ,6271  ,同欣電          ,"1,000",0,"1,000",
 ,8926  ,台汽電          ,"1,000",0,"1,000",
 ,9904  ,寶成            ,"1,000",0,"1,000",
 ,3481  ,群創            ,"1,516,000","16,220,000","-14,704,000",
 ,2337  ,旺宏            ,"6,000","7,631,000","-7,625,000",
 ,3017  ,奇鋐            ,"1,000","4,036,000","-4,035,000",
 ,2344  ,華邦電          ,"88,000","3,319,000","-3,231,000",
 ,2603  ,長榮            ,"2,000","2,865,000","-2,863,000",
 ,2409  ,友達            ,"29,000","2,718,000","-2,689,000",
 ,2609  ,陽明            ,0,"2,128,000","-2,128,000",
 ,2610  ,華航            ,0,"2,089,000","-2,089,000",
 ,2303  ,聯電            ,"819,280","2,442,000","-1,622,720",
 ,1309  ,台達化          ,0,"1,424,000","-1,424,000",
 ,6239  ,力成            ,"4,000","1,079,000","-1,075,000",
 ,2027  ,大成鋼          ,0,"1,054,000","-1,054,000",
 ,1513  ,中興電          ,0,"1,017,000","-1,017,000",
 ,3704  ,合勤控          ,0,"768,000","-768,000",
 ,2884  ,玉山金          ,"55,380","743,801","-688,421",
 ,2492  ,華新科          ,0,"621,000","-621,000",
 ,4915  ,致伸            ,0,"620,000","-620,000",
 ,1301  ,台塑            ,"145,760","760,000","-614,240",
 ,2892  ,第一金          ,"48,040","631,000","-582,960",
 ,3545  ,敦泰            ,"500,000","1,078,000","-578,000",
 ,2379  ,瑞昱            ,"2,920","575,000","-572,080",
 ,4927  ,泰鼎-KY         ,0,"525,000","-525,000",
 ,2615  ,萬海            ,0,"520,000","-520,000",
 ,5285  ,界霖            ,0,"510,000","-510,000",
 ,2108  ,南帝            ,0,"500,000","-500,000",
 ,4958  ,臻鼎-KY         ,0,"450,000","-450,000",
 ,3034  ,聯詠            ,"158,320","607,000","-448,680",
 ,6269  ,台郡            ,0,"421,000","-421,000",
 ,6477  ,安集            ,0,"410,000","-410,000",
 ,2481  ,強茂            ,"120,000","500,000","-380,000",
 ,2890  ,永豐金          ,"47,550","406,000","-358,450",
 ,2504  ,國產            ,0,"349,000","-349,000",
 ,1736  ,喬山            ,"80,000","416,000","-336,000",
 ,6505  ,台塑化          ,"10,540","333,000","-322,460",
 ,9802  ,鈺齊-KY         ,0,"313,048","-313,048",
 ,2382  ,廣達            ,"97,790","403,000","-305,210",
 ,"=""006205""",富邦上証        ,0,"297,000","-297,000",
 ,1101  ,台泥            ,"183,550","478,953","-295,403",
 ,2106  ,建大            ,0,"295,000","-295,000",
 ,2345  ,智邦            ,"2,000","297,000","-295,000",
 ,3653  ,健策            ,0,"270,000","-270,000",
 ,2881  ,富邦金          ,"34,810","284,000","-249,190",
 ,2456  ,奇力新          ,0,"242,000","-242,000",
 ,2886  ,兆豐金          ,"214,170","452,000","-237,830",
 ,3376  ,新日興          ,0,"216,000","-216,000",
 ,1477  ,聚陽            ,0,"214,000","-214,000",
 ,1216  ,統一            ,"22,450","226,000","-203,550",
 ,1303  ,南亞            ,"25,900","219,000","-193,100",
 ,2103  ,台橡            ,0,"180,000","-180,000",
 ,9938  ,百和            ,0,"174,000","-174,000",
 ,2351  ,順德            ,0,"170,000","-170,000",
 ,8150  ,南茂            ,0,"164,000","-164,000",
 ,6153  ,嘉聯益          ,0,"150,000","-150,000",
 ,8464  ,億豐            ,0,"140,000","-140,000",
 ,1605  ,華新            ,0,"118,000","-118,000",
 ,1326  ,台化            ,"16,890","133,000","-116,110",
 ,2353  ,宏��            ,"9,000","112,000","-103,000",
 ,3042  ,晶技            ,0,"100,000","-100,000",
 ,4935  ,茂林-KY         ,0,"98,000","-98,000",
 ,4904  ,遠傳            ,"8,480","100,000","-91,520",
 ,2412  ,中華電          ,"19,440","100,000","-80,560",
 ,3045  ,台灣大          ,"108,630","188,000","-79,370",
 ,2383  ,台光電          ,"50,000","120,000","-70,000",
 ,2393  ,億光            ,0,"65,000","-65,000",
 ,2352  ,佳世達          ,"5,000","53,000","-48,000",
 ,9945  ,潤泰新          ,0,"44,000","-44,000",
 ,2357  ,華碩            ,"30,860","74,000","-43,140",
 ,2354  ,鴻準            ,0,"43,000","-43,000",
 ,2105  ,正新            ,"7,440","50,000","-42,560",
 ,3702  ,大聯大          ,"160,000","202,000","-42,000",
 ,2340  ,台亞            ,0,"35,000","-35,000",
 ,1229  ,聯華            ,"1,000","35,000","-34,000",
 ,6582  ,申豐            ,0,"30,000","-30,000",
 ,1722  ,台肥            ,0,"29,000","-29,000",
 ,1476  ,儒鴻            ,0,"28,000","-28,000",
 ,1537  ,廣隆            ,0,"20,000","-20,000",
 ,1795  ,美時            ,0,"20,000","-20,000",
 ,6416  ,瑞祺電通        ,0,"20,000","-20,000",
 ,1210  ,大成            ,0,"18,000","-18,000",
 ,4536  ,拓凱            ,0,"16,000","-16,000",
 ,6491  ,晶碩            ,0,"15,000","-15,000",
 ,9914  ,美利達          ,0,"15,000","-15,000",
 ,2887E ,台新新光戊特一  ,0,"13,000","-13,000",
 ,5534  ,長虹            ,0,"12,000","-12,000",
 ,6415  ,矽力*-KY        ,250,"12,000","-11,750",
 ,6669  ,緯穎            ,340,"12,000","-11,660",
 ,9917  ,中保科          ,0,"11,000","-11,000",
 ,2327  ,國巨*           ,"7,840","16,000","-8,160",
 ,4919  ,新唐            ,0,"8,000","-8,000",
 ,8016  ,矽創            ,"14,000","22,000","-8,000",
 ,2207  ,和泰車          ,"1,300","9,000","-7,700",
 ,9941  ,裕融            ,0,"7,000","-7,000",
 ,2313  ,華通            ,0,"3,000","-3,000",
 ,1717  ,長興            ,0,"2,000","-2,000",
 ,3008  ,大立光          ,410,"1,800","-1,390",
 ,2227  ,裕日車          ,0,"1,000","-1,000",
 ,3406  ,玉晶光          ,0,"1,000","-1,000",
 ,9941A ,裕融甲特        ,0,"1,000","-1,000",
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
