Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,2303  ,聯電            ,"9,925,010","202,000","9,723,010",
 ,2317  ,鴻海            ,"1,817,180","47,000","1,770,180",
 ,2492  ,華新科          ,"1,305,000",0,"1,305,000",
 ,3189  ,景碩            ,"1,028,000",0,"1,028,000",
 ,3042  ,晶技            ,"900,000",0,"900,000",
 ,3711  ,日月光投控      ,"748,950",0,"748,950",
 ,2408  ,南亞科          ,"975,350","295,000","680,350",
 ,2885  ,元大金          ,"557,920",0,"557,920",
 ,2881  ,富邦金          ,"584,000","110,000","474,000",
 ,6285  ,啟��            ,"450,000",0,"450,000",
 ,3653  ,健策            ,"447,000",0,"447,000",
 ,1513  ,中興電          ,"720,000","275,000","445,000",
 ,2441  ,超豐            ,"381,000",0,"381,000",
 ,3037  ,欣興            ,"363,000",0,"363,000",
 ,3443  ,創意            ,"356,000",0,"356,000",
 ,2330  ,台積電          ,"984,000","633,000","351,000",
 ,2379  ,瑞昱            ,"337,950","4,000","333,950",
 ,2382  ,廣達            ,"440,960","149,000","291,960",
 ,1210  ,大成            ,"290,000",0,"290,000",
 ,2324  ,仁寶            ,"637,000","358,000","279,000",
 ,2454  ,聯發科          ,"256,090","6,000","250,090",
 ,4904  ,遠傳            ,"343,580","94,000","249,580",
 ,3045  ,台灣大          ,"320,000","81,000","239,000",
 ,3702  ,大聯大          ,"235,000","1,000","234,000",
 ,3231  ,緯創            ,"428,000","213,000","215,000",
 ,"=""0050  """,元大台灣50      ,"197,000",0,"197,000",
 ,9921  ,巨大            ,"197,000",0,"197,000",
 ,2356  ,英業達          ,"484,000","301,000","183,000",
 ,2002  ,中鋼            ,"167,820",0,"167,820",
 ,"=""0052  """,富邦科技        ,"158,000",0,"158,000",
 ,2313  ,華通            ,"162,000","28,000","134,000",
 ,3545  ,敦泰            ,"176,000","48,000","128,000",
 ,1313  ,聯成            ,"126,000",0,"126,000",
 ,3533  ,嘉澤            ,"123,000",0,"123,000",
 ,6271  ,同欣電          ,"123,000",0,"123,000",
 ,6239  ,力成            ,"118,000",0,"118,000",
 ,2882  ,國泰金          ,"210,050","118,000","92,050",
 ,1590  ,亞德客-KY       ,"85,000",0,"85,000",
 ,3044  ,健鼎            ,"76,000",0,"76,000",
 ,2327  ,國巨*           ,"148,880","73,000","75,880",
 ,2458  ,義隆            ,"71,000",0,"71,000",
 ,4938  ,和碩            ,"328,250","264,000","64,250",
 ,2049  ,上銀            ,"64,000",0,"64,000",
 ,2360  ,致茂            ,"61,000",0,"61,000",
 ,2308  ,台達電          ,"130,900","74,000","56,900",
 ,2884  ,玉山金          ,"55,140",0,"55,140",
 ,4958  ,臻鼎-KY         ,"93,000","39,000","54,000",
 ,2342  ,茂矽            ,"50,000",0,"50,000",
 ,2887  ,台新新光金      ,"47,660",0,"47,660",
 ,5880  ,合庫金          ,"45,590",0,"45,590",
 ,2880  ,華南金          ,"45,450",0,"45,450",
 ,6698  ,旭暉應材        ,"35,000",0,"35,000",
 ,2801  ,彰銀            ,"31,770",0,"31,770",
 ,2409  ,友達            ,"30,000",0,"30,000",
 ,1326  ,台化            ,"27,110","1,000","26,110",
 ,8016  ,矽創            ,"24,000",0,"24,000",
 ,"=""00876 """,元大全球5G      ,"20,000",0,"20,000",
 ,5269  ,祥碩            ,"27,000","8,000","19,000",
 ,2383  ,台光電          ,"45,000","27,000","18,000",
 ,4977  ,眾達-KY         ,"17,000",0,"17,000",
 ,2231  ,為升            ,"15,000",0,"15,000",
 ,6505  ,台塑化          ,"14,620",0,"14,620",
 ,5876  ,上海商銀        ,"13,500",0,"13,500",
 ,1102  ,亞泥            ,"11,550",0,"11,550",
 ,2353  ,宏��            ,"10,000",0,"10,000",
 ,2449  ,京元電子        ,"9,000",0,"9,000",
 ,2105  ,正新            ,"7,560",0,"7,560",
 ,2371  ,大同            ,"7,000",0,"7,000",
 ,3413  ,京鼎            ,"7,000",0,"7,000",
 ,2352  ,佳世達          ,"6,000",0,"6,000",
 ,2888  ,新光金          ,"6,000",0,"6,000",
 ,4438  ,廣越            ,"6,000",0,"6,000",
 ,1717  ,長興            ,"4,000",0,"4,000",
 ,3706  ,神達            ,"4,000",0,"4,000",
 ,1434  ,福懋            ,"3,000",0,"3,000",
 ,2834  ,臺企銀          ,"3,000",0,"3,000",
 ,1229  ,聯華            ,"2,000",0,"2,000",
 ,1722  ,台肥            ,"2,000",0,"2,000",
 ,2451  ,創見            ,"2,000",0,"2,000",
 ,2618  ,長榮航          ,"2,000",0,"2,000",
 ,2845  ,遠東銀          ,"2,000",0,"2,000",
 ,3005  ,神基            ,"2,000",0,"2,000",
 ,3714  ,富采            ,"2,000",0,"2,000",
 ,2823  ,中壽            ,"2,000",80,"1,920",
 ,2207  ,和泰車          ,"1,310",0,"1,310",
 ,1227  ,佳格            ,"1,000",0,"1,000",
 ,1308  ,亞聚            ,"1,000",0,"1,000",
 ,1504  ,東元            ,"1,000",0,"1,000",
 ,2227  ,裕日車          ,"1,000",0,"1,000",
 ,2809  ,京城銀          ,"1,000",0,"1,000",
 ,2812  ,台中銀          ,"1,000",0,"1,000",
 ,2849  ,安泰銀          ,"1,000",0,"1,000",
 ,2867  ,三商壽          ,"1,000",0,"1,000",
 ,2897  ,王道銀行        ,"1,000",0,"1,000",
 ,3023  ,信邦            ,"1,000",0,"1,000",
 ,6005  ,群益證          ,"1,000",0,"1,000",
 ,9904  ,寶成            ,"1,000","4,974,000","-4,973,000",
 ,2609  ,陽明            ,0,"4,250,000","-4,250,000",
 ,2337  ,旺宏            ,"6,000","3,775,000","-3,769,000",
 ,2368  ,金像電          ,"185,000","2,500,000","-2,315,000",
 ,2201  ,裕隆            ,"50,000","2,297,000","-2,247,000",
 ,6443  ,元晶            ,0,"1,600,000","-1,600,000",
 ,2006  ,東和鋼鐵        ,0,"1,450,000","-1,450,000",
 ,1312  ,國喬            ,0,"1,300,000","-1,300,000",
 ,9958  ,世紀鋼          ,0,"1,217,000","-1,217,000",
 ,2633  ,台灣高鐵        ,"10,590","1,000,000","-989,410",
 ,2014  ,中鴻            ,0,"936,000","-936,000",
 ,2344  ,華邦電          ,"10,000","888,000","-878,000",
 ,2603  ,長榮            ,"1,438,000","2,309,000","-871,000",
 ,3034  ,聯詠            ,"201,350","1,011,000","-809,650",
 ,2615  ,萬海            ,0,"771,000","-771,000",
 ,6257  ,矽格            ,0,"700,000","-700,000",
