Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,3231  ,緯創            ,"25,872,000","147,000","25,725,000"
 ,2618  ,長榮航          ,"11,107,000","2,000","11,105,000"
 ,3711  ,日月光投控      ,"4,627,000","367,000","4,260,000"
 ,2002  ,中鋼            ,"3,458,000","34,000","3,424,000"
 ,3481  ,群創            ,"5,241,000","1,848,000","3,393,000"
 ,2883  ,凱基金          ,"3,260,000","64,000","3,196,000"
 ,2890  ,永豐金          ,"2,141,000","46,000","2,095,000"
 ,2376  ,技嘉            ,"2,104,000","22,000","2,082,000"
 ,3037  ,欣興            ,"1,873,000","23,000","1,850,000"
 ,2882  ,國泰金          ,"1,612,000","40,000","1,572,000"
 ,2204  ,中華            ,"1,561,000",0,"1,561,000"
 ,2885  ,元大金          ,"1,607,000","46,000","1,561,000"
 ,2383  ,台光電          ,"1,561,000","4,000","1,557,000"
 ,1503  ,士電            ,"1,514,000","1,000","1,513,000"
 ,2368  ,金像電          ,"1,344,000",0,"1,344,000"
 ,2313  ,華通            ,"1,060,000","7,000","1,053,000"
 ,1303  ,南亞            ,"838,000","43,000","795,000"
 ,5876  ,上海商銀        ,"583,000","17,000","566,000"
 ,2454  ,聯發科          ,"626,000","78,000","548,000"
 ,2303  ,聯電            ,"1,280,000","733,000","547,000"
 ,2903  ,遠百            ,"533,000","1,000","532,000"
 ,1519  ,華城            ,"524,000","2,000","522,000"
 ,1301  ,台塑            ,"539,000","38,000","501,000"
 ,6515  ,穎崴            ,"462,000","3,000","459,000"
 ,2881  ,富邦金          ,"439,000","35,000","404,000"
 ,2421  ,建準            ,"402,000","6,000","396,000"
 ,1102  ,亞泥            ,"632,000","252,000","380,000"
 ,2357  ,華碩            ,"361,000","3,000","358,000"
 ,1409  ,新纖            ,"314,000",0,"314,000"
 ,2474  ,可成            ,"302,000","2,000","300,000"
 ,3035  ,智原            ,"300,000",0,"300,000"
 ,2344  ,華邦電          ,"269,000","2,000","267,000"
 ,2449  ,京元電子        ,"259,000","7,000","252,000"
 ,3702  ,大聯大          ,"253,000","16,000","237,000"
 ,6770  ,力積電          ,"362,000","126,000","236,000"
 ,6176  ,瑞儀            ,"211,000","1,000","210,000"
 ,9958  ,世紀鋼          ,"184,000",0,"184,000"
 ,1402  ,遠東新          ,"196,000","15,000","181,000"
 ,3017  ,奇鋐            ,"237,000","58,000","179,000"
 ,9917  ,中保科          ,"177,000",0,"177,000"
 ,8150  ,南茂            ,"177,000","1,000","176,000"
 ,2451  ,創見            ,"176,000","3,274","172,726"
 ,3042  ,晶技            ,"175,000","3,000","172,000"
 ,2385  ,群光            ,"174,000","4,000","170,000"
 ,"=""00757 """,統一FANG+       ,"150,000",0,"150,000"
 ,9910  ,豐泰            ,"155,000","5,000","150,000"
 ,9802  ,鈺齊-KY         ,"148,000","1,000","147,000"
 ,2345  ,智邦            ,"273,000","131,000","142,000"
 ,3045  ,台灣大          ,"445,000","303,000","142,000"
 ,3653  ,健策            ,"202,000","73,000","129,000"
 ,9939  ,宏全            ,"131,000","2,000","129,000"
 ,8046  ,南電            ,"166,000","39,000","127,000"
 ,8210  ,勤誠            ,"127,000",0,"127,000"
