Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,3231  ,緯創            ,"3,198,000","21,160","3,176,840"
 ,2408  ,南亞科          ,"1,955,000","5,190","1,949,810"
 ,3715  ,定穎投控        ,"3,000,000","1,137,000","1,863,000"
 ,"=""00919 """,群益台灣精選高息,"1,200,000",0,"1,200,000"
 ,2481  ,強茂            ,"1,098,000",0,"1,098,000"
 ,3036  ,文曄            ,"1,185,000","87,000","1,098,000"
 ,3665  ,貿聯-KY         ,"869,000","101,000","768,000"
 ,6191  ,精成科          ,"673,000","2,000","671,000"
 ,3037  ,欣興            ,"700,000","44,000","656,000"
 ,2231  ,為升            ,"579,000",0,"579,000"
 ,1319  ,東陽            ,"570,000","6,856","563,144"
 ,2891  ,中信金          ,"1,376,000","850,649","525,351"
 ,2615  ,萬海            ,"513,000","14,926","498,074"
 ,2308  ,台達電          ,"555,000","70,745","484,255"
 ,2377  ,微星            ,"475,000","1,000","474,000"
 ,3005  ,神基            ,"473,000","9,000","464,000"
 ,2645  ,長榮航太        ,"453,000",0,"453,000"
 ,8046  ,南電            ,"500,000","85,000","415,000"
 ,2436  ,偉詮電          ,"400,000","1,000","399,000"
 ,1504  ,東元            ,"450,000","85,758","364,242"
 ,8028  ,昇陽半導體      ,"319,000",0,"319,000"
 ,6753  ,龍德造船        ,"277,000",0,"277,000"
 ,2233  ,宇隆            ,"240,000","1,000","239,000"
 ,4551  ,智伸科          ,"229,000",0,"229,000"
 ,2301  ,光寶科          ,"1,501,000","1,307,737","193,263"
 ,1560  ,中砂            ,"323,000","142,000","181,000"
 ,3019  ,亞光            ,"161,000",0,"161,000"
 ,6669  ,緯穎            ,"169,000","11,001","157,999"
 ,3653  ,健策            ,"244,000","101,000","143,000"
 ,5222  ,全訊            ,"141,000",0,"141,000"
 ,3563  ,牧德            ,"135,000",0,"135,000"
 ,2455  ,全新            ,"137,000","3,000","134,000"
 ,4968  ,立積            ,"114,000",0,"114,000"
 ,6472  ,保瑞            ,"110,000",0,"110,000"
 ,2360  ,致茂            ,"113,000","3,332","109,668"
 ,8464  ,億豐            ,"100,000","1,461","98,539"
 ,2345  ,智邦            ,"92,000","2,000","90,000"
 ,2404  ,漢唐            ,"176,000","89,000","87,000"
 ,"=""00708L""",期元大S&P黃金正2,"80,000",0,"80,000"
 ,2344  ,華邦電          ,"80,000","11,000","69,000"
 ,1519  ,華城            ,"65,000","1,000","64,000"
 ,4770  ,上品            ,"64,000",0,"64,000"
 ,3661  ,世芯-KY         ,"51,000",0,"51,000"
 ,6757  ,台灣虎航        ,"50,000",0,"50,000"
 ,2357  ,華碩            ,"64,000","15,348","48,652"
 ,3034  ,聯詠            ,"58,000","12,092","45,908"
 ,2454  ,聯發科          ,"128,000","86,008","41,992"
