Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2344  ,華邦電          ,"8,369,000","2,000,000","6,369,000"
 ,2618  ,長榮航          ,"6,308,000","25,000","6,283,000"
 ,2609  ,陽明            ,"4,712,000",0,"4,712,000"
 ,2317  ,鴻海            ,"4,194,000","43,000","4,151,000"
 ,2885  ,元大金          ,"3,027,000","314,000","2,713,000"
 ,2845  ,遠東銀          ,"1,872,000",0,"1,872,000"
 ,2501  ,國建            ,"1,650,000",0,"1,650,000"
 ,2329  ,華泰            ,"1,447,000",0,"1,447,000"
 ,2382  ,廣達            ,"1,382,000","27,000","1,355,000"
 ,1216  ,統一            ,"1,240,000",0,"1,240,000"
 ,9904  ,寶成            ,"1,139,000",0,"1,139,000"
 ,2324  ,仁寶            ,"1,299,000","210,000","1,089,000"
 ,2520  ,冠德            ,"1,072,000",0,"1,072,000"
 ,3711  ,日月光投控      ,"1,340,000","293,000","1,047,000"
 ,6239  ,力成            ,"838,000","40,000","798,000"
 ,4904  ,遠傳            ,"780,000",0,"780,000"
 ,8996  ,高力            ,"761,000",0,"761,000"
 ,3702  ,大聯大          ,"821,000","88,000","733,000"
 ,6176  ,瑞儀            ,"739,000","18,000","721,000"
 ,2313  ,華通            ,"779,000","80,000","699,000"
 ,6189  ,豐藝            ,"690,000",0,"690,000"
 ,3045  ,台灣大          ,"689,000",0,"689,000"
 ,6449  ,鈺邦            ,"670,000",0,"670,000"
 ,2607  ,榮運            ,"638,000",0,"638,000"
 ,1102  ,亞泥            ,"1,202,000","588,000","614,000"
 ,2504  ,國產            ,"547,000",0,"547,000"
 ,2903  ,遠百            ,"566,000","20,000","546,000"
 ,2351  ,順德            ,"505,000",0,"505,000"
 ,2834  ,臺企銀          ,"499,000",0,"499,000"
 ,9958  ,世紀鋼          ,"497,000",0,"497,000"
 ,2354  ,鴻準            ,"494,000",0,"494,000"
 ,2458  ,義隆            ,"486,000",0,"486,000"
 ,5534  ,長虹            ,"479,000","43,000","436,000"
 ,4919  ,新唐            ,"428,000",0,"428,000"
 ,1503  ,士電            ,"501,000","85,000","416,000"
 ,2603  ,長榮            ,"376,000",0,"376,000"
 ,2206  ,三陽工業        ,"374,000",0,"374,000"
 ,2337  ,旺宏            ,"355,000",0,"355,000"
 ,2467  ,志聖            ,"352,000",0,"352,000"
 ,2204  ,中華            ,"351,000",0,"351,000"
 ,2352  ,佳世達          ,"347,000",0,"347,000"
 ,1560  ,中砂            ,"346,000",0,"346,000"
 ,5434  ,崇越            ,"361,000","34,000","327,000"
