Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2882  ,國泰金          ,"98,693,000","1,807,212","96,885,788"
 ,2881  ,富邦金          ,"80,961,000","1,784,763","79,176,237"
 ,2891  ,中信金          ,"40,580,000","2,857,169","37,722,831"
 ,2609  ,陽明            ,"20,434,000","4,042,398","16,391,602"
 ,2371  ,大同            ,"6,834,000","109,000","6,725,000"
 ,8070  ,長華*           ,"4,538,000",0,"4,538,000"
 ,2520  ,冠德            ,"3,919,000",0,"3,919,000"
 ,2385  ,群光            ,"2,623,000","437,871","2,185,129"
 ,"=""00945B""",凱基美國非投等債,"2,082,000",0,"2,082,000"
 ,2474  ,可成            ,"2,883,000","842,270","2,040,730"
 ,6412  ,群電            ,"1,762,000","59,289","1,702,711"
 ,2439  ,美律            ,"1,724,000","147,253","1,576,747"
 ,6805  ,富世達          ,"1,573,500","29,000","1,544,500"
 ,2458  ,義隆            ,"1,591,000","217,156","1,373,844"
 ,2105  ,正新            ,"992,000","20,000","972,000"
 ,3013  ,晟銘電          ,"1,050,000","90,000","960,000"
 ,2455  ,全新            ,"761,000","3,000","758,000"
 ,1102  ,亞泥            ,"694,000","65,571","628,429"
 ,6670  ,復盛應用        ,"626,000","2,406","623,594"
 ,3033  ,威健            ,"667,000","53,558","613,442"
 ,2357  ,華碩            ,"678,000","106,248","571,752"
 ,9802  ,鈺齊-KY         ,"564,000",852,"563,148"
 ,1477  ,聚陽            ,"794,000","307,223","486,777"
 ,3017  ,奇鋐            ,"491,000","4,848","486,152"
 ,3045  ,台灣大          ,"600,000","146,000","454,000"
 ,2301  ,光寶科          ,"535,000","108,497","426,503"
 ,6257  ,矽格            ,"402,000","1,962","400,038"
 ,4938  ,和碩            ,"420,000","21,000","399,000"
 ,3030  ,德律            ,"377,000",0,"377,000"
 ,3037  ,欣興            ,"370,000","5,000","365,000"
 ,3015  ,全漢            ,"362,000","1,919","360,081"
 ,2353  ,宏��            ,"450,000","107,000","343,000"
 ,3653  ,健策            ,"315,800","1,268","314,532"
 ,8210  ,勤誠            ,"511,000","197,000","314,000"
 ,3706  ,神達            ,"318,000","19,000","299,000"
 ,1560  ,中砂            ,"284,000",0,"284,000"
 ,4904  ,遠傳            ,"428,000","150,309","277,691"
 ,3563  ,牧德            ,"221,000","2,000","219,000"
 ,2480  ,敦陽科          ,"178,000",0,"178,000"
 ,3167  ,大量            ,"169,000",0,"169,000"
 ,8996  ,高力            ,"167,000",0,"167,000"
 ,2347  ,聯強            ,"491,000","326,912","164,088"
 ,5434  ,崇越            ,"159,000","2,000","157,000"
 ,1519  ,華城            ,"145,000","3,000","142,000"
 ,2368  ,金像電          ,"154,000","24,000","130,000"
 ,8016  ,矽創            ,"125,000",682,"124,318"
 ,6446  ,藥華藥          ,"121,000","2,000","119,000"
 ,4763  ,材料*-KY        ,"265,000","164,000","101,000"
 ,6515  ,穎崴            ,"172,000","74,000","98,000"
 ,6196  ,帆宣            ,"105,000","8,000","97,000"
 ,3450  ,聯鈞            ,"110,000","25,000","85,000"
 ,6176  ,瑞儀            ,"108,000","25,066","82,934"
 ,2543  ,皇昌            ,"65,000",0,"65,000"
 ,2393  ,億光            ,"167,000","104,718","62,282"
 ,2345  ,智邦            ,"89,100","28,415","60,685"
 ,3413  ,京鼎            ,"47,000",0,"47,000"
 ,6873  ,泓德能源        ,"45,000",0,"45,000"
 ,4576  ,大銀微系統      ,"43,000",0,"43,000"
 ,6944  ,兆聯實業        ,"33,000",0,"33,000"
 ,2382  ,廣達            ,"477,000","445,045","31,955"
 ,2360  ,致茂            ,"35,000","4,000","31,000"
 ,6505  ,台塑化          ,"16,000",0,"16,000"
 ,5269  ,祥碩            ,"28,000","14,125","13,875"
 ,4958  ,臻鼎-KY         ,"13,000",0,"13,000"
 ,6472  ,保瑞            ,"15,000","2,000","13,000"
 ,4164  ,承業醫          ,"10,000",0,"10,000"
 ,6206  ,飛捷            ,"8,000",0,"8,000"
 ,8046  ,南電            ,"8,000",0,"8,000"
 ,1326  ,台化            ,"17,000","10,731","6,269"
 ,3044  ,健鼎            ,"30,000","26,757","3,243"
 ,6442  ,光聖            ,"3,000",0,"3,000"
 ,2211  ,長榮鋼          ,"15,000","13,560","1,440"
 ,8114  ,振樺電          ,"4,000","3,000","1,000"
 ,2889  ,國票金          ,0,"51,673,000","-51,673,000"
