Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2892  ,第一金          ,"4,152,000",0,"4,152,000"
 ,2883  ,凱基金          ,"2,585,000","61,000","2,524,000"
 ,2324  ,仁寶            ,"2,428,000","31,000","2,397,000"
 ,"=""00637L""",元大滬深300正2  ,"2,300,000",0,"2,300,000"
 ,2356  ,英業達          ,"1,827,000",0,"1,827,000"
 ,2890  ,永豐金          ,"1,810,000",0,"1,810,000"
 ,2885  ,元大金          ,"1,669,000",0,"1,669,000"
 ,2376  ,技嘉            ,"1,611,000",0,"1,611,000"
 ,2891  ,中信金          ,"1,544,000",0,"1,544,000"
 ,2353  ,宏��            ,"1,424,000","25,000","1,399,000"
 ,2002  ,中鋼            ,"1,360,000",0,"1,360,000"
 ,2886  ,兆豐金          ,"1,201,000",0,"1,201,000"
 ,1101  ,台泥            ,"1,086,000",0,"1,086,000"
 ,1402  ,遠東新          ,"1,032,000",0,"1,032,000"
 ,2903  ,遠百            ,"980,000",0,"980,000"
 ,3702  ,大聯大          ,"953,000","10,000","943,000"
 ,3034  ,聯詠            ,"894,000","49,000","845,000"
 ,2882  ,國泰金          ,"789,000","15,000","774,000"
 ,2347  ,聯強            ,"688,000",0,"688,000"
 ,2301  ,光寶科          ,"644,000",0,"644,000"
 ,2382  ,廣達            ,"588,000","12,000","576,000"
 ,2881  ,富邦金          ,"569,000",0,"569,000"
 ,3045  ,台灣大          ,"550,000",0,"550,000"
 ,5876  ,上海商銀        ,"546,000",779,"545,221"
 ,1303  ,南亞            ,"517,000",0,"517,000"
 ,2618  ,長榮航          ,"505,000",0,"505,000"
 ,4904  ,遠傳            ,"485,000",0,"485,000"
 ,2408  ,南亞科          ,"468,000","7,000","461,000"
 ,1301  ,台塑            ,"440,000",0,"440,000"
 ,2412  ,中華電          ,"386,000",0,"386,000"
 ,2888  ,新光金          ,"378,000",0,"378,000"
 ,1707  ,葡萄王          ,"294,000",0,"294,000"
 ,3231  ,緯創            ,"307,000","24,000","283,000"
 ,9802  ,鈺齊-KY         ,"251,000",0,"251,000"
 ,1319  ,東陽            ,"243,000",0,"243,000"
 ,2723  ,美食-KY         ,"230,000",0,"230,000"
 ,1102  ,亞泥            ,"227,000","14,000","213,000"
 ,3653  ,健策            ,"207,000",0,"207,000"
 ,2884  ,玉山金          ,"204,000",0,"204,000"
 ,9958  ,世紀鋼          ,"200,000",0,"200,000"
 ,4763  ,材料*-KY        ,"193,000",0,"193,000"
 ,2317  ,鴻海            ,"190,000",0,"190,000"
 ,4968  ,立積            ,"164,000",0,"164,000"
 ,2338  ,光罩            ,"162,000",0,"162,000"
 ,2357  ,華碩            ,"244,000","83,000","161,000"
 ,2880  ,華南金          ,"153,000",0,"153,000"
 ,5880  ,合庫金          ,"151,000",0,"151,000"
 ,3661  ,世芯-KY         ,"239,000","89,000","150,000"
 ,8454  ,富邦媒          ,"142,000",0,"142,000"
 ,3533  ,嘉澤            ,"179,000","43,000","136,000"
 ,2912  ,統一超          ,"130,000","1,000","129,000"
 ,1216  ,統一            ,"125,000",0,"125,000"
 ,1795  ,美時            ,"120,000","5,000","115,000"
 ,2303  ,聯電            ,"111,000",0,"111,000"
 ,9939  ,宏全            ,"107,000",0,"107,000"
 ,4919  ,新唐            ,"160,000","65,000","95,000"
 ,6533  ,晶心科          ,"94,000",0,"94,000"
 ,8464  ,億豐            ,"94,000",0,"94,000"
 ,1305  ,華夏            ,"91,000",0,"91,000"
 ,6782  ,視陽            ,"91,000",0,"91,000"
 ,1409  ,新纖            ,"90,000",0,"90,000"
 ,2327  ,國巨*           ,"89,000","2,000","87,000"
 ,2379  ,瑞昱            ,"89,000","3,000","86,000"
 ,2801  ,彰銀            ,"86,000",0,"86,000"
 ,2707  ,晶華            ,"100,000","22,000","78,000"
 ,1514  ,亞力            ,"75,000",0,"75,000"
 ,8996  ,高力            ,"63,000",0,"63,000"
 ,2504  ,國產            ,"62,000",0,"62,000"
 ,3711  ,日月光投控      ,"60,000",0,"60,000"
 ,5522  ,遠雄            ,"60,000",0,"60,000"
 ,3406  ,玉晶光          ,"74,000","16,000","58,000"
 ,2385  ,群光            ,"52,000",0,"52,000"
