Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2883  ,凱基金          ,"129,219,782","5,193,825","124,025,957"
 ,2409  ,友達            ,"10,299,776","300,000","9,999,776"
 ,2344  ,華邦電          ,"11,544,000","1,706,000","9,838,000"
 ,2324  ,仁寶            ,"7,068,161","69,000","6,999,161"
 ,2353  ,宏��            ,"6,616,424","27,000","6,589,424"
 ,2885  ,元大金          ,"4,519,015","390,000","4,129,015"
 ,3006  ,晶豪科          ,"3,260,000","5,000","3,255,000"
 ,2356  ,英業達          ,"3,205,696","38,000","3,167,696"
 ,2891  ,中信金          ,"3,858,000","920,965","2,937,035"
 ,2313  ,華通            ,"2,602,000","2,000","2,600,000"
 ,2882  ,國泰金          ,"1,968,030","292,000","1,676,030"
 ,2002  ,中鋼            ,"2,036,000","398,000","1,638,000"
 ,3231  ,緯創            ,"1,722,885","368,000","1,354,885"
 ,2368  ,金像電          ,"1,342,000",0,"1,342,000"
 ,"=""00701 """,國泰股利精選30  ,"1,315,000",0,"1,315,000"
 ,1795  ,美時            ,"1,312,000",0,"1,312,000"
 ,2520  ,冠德            ,"1,280,000",0,"1,280,000"
 ,1402  ,遠東新          ,"1,228,612","1,000","1,227,612"
 ,2890  ,永豐金          ,"1,210,000","29,000","1,181,000"
 ,3481  ,群創            ,"1,145,000","17,000","1,128,000"
 ,1101  ,台泥            ,"1,295,187","174,000","1,121,187"
 ,2303  ,聯電            ,"4,925,331","3,848,000","1,077,331"
 ,4755  ,三福化          ,"1,069,000",0,"1,069,000"
 ,6770  ,力積電          ,"1,067,000",0,"1,067,000"
 ,2886  ,兆豐金          ,"1,543,741","482,000","1,061,741"
 ,4958  ,臻鼎-KY         ,"903,000","1,000","902,000"
 ,3532  ,台勝科          ,"744,000",0,"744,000"
 ,1504  ,東元            ,"667,514",0,"667,514"
 ,2884  ,玉山金          ,"1,052,000","410,000","642,000"
 ,2347  ,聯強            ,"613,000","3,000","610,000"
 ,1102  ,亞泥            ,"776,097","192,000","584,097"
 ,2542  ,興富發          ,"508,000",0,"508,000"
 ,2481  ,強茂            ,"495,000",0,"495,000"
 ,8150  ,南茂            ,"446,000","8,000","438,000"
 ,3702  ,大聯大          ,"425,000","19,000","406,000"
 ,2034  ,允強            ,"400,000",0,"400,000"
 ,6438  ,迅得            ,"388,000",0,"388,000"
 ,2441  ,超豐            ,"388,000","2,000","386,000"
 ,2014  ,中鴻            ,"283,000",0,"283,000"
 ,1227  ,佳格            ,"294,000","17,000","277,000"
 ,5876  ,上海商銀        ,"383,000","106,000","277,000"
 ,1305  ,華夏            ,"243,000",0,"243,000"
 ,2449  ,京元電子        ,"242,000","5,000","237,000"
 ,2351  ,順德            ,"224,000",0,"224,000"
 ,6719  ,力智            ,"220,000",0,"220,000"
 ,4904  ,遠傳            ,"263,000","50,000","213,000"
 ,5522  ,遠雄            ,"209,000",0,"209,000"
 ,2377  ,微星            ,"186,000","1,000","185,000"
 ,2606  ,裕民            ,"168,000",0,"168,000"
 ,2354  ,鴻準            ,"160,000","2,000","158,000"
 ,3017  ,奇鋐            ,"662,000","505,000","157,000"
 ,1216  ,統一            ,"346,000","196,000","150,000"
 ,3653  ,健策            ,"150,000","2,000","148,000"
 ,5471  ,松翰            ,"132,000",0,"132,000"
 ,6176  ,瑞儀            ,"195,000","66,000","129,000"
 ,6491  ,晶碩            ,"128,000",0,"128,000"
 ,2376  ,技嘉            ,"126,000","1,000","125,000"
 ,2382  ,廣達            ,"498,000","374,825","123,175"
 ,2889  ,國票金          ,"108,000",0,"108,000"
 ,6271  ,同欣電          ,"261,000","157,000","104,000"
 ,3045  ,台灣大          ,"192,000","90,528","101,472"
