Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,1402  ,遠東新          ,"73,287,000","8,347,837","64,939,163"
 ,2885  ,元大金          ,"31,832,000","1,384,000","30,448,000"
 ,2891  ,中信金          ,"33,536,000","6,659,000","26,877,000"
 ,2890  ,永豐金          ,"42,039,000","15,546,000","26,493,000"
 ,1802  ,台玻            ,"25,323,000","622,000","24,701,000"
 ,2337  ,旺宏            ,"21,209,000","3,000","21,206,000"
 ,2027  ,大成鋼          ,"16,504,000","4,159,000","12,345,000"
 ,2606  ,裕民            ,"11,633,000",0,"11,633,000"
 ,2637  ,慧洋-KY         ,"11,315,000",0,"11,315,000"
 ,3711  ,日月光投控      ,"13,098,000","2,486,244","10,611,756"
 ,2809  ,京城銀          ,"9,456,000",0,"9,456,000"
 ,2915  ,潤泰全          ,"8,622,000",0,"8,622,000"
 ,2888  ,新光金          ,"8,405,000","14,000","8,391,000"
 ,1301  ,台塑            ,"7,536,000","7,961","7,528,039"
 ,3231  ,緯創            ,"17,221,000","9,880,000","7,341,000"
 ,4958  ,臻鼎-KY         ,"7,055,000","1,836","7,053,164"
 ,1303  ,南亞            ,"9,346,000","2,559,209","6,786,791"
 ,2317  ,鴻海            ,"6,762,000","16,174","6,745,826"
 ,6770  ,力積電          ,"6,483,000","41,277","6,441,723"
 ,6239  ,力成            ,"6,631,000","1,060,000","5,571,000"
 ,2542  ,興富發          ,"11,382,000","6,854,000","4,528,000"
 ,2603  ,長榮            ,"3,951,000",0,"3,951,000"
 ,3189  ,景碩            ,"3,931,000","690,000","3,241,000"
 ,3017  ,奇鋐            ,"3,190,000",0,"3,190,000"
 ,2903  ,遠百            ,"2,887,000",0,"2,887,000"
 ,2474  ,可成            ,"3,991,000","1,427,616","2,563,384"
 ,1409  ,新纖            ,"2,443,000",0,"2,443,000"
 ,9904  ,寶成            ,"2,280,000",0,"2,280,000"
 ,2379  ,瑞昱            ,"2,612,000","385,132","2,226,868"
 ,2383  ,台光電          ,"2,897,000","782,000","2,115,000"
 ,2615  ,萬海            ,"1,941,000",0,"1,941,000"
 ,3706  ,神達            ,"1,861,000",0,"1,861,000"
 ,2618  ,長榮航          ,"1,545,000",0,"1,545,000"
 ,8046  ,南電            ,"2,848,000","1,308,260","1,539,740"
 ,1752  ,南光            ,"1,507,000",0,"1,507,000"
 ,6271  ,同欣電          ,"1,399,000",0,"1,399,000"
 ,3665  ,貿聯-KY         ,"1,388,000",0,"1,388,000"
 ,2886  ,兆豐金          ,"1,360,000","14,508","1,345,492"
 ,2892  ,第一金          ,"1,331,000",0,"1,331,000"
 ,6456  ,GIS-KY          ,"826,000",0,"826,000"
 ,2353  ,宏��            ,"1,616,000","809,000","807,000"
 ,9933  ,中鼎            ,"746,000",0,"746,000"
 ,4915  ,致伸            ,"724,000",0,"724,000"
 ,2031  ,新光鋼          ,"628,000",0,"628,000"
 ,2731  ,雄獅            ,"757,000","175,000","582,000"
 ,4904  ,遠傳            ,"556,000","2,876","553,124"
 ,2330  ,台積電          ,"686,000","154,876","531,124"
 ,1314  ,中石化          ,"528,000",0,"528,000"
 ,1605  ,華新            ,"491,000","4,130","486,870"
 ,3042  ,晶技            ,"420,000",0,"420,000"
 ,2404  ,漢唐            ,"447,000","41,619","405,381"
 ,1305  ,華夏            ,"394,000",0,"394,000"
 ,8016  ,矽創            ,"387,000","1,000","386,000"
 ,2313  ,華通            ,"450,000","102,000","348,000"
 ,2412  ,中華電          ,"316,000","6,643","309,357"
 ,8341  ,日友            ,"280,000",0,"280,000"
 ,2451  ,創見            ,"274,000",0,"274,000"
 ,2610  ,華航            ,"263,000",0,"263,000"
 ,2597  ,潤弘            ,"262,000",0,"262,000"
 ,"=""0056  """,元大高股息      ,"240,000",0,"240,000"
 ,4746  ,台耀            ,"209,000",0,"209,000"
 ,2884  ,玉山金          ,"167,000",0,"167,000"
 ,1736  ,喬山            ,"260,000","100,000","160,000"
 ,2345  ,智邦            ,"156,000",675,"155,325"
 ,2912  ,統一超          ,"155,000",0,"155,000"
 ,2887  ,台新新光金      ,"140,000",0,"140,000"
 ,1590  ,亞德客-KY       ,"135,000",177,"134,823"
 ,5871  ,中租-KY         ,"128,000","1,806","126,194"
 ,6205  ,詮欣            ,"126,000",0,"126,000"
 ,2880  ,華南金          ,"125,000",0,"125,000"
 ,5880  ,合庫金          ,"124,000","1,000","123,000"
 ,8464  ,億豐            ,"110,000","1,000","109,000"
 ,2231  ,為升            ,"100,000",0,"100,000"
 ,3653  ,健策            ,"133,000","34,000","99,000"
 ,3045  ,台灣大          ,"752,000","655,000","97,000"
 ,2344  ,華邦電          ,"95,000","4,000","91,000"
 ,4536  ,拓凱            ,"90,000",0,"90,000"
 ,1216  ,統一            ,"81,000",0,"81,000"
 ,2801  ,彰銀            ,"82,000","1,000","81,000"
 ,4968  ,立積            ,"80,000",0,"80,000"
 ,3008  ,大立光          ,"80,000",228,"79,772"
 ,4919  ,新唐            ,"78,000",0,"78,000"
 ,8210  ,勤誠            ,"74,000",0,"74,000"
 ,3592  ,瑞鼎            ,"72,000","1,000","71,000"
 ,8150  ,南茂            ,"291,000","223,000","68,000"
 ,2845  ,遠東銀          ,"64,000",0,"64,000"
 ,2834  ,臺企銀          ,"65,000","5,000","60,000"
 ,3702A ,大聯大甲特      ,"50,000",0,"50,000"
 ,1326  ,台化            ,"53,000","7,714","45,286"
 ,2457  ,飛宏            ,"44,000",0,"44,000"
 ,6781  ,AES-KY          ,"44,000",38,"43,962"
 ,2458  ,義隆            ,"401,000","362,000","39,000"
 ,2633  ,台灣高鐵        ,"35,000","2,000","33,000"
 ,1504  ,東元            ,"33,000","2,503","30,497"
 ,2327  ,國巨*           ,"74,000","43,988","30,012"
 ,3661  ,世芯-KY         ,"34,000","4,000","30,000"
 ,3714  ,富采            ,"27,000",0,"27,000"
 ,3515  ,華擎            ,"26,000","1,000","25,000"
 ,6005  ,群益證          ,"25,000",0,"25,000"
 ,6505  ,台塑化          ,"21,000",0,"21,000"
 ,2105  ,正新            ,"23,000","4,193","18,807"
 ,3443  ,創意            ,"19,206","1,000","18,206"
 ,1477  ,聚陽            ,"17,000",0,"17,000"
 ,1434  ,福懋            ,"17,000","1,000","16,000"
 ,2323  ,中環            ,"11,000",0,"11,000"
 ,2753  ,八方雲集        ,"10,000",0,"10,000"
 ,6153  ,嘉聯益          ,"10,000",0,"10,000"
 ,3035  ,智原            ,"9,000",0,"9,000"
 ,1722  ,台肥            ,"9,000","1,000","8,000"
 ,9942  ,茂順            ,"8,000",0,"8,000"
 ,2498  ,宏達電          ,"8,000","1,000","7,000"
 ,6592A ,和潤企業甲特    ,"7,000",0,"7,000"
 ,3532  ,台勝科          ,"6,000",0,"6,000"
 ,9910  ,豐泰            ,"6,000",0,"6,000"
 ,6415  ,矽力*-KY        ,"6,000",423,"5,577"
 ,5871A ,中租-KY甲特     ,"5,000",0,"5,000"
 ,6789  ,采鈺            ,"5,000",0,"5,000"
 ,2308  ,台達電          ,"27,000","22,132","4,868"
 ,2395  ,研華            ,"6,000","2,020","3,980"
 ,2049  ,上銀            ,"3,000",0,"3,000"
 ,3413  ,京鼎            ,"3,000",0,"3,000"
 ,1210  ,大成            ,"3,000","1,000","2,000"
 ,3041  ,揚智            ,"2,000",0,"2,000"
 ,4142  ,國光生          ,"2,000",0,"2,000"
 ,9945  ,潤泰新          ,"2,000",0,"2,000"
 ,5269  ,祥碩            ,"2,000",46,"1,954"
 ,6409  ,旭隼            ,"2,000",121,"1,879"
 ,1476  ,儒鴻            ,"2,000",271,"1,729"
 ,3023  ,信邦            ,"2,000",700,"1,300"
 ,3059  ,華晶科          ,"1,000",0,"1,000"
 ,5284  ,jpp-KY          ,"1,000",0,"1,000"
 ,2409  ,友達            ,"1,015,000","112,666,052","-111,651,052"
 ,2002  ,中鋼            ,"5,152,000","62,051,999","-56,899,999"
 ,1101  ,台泥            ,"6,990,000","40,132,077","-33,142,077"
 ,2609  ,陽明            ,"5,103,000","25,529,000","-20,426,000"
 ,1102  ,亞泥            ,"5,192,000","24,643,502","-19,451,502"
 ,2014  ,中鴻            ,"2,938,000","21,884,000","-18,946,000"
 ,2301  ,光寶科          ,"742,000","19,422,200","-18,680,200"
 ,2382  ,廣達            ,"657,000","16,754,348","-16,097,348"
 ,2303  ,聯電            ,"6,400,000","21,829,137","-15,429,137"
 ,4938  ,和碩            ,"1,218,000","11,588,988","-10,370,988"
 ,2356  ,英業達          ,"5,207,000","15,304,000","-10,097,000"
 ,2352  ,佳世達          ,0,"8,178,000","-8,178,000"
 ,3702  ,大聯大          ,"1,898,000","9,958,000","-8,060,000"
 ,2324  ,仁寶            ,"7,398,000","14,937,000","-7,539,000"
 ,2377  ,微星            ,"304,000","7,503,000","-7,199,000"
 ,2441  ,超豐            ,0,"6,139,190","-6,139,190"
 ,2376  ,技嘉            ,"192,000","6,063,000","-5,871,000"
 ,2881  ,富邦金          ,"698,000","5,909,594","-5,211,594"
 ,2357  ,華碩            ,"280,000","4,247,935","-3,967,935"
 ,2449  ,京元電子        ,"206,000","4,144,000","-3,938,000"
 ,1304  ,台聚            ,0,"3,749,000","-3,749,000"
 ,3481  ,群創            ,0,"3,704,390","-3,704,390"
 ,3036  ,文曄            ,0,"3,129,000","-3,129,000"
 ,2368  ,金像電          ,"482,000","3,262,600","-2,780,600"
 ,3034  ,聯詠            ,"1,043,000","3,596,310","-2,553,310"
 ,2006  ,東和鋼鐵        ,0,"2,500,000","-2,500,000"
 ,2385  ,群光            ,"266,000","2,536,000","-2,270,000"
 ,1717  ,長興            ,"12,000","1,920,000","-1,908,000"
 ,2206  ,三陽工業        ,0,"1,882,050","-1,882,050"
 ,3044  ,健鼎            ,"232,000","1,834,000","-1,602,000"
 ,2454  ,聯發科          ,"457,000","1,833,495","-1,376,495"
 ,2883  ,凱基金          ,"2,876,000","3,973,000","-1,097,000"
 ,1513  ,中興電          ,"20,000","1,031,000","-1,011,000"
 ,2882  ,國泰金          ,"45,000","1,037,277","-992,277"
 ,2347  ,聯強            ,"4,368,000","5,353,000","-985,000"
 ,2204  ,中華            ,0,"746,000","-746,000"
 ,2492  ,華新科          ,"6,000","729,000","-723,000"
 ,3037  ,欣興            ,"16,000","604,268","-588,268"
 ,9940  ,信義            ,0,"448,000","-448,000"
 ,6202  ,盛群            ,0,"404,000","-404,000"
 ,5434  ,崇越            ,0,"349,000","-349,000"
 ,3545  ,敦泰            ,0,"345,000","-345,000"
 ,9939  ,宏全            ,"2,000","347,000","-345,000"
 ,2455  ,全新            ,0,"336,000","-336,000"
 ,4977  ,眾達-KY         ,0,"322,000","-322,000"
 ,6768  ,志強-KY         ,0,"300,000","-300,000"
 ,3596  ,智易            ,0,"295,000","-295,000"
