Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
*,2303  ,聯電            ,"16,702,000","2,606,188","14,095,812"
 ,1216  ,統一            ,"8,269,000","111,000","8,158,000"
 ,1402  ,遠東新          ,"5,055,000","7,000","5,048,000"
 ,1101  ,台泥            ,"4,966,000","21,000","4,945,000"
 ,2892  ,第一金          ,"3,569,000","26,000","3,543,000"
 ,"=""00881 """,國泰台灣科技龍頭,"3,022,000",0,"3,022,000"
 ,5876  ,上海商銀        ,"2,918,000","6,000","2,912,000"
 ,1303  ,南亞            ,"2,217,000","16,213","2,200,787"
 ,2376  ,技嘉            ,"2,283,000","252,000","2,031,000"
 ,4904  ,遠傳            ,"1,928,000","2,000","1,926,000"
 ,3045  ,台灣大          ,"1,760,000","2,558","1,757,442"
 ,2886  ,兆豐金          ,"1,528,000","221,000","1,307,000"
 ,2890  ,永豐金          ,"1,653,000","400,000","1,253,000"
 ,2324  ,仁寶            ,"1,260,000","14,865","1,245,135"
 ,2891  ,中信金          ,"1,562,000","345,000","1,217,000"
 ,2347  ,聯強            ,"1,210,000","5,223","1,204,777"
 ,3035  ,智原            ,"1,303,500","242,000","1,061,500"
 ,2379  ,瑞昱            ,"1,035,000","30,357","1,004,643"
 ,2344  ,華邦電          ,"1,125,000","152,000","973,000"
 ,3037  ,欣興            ,"1,161,000","253,000","908,000"
 ,1722  ,台肥            ,"904,000","3,000","901,000"
 ,1560  ,中砂            ,"841,000","1,000","840,000"
 ,6789  ,采鈺            ,"827,000","1,000","826,000"
 ,2368  ,金像電          ,"837,000","29,000","808,000"
 ,2474  ,可成            ,"851,000","45,000","806,000"
 ,2338  ,光罩            ,"666,000",0,"666,000"
 ,8210  ,勤誠            ,"647,000",0,"647,000"
 ,2377  ,微星            ,"751,000","113,869","637,131"
 ,2457  ,飛宏            ,"609,000",0,"609,000"
 ,4919  ,新唐            ,"628,000","25,000","603,000"
 ,3005  ,神基            ,"688,000","111,864","576,136"
 ,2105  ,正新            ,"600,000","25,000","575,000"
