Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2603  ,長榮            ,"2,327,000",0,"2,327,000"
 ,2449  ,京元電子        ,"1,580,000","1,000","1,579,000"
 ,2883  ,凱基金          ,"1,280,000",0,"1,280,000"
 ,2615  ,萬海            ,"739,000",0,"739,000"
 ,2303  ,聯電            ,"1,708,000","979,000","729,000"
 ,3711  ,日月光投控      ,"716,000","81,000","635,000"
 ,3189  ,景碩            ,"727,000","152,000","575,000"
 ,2371  ,大同            ,"500,000",0,"500,000"
 ,4919  ,新唐            ,"500,000",0,"500,000"
 ,2351  ,順德            ,"443,000",0,"443,000"
 ,8215  ,明基材          ,"402,000",0,"402,000"
 ,2606  ,裕民            ,"376,000",0,"376,000"
 ,4961  ,天鈺            ,"366,000",0,"366,000"
 ,2890  ,永豐金          ,"231,000",0,"231,000"
 ,2324  ,仁寶            ,"157,000",0,"157,000"
 ,3563  ,牧德            ,"148,000",0,"148,000"
 ,2356  ,英業達          ,"136,000",0,"136,000"
 ,8046  ,南電            ,"131,000",0,"131,000"
 ,2891  ,中信金          ,"124,000",0,"124,000"
 ,2892  ,第一金          ,"123,000",0,"123,000"
 ,3231  ,緯創            ,"120,000",0,"120,000"
 ,4915  ,致伸            ,"120,000",0,"120,000"
 ,2368  ,金像電          ,"119,000",0,"119,000"
 ,4989  ,榮科            ,"114,000",0,"114,000"
 ,"=""0056  """,元大高股息      ,"108,000",0,"108,000"
 ,5471  ,松翰            ,"100,000",0,"100,000"
 ,2886  ,兆豐金          ,"98,000",0,"98,000"
 ,3504  ,揚明光          ,"97,000",0,"97,000"
 ,3003  ,健和興          ,"80,000",0,"80,000"
 ,6491  ,晶碩            ,"153,000","75,000","78,000"
 ,1907  ,永豐餘          ,"74,000",0,"74,000"
 ,3037  ,欣興            ,"75,000","2,000","73,000"
 ,9914  ,美利達          ,"68,000",0,"68,000"
 ,2023  ,燁輝            ,"65,000",0,"65,000"
 ,8028  ,昇陽半導體      ,"60,000",0,"60,000"
 ,2476  ,鉅祥            ,"58,000",0,"58,000"
 ,2347  ,聯強            ,"53,000",0,"53,000"
 ,6213  ,聯茂            ,"52,000",0,"52,000"
 ,"=""0050  """,元大台灣50      ,"46,000",0,"46,000"
 ,2354  ,鴻準            ,"44,000",0,"44,000"
 ,9907  ,統一實          ,"44,000",0,"44,000"
 ,1216  ,統一            ,"35,000",0,"35,000"
 ,2881  ,富邦金          ,"33,000",0,"33,000"
 ,1303  ,南亞            ,"34,000","2,000","32,000"
 ,4904  ,遠傳            ,"46,000","14,000","32,000"
 ,4572  ,駐龍            ,"30,000",0,"30,000"
 ,1905  ,華紙            ,"25,000",0,"25,000"
 ,3045  ,台灣大          ,"29,000","5,000","24,000"
 ,2010  ,春源            ,"23,000",0,"23,000"
 ,2022  ,聚亨            ,"23,000",0,"23,000"
 ,2329  ,華泰            ,"20,000",0,"20,000"
 ,6531  ,愛普*           ,"20,000",0,"20,000"
 ,6269  ,台郡            ,"18,000",0,"18,000"
 ,8110  ,華東            ,"18,000",0,"18,000"
 ,2474  ,可成            ,"17,000",0,"17,000"
 ,2383  ,台光電          ,"16,000",0,"16,000"
 ,2406  ,國碩            ,"15,000",0,"15,000"
 ,6456  ,GIS-KY          ,"14,000",0,"14,000"
 ,2031  ,新光鋼          ,"13,000",0,"13,000"
 ,2382  ,廣達            ,"33,000","20,000","13,000"
 ,2017  ,官田鋼          ,"12,000",0,"12,000"
 ,2012  ,春雨            ,"10,000",0,"10,000"
 ,2020  ,美亞            ,"10,000",0,"10,000"
 ,2030  ,彰源            ,"10,000",0,"10,000"
 ,2412  ,中華電          ,"20,000","10,000","10,000"
 ,2455  ,全新            ,"9,000",0,"9,000"
 ,2486  ,一詮            ,"9,000",0,"9,000"
 ,1528  ,恩德            ,"7,000",0,"7,000"
 ,1608  ,華榮            ,"7,000",0,"7,000"
 ,2007  ,燁興            ,"7,000",0,"7,000"
 ,2484  ,希華            ,"7,000",0,"7,000"
 ,4564  ,元翎            ,"7,000",0,"7,000"
 ,5871  ,中租-KY         ,"7,000",0,"7,000"
 ,9927  ,泰銘            ,"7,000",0,"7,000"
 ,1906  ,寶隆            ,"6,000",0,"6,000"
 ,2029  ,盛餘            ,"6,000",0,"6,000"
 ,2327  ,國巨*           ,"6,000",0,"6,000"
 ,2636  ,台驊控股        ,"6,000",0,"6,000"
 ,1598  ,岱宇            ,"5,000",0,"5,000"
 ,2032  ,新鋼            ,"5,000",0,"5,000"
 ,2069  ,運錩            ,"5,000",0,"5,000"
 ,2377  ,微星            ,"15,000","10,000","5,000"
 ,8249  ,菱光            ,"5,000",0,"5,000"
 ,1773  ,勝一            ,"4,000",0,"4,000"
 ,2357  ,華碩            ,"9,000","5,000","4,000"
 ,2428  ,興勤            ,"4,000",0,"4,000"
 ,2527  ,宏璟            ,"4,000",0,"4,000"
 ,3406  ,玉晶光          ,"4,000",0,"4,000"
 ,4739  ,康普            ,"4,000",0,"4,000"
 ,2033  ,佳大            ,"3,000",0,"3,000"
 ,2114  ,鑫永銓          ,"3,000",0,"3,000"
 ,3530  ,晶相光          ,"3,000",0,"3,000"
 ,5285  ,界霖            ,"3,000",0,"3,000"
 ,6672  ,騰輝電子-KY     ,"3,000",0,"3,000"
 ,2882  ,國泰金          ,"46,000","45,000","1,000"
 ,3481  ,群創            ,0,"6,485,000","-6,485,000"
 ,6116  ,彩晶            ,0,"4,350,000","-4,350,000"
 ,3035  ,智原            ,0,"3,278,000","-3,278,000"
 ,2337  ,旺宏            ,"2,370,000","5,000,000","-2,630,000"
 ,2409  ,友達            ,"110,000","2,247,000","-2,137,000"
 ,2002  ,中鋼            ,"30,000","1,794,000","-1,764,000"
 ,4976  ,佳凌            ,0,"1,480,000","-1,480,000"
 ,2027  ,大成鋼          ,"76,000","1,500,000","-1,424,000"
 ,1802  ,台玻            ,0,"1,316,000","-1,316,000"
