Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2891  ,中信金          ,"11,583,000","186,000","11,397,000"
 ,2618  ,長榮航          ,"10,526,000","70,000","10,456,000"
 ,2303  ,聯電            ,"9,249,000","254,000","8,995,000"
 ,3481  ,群創            ,"4,050,000",0,"4,050,000"
 ,2890  ,永豐金          ,"3,291,000","60,000","3,231,000"
 ,"=""00953B""",群益優選非投等債,"3,003,000",0,"3,003,000"
 ,2603  ,長榮            ,"3,150,000","212,000","2,938,000"
 ,2885  ,元大金          ,"2,951,000","26,000","2,925,000"
 ,2882  ,國泰金          ,"2,743,000","13,000","2,730,000"
 ,2892  ,第一金          ,"2,387,000",0,"2,387,000"
 ,1101  ,台泥            ,"2,075,000",0,"2,075,000"
 ,2886  ,兆豐金          ,"1,951,000","6,000","1,945,000"
 ,5876  ,上海商銀        ,"1,728,000",0,"1,728,000"
 ,2356  ,英業達          ,"1,716,000",0,"1,716,000"
 ,"=""00945B""",凱基美國非投等債,"1,653,000",0,"1,653,000"
 ,2105  ,正新            ,"1,408,000",0,"1,408,000"
 ,2542  ,興富發          ,"1,334,000",0,"1,334,000"
 ,1402  ,遠東新          ,"1,274,000","72,000","1,202,000"
 ,"=""00713 """,元大台灣高息低波,"1,132,000",0,"1,132,000"
 ,2027  ,大成鋼          ,"1,169,500","48,000","1,121,500"
 ,4904  ,遠傳            ,"1,003,000","2,000","1,001,000"
 ,2610  ,華航            ,"1,000,000","12,000","988,000"
 ,2884  ,玉山金          ,"974,000",0,"974,000"
 ,2881  ,富邦金          ,"978,000","10,000","968,000"
 ,2301  ,光寶科          ,"914,000","12,000","902,000"
 ,6757  ,台灣虎航        ,"890,000",0,"890,000"
 ,1216  ,統一            ,"971,000","104,000","867,000"
 ,3045  ,台灣大          ,"840,000","2,000","838,000"
 ,6239  ,力成            ,"862,000","64,000","798,000"
 ,6176  ,瑞儀            ,"890,000","107,000","783,000"
 ,3711  ,日月光投控      ,"712,000","14,000","698,000"
 ,3231  ,緯創            ,"885,000","191,000","694,000"
 ,2412  ,中華電          ,"667,000",0,"667,000"
