Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2880  ,華南金          ,"3,995,000","86,085","3,908,915"
 ,2891  ,中信金          ,"6,187,000","2,433,239","3,753,761"
 ,2889  ,國票金          ,"3,960,000","212,000","3,748,000"
 ,2883  ,凱基金          ,"3,733,000",0,"3,733,000"
 ,2886  ,兆豐金          ,"3,219,000","55,360","3,163,640"
 ,5876  ,上海商銀        ,"2,168,000","38,137","2,129,863"
 ,1216  ,統一            ,"2,220,000","134,443","2,085,557"
 ,9904  ,寶成            ,"2,702,000","730,379","1,971,621"
 ,2504  ,國產            ,"1,798,000","109,000","1,689,000"
 ,2845  ,遠東銀          ,"1,517,000",0,"1,517,000"
 ,6451  ,訊芯-KY         ,"1,320,000",0,"1,320,000"
 ,2383  ,台光電          ,"1,318,000","49,625","1,268,375"
 ,2324  ,仁寶            ,"1,333,000","102,000","1,231,000"
 ,3231  ,緯創            ,"1,164,000","64,000","1,100,000"
 ,2885  ,元大金          ,"1,116,000","17,169","1,098,831"
 ,9938  ,百和            ,"935,000","12,000","923,000"
 ,2379  ,瑞昱            ,"914,000","17,138","896,862"
 ,2354  ,鴻準            ,"863,000",0,"863,000"
 ,8070  ,長華*           ,"800,000",0,"800,000"
 ,1102  ,亞泥            ,"895,000","131,744","763,256"
 ,2809  ,京城銀          ,"860,000","191,000","669,000"
 ,2618  ,長榮航          ,"2,325,000","1,699,235","625,765"
 ,2308  ,台達電          ,"609,000","33,000","576,000"
 ,6669  ,緯穎            ,"554,000","6,000","548,000"
 ,2337  ,旺宏            ,"983,000","561,000","422,000"
 ,2912  ,統一超          ,"420,000","11,142","408,858"
 ,2855  ,統一證          ,"478,000","73,000","405,000"
 ,3706  ,神達            ,"322,000","10,000","312,000"
 ,6442  ,光聖            ,"290,000","2,000","288,000"
 ,1101  ,台泥            ,"282,000",0,"282,000"
 ,2451  ,創見            ,"174,000","19,175","154,825"
 ,2890  ,永豐金          ,"428,000","275,980","152,020"
 ,2206  ,三陽工業        ,"177,000","28,583","148,417"
 ,8467  ,波力-KY         ,"150,000","2,000","148,000"
 ,6112  ,邁達特          ,"146,000",0,"146,000"
 ,2458  ,義隆            ,"225,000","82,627","142,373"
 ,1504  ,東元            ,"389,000","248,697","140,303"
 ,2388  ,威盛            ,"139,000","5,000","134,000"
 ,3006  ,晶豪科          ,"129,000",0,"129,000"
 ,2105  ,正新            ,"197,000","77,677","119,323"
 ,3051  ,力特            ,"100,000",0,"100,000"
 ,3443  ,創意            ,"100,000","1,000","99,000"
 ,2376  ,技嘉            ,"94,000","7,000","87,000"
 ,2421  ,建準            ,"89,000","3,000","86,000"
 ,2850  ,新產            ,"84,000",0,"84,000"
 ,6515  ,穎崴            ,"80,000",0,"80,000"
 ,2412  ,中華電          ,"80,000","1,000","79,000"
 ,1319  ,東陽            ,"91,000","16,000","75,000"
 ,4739  ,康普            ,"70,000",0,"70,000"
 ,1402  ,遠東新          ,"309,000","239,980","69,020"
 ,2395  ,研華            ,"70,000","1,000","69,000"
 ,5434  ,崇越            ,"93,000","28,017","64,983"
 ,2368  ,金像電          ,"144,000","80,000","64,000"
 ,2882B ,國泰金乙特      ,"61,000",0,"61,000"
 ,4755  ,三福化          ,"61,000",0,"61,000"
 ,4968  ,立積            ,"61,000","1,000","60,000"
 ,2323  ,中環            ,"51,000",0,"51,000"
 ,4766  ,南寶            ,"45,000",0,"45,000"
 ,6526  ,達發            ,"44,000","1,000","43,000"
 ,2377  ,微星            ,"69,000","29,000","40,000"
 ,2882  ,國泰金          ,"723,000","689,179","33,821"
 ,2059  ,川湖            ,"27,000",0,"27,000"
 ,2439  ,美律            ,"29,000","3,000","26,000"
 ,2455  ,全新            ,"32,000","8,000","24,000"
 ,6805  ,富世達          ,"140,000","116,000","24,000"
 ,6592B ,和潤企業乙特    ,"23,000",0,"23,000"
 ,3450  ,聯鈞            ,"151,000","131,000","20,000"
 ,8215  ,明基材          ,"203,000","183,616","19,384"
 ,8028  ,昇陽半導體      ,"12,300",0,"12,300"
 ,3533  ,嘉澤            ,"13,000","1,000","12,000"
 ,3661  ,世芯-KY         ,"11,000",0,"11,000"
 ,6937  ,天虹            ,"11,000",0,"11,000"
 ,2881  ,富邦金          ,"106,000","95,960","10,040"
 ,6531  ,愛普*           ,"10,000",0,"10,000"
 ,5269  ,祥碩            ,"9,000",0,"9,000"
 ,1795  ,美時            ,"5,000",0,"5,000"
 ,2498  ,宏達電          ,"4,000",0,"4,000"
 ,6781  ,AES-KY          ,"4,000",0,"4,000"
 ,6005  ,群益證          ,"10,000","7,000","3,000"
 ,4763  ,材料*-KY        ,"13,000","10,386","2,614"
 ,2317  ,鴻海            ,0,"10,138,000","-10,138,000"
 ,2353  ,宏��            ,0,"2,256,000","-2,256,000"
 ,3711  ,日月光投控      ,"88,000","1,827,049","-1,739,049"
 ,4938  ,和碩            ,"121,000","1,773,000","-1,652,000"
 ,2301  ,光寶科          ,"121,000","1,727,000","-1,606,000"
 ,2449  ,京元電子        ,"172,000","1,729,000","-1,557,000"
 ,5871  ,中租-KY         ,"203,000","1,662,782","-1,459,782"
 ,2303  ,聯電            ,"5,048,000","6,467,168","-1,419,168"
 ,3702  ,大聯大          ,"23,000","1,352,386","-1,329,386"
 ,3045  ,台灣大          ,"1,053,000","2,379,617","-1,326,617"
 ,2347  ,聯強            ,"156,000","1,347,491","-1,191,491"
 ,4904  ,遠傳            ,"1,159,000","2,345,000","-1,186,000"
 ,2610  ,華航            ,0,"1,037,339","-1,037,339"
 ,1303  ,南亞            ,0,"1,017,144","-1,017,144"
 ,2027  ,大成鋼          ,0,"955,720","-955,720"
 ,3037  ,欣興            ,"87,000","962,000","-875,000"
 ,2474  ,可成            ,"1,157,000","1,948,063","-791,063"
 ,2606  ,裕民            ,0,"780,941","-780,941"
 ,2014  ,中鴻            ,0,"771,719","-771,719"
 ,6239  ,力成            ,"39,000","783,000","-744,000"
 ,6191  ,精成科          ,0,"739,000","-739,000"
 ,2357  ,華碩            ,"154,000","881,788","-727,788"
 ,6257  ,矽格            ,0,"701,896","-701,896"
 ,2892  ,第一金          ,"325,000","933,582","-608,582"
 ,2352  ,佳世達          ,0,"537,062","-537,062"
 ,3005  ,神基            ,0,"528,000","-528,000"
 ,2393  ,億光            ,0,"512,063","-512,063"
 ,2385  ,群光            ,"90,000","599,000","-509,000"
 ,4915  ,致伸            ,0,"477,000","-477,000"
 ,6269  ,台郡            ,0,"454,482","-454,482"
 ,2006  ,東和鋼鐵        ,0,"447,265","-447,265"
 ,2501  ,國建            ,0,"440,000","-440,000"
 ,8112  ,至上            ,"200,000","613,481","-413,481"
 ,2454  ,聯發科          ,"79,000","475,608","-396,608"
 ,3044  ,健鼎            ,"3,000","386,000","-383,000"
 ,9917  ,中保科          ,0,"375,000","-375,000"
 ,2834  ,臺企銀          ,0,"370,492","-370,492"
 ,3014  ,聯陽            ,0,"343,313","-343,313"
 ,6285  ,啟��            ,"72,000","409,000","-337,000"
 ,3034  ,聯詠            ,"167,000","503,407","-336,407"
 ,2915  ,潤泰全          ,"227,000","558,000","-331,000"
 ,3665  ,貿聯-KY         ,"129,000","460,000","-331,000"
 ,4919  ,新唐            ,"45,000","366,000","-321,000"
 ,3042  ,晶技            ,"115,000","425,677","-310,677"
 ,3622  ,洋華            ,0,"292,000","-292,000"
 ,3653  ,健策            ,"48,000","322,000","-274,000"
 ,6189  ,豐藝            ,0,"273,244","-273,244"
 ,3010  ,華立            ,0,"244,601","-244,601"
 ,6890  ,來億-KY         ,0,"244,000","-244,000"
 ,6176  ,瑞儀            ,"264,000","498,756","-234,756"
 ,3406  ,玉晶光          ,0,"231,000","-231,000"
 ,8016  ,矽創            ,0,"223,956","-223,956"
 ,3704  ,合勤控          ,0,"223,000","-223,000"
 ,5388  ,中磊            ,"81,000","293,000","-212,000"
 ,3596  ,智易            ,"23,000","234,401","-211,401"
 ,9939  ,宏全            ,"18,000","225,000","-207,000"
 ,3027  ,盛達            ,0,"204,000","-204,000"
 ,2495  ,普安            ,0,"198,000","-198,000"
 ,4551  ,智伸科          ,0,"193,000","-193,000"
 ,8039  ,台虹            ,0,"189,000","-189,000"
 ,3033  ,威健            ,0,"174,329","-174,329"
 ,4961  ,天鈺            ,0,"167,000","-167,000"
 ,1514  ,亞力            ,0,"164,114","-164,114"
 ,2330  ,台積電          ,0,"161,305","-161,305"
 ,3209  ,全科            ,0,"160,005","-160,005"
 ,6414  ,樺漢            ,0,"160,000","-160,000"
 ,3028  ,增你強          ,0,"159,106","-159,106"
 ,2497  ,怡利電          ,0,"152,000","-152,000"
 ,2351  ,順德            ,0,"150,000","-150,000"
 ,8213  ,志超            ,0,"147,504","-147,504"
