Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2618  ,長榮航          ,"10,717,000","2,000","10,715,000"
 ,2303  ,聯電            ,"6,359,000","177,308","6,181,692"
 ,2891  ,中信金          ,"5,528,000","66,000","5,462,000"
 ,8112  ,至上            ,"2,874,000","12,000","2,862,000"
 ,2885  ,元大金          ,"2,309,000","41,000","2,268,000"
 ,2890  ,永豐金          ,"2,169,000","68,000","2,101,000"
 ,6005  ,群益證          ,"1,865,000","7,000","1,858,000"
 ,2301  ,光寶科          ,"1,843,000","20,037","1,822,963"
 ,2347  ,聯強            ,"1,748,000","1,000","1,747,000"
 ,4904  ,遠傳            ,"1,742,764",0,"1,742,764"
 ,3045  ,台灣大          ,"1,586,000",0,"1,586,000"
 ,4938  ,和碩            ,"1,510,000","2,178","1,507,822"
 ,9904  ,寶成            ,"1,509,000","29,000","1,480,000"
 ,3702  ,大聯大          ,"1,485,000","6,000","1,479,000"
 ,6269  ,台郡            ,"1,343,000",0,"1,343,000"
 ,2324  ,仁寶            ,"1,270,000",0,"1,270,000"
 ,2892  ,第一金          ,"1,232,000","38,000","1,194,000"
 ,2603  ,長榮            ,"1,339,000","175,000","1,164,000"
 ,2356  ,英業達          ,"1,136,000",0,"1,136,000"
 ,2353  ,宏��            ,"1,050,000",0,"1,050,000"
 ,2882  ,國泰金          ,"1,060,624","34,000","1,026,624"
 ,6177  ,達麗            ,"1,018,000",0,"1,018,000"
 ,2886  ,兆豐金          ,"1,013,000","38,000","975,000"
 ,2474  ,可成            ,"965,660","2,566","963,094"
 ,3005  ,神基            ,"946,000",0,"946,000"
 ,1101  ,台泥            ,"1,129,000","208,352","920,648"
 ,1402  ,遠東新          ,"919,000","13,000","906,000"
 ,5876  ,上海商銀        ,"877,647",0,"877,647"
 ,4915  ,致伸            ,"847,000",0,"847,000"
 ,6176  ,瑞儀            ,"845,000","7,424","837,576"
 ,2337  ,旺宏            ,"823,000",0,"823,000"
 ,3711  ,日月光投控      ,"848,000","28,275","819,725"
 ,2352  ,佳世達          ,"795,000",0,"795,000"
 ,1303  ,南亞            ,"785,098",0,"785,098"
 ,1314  ,中石化          ,"765,000",0,"765,000"
 ,2881  ,富邦金          ,"704,746","32,000","672,746"
 ,6278  ,台表科          ,"565,000",0,"565,000"
 ,2449  ,京元電子        ,"537,000","12,000","525,000"
 ,2313  ,華通            ,"524,000","40,000","484,000"
 ,2520  ,冠德            ,"477,000",0,"477,000"
 ,2884  ,玉山金          ,"523,000","52,000","471,000"
 ,2504  ,國產            ,"470,000","1,000","469,000"
 ,3014  ,聯陽            ,"429,000","2,000","427,000"
 ,4958  ,臻鼎-KY         ,"426,360",0,"426,360"
 ,3042  ,晶技            ,"417,000","5,000","412,000"
 ,2345  ,智邦            ,"375,000",511,"374,489"
 ,2385  ,群光            ,"370,000","1,678","368,322"
 ,4919  ,新唐            ,"370,000","2,000","368,000"
 ,2383  ,台光電          ,"370,000","10,309","359,691"
 ,2454  ,聯發科          ,"390,811","38,466","352,345"
 ,2809  ,京城銀          ,"354,000","14,000","340,000"
 ,6239  ,力成            ,"337,000",0,"337,000"
 ,3034  ,聯詠            ,"389,456","59,599","329,857"
 ,8081  ,致新            ,"323,500","1,000","322,500"
 ,4766  ,南寶            ,"321,000",0,"321,000"
 ,3044  ,健鼎            ,"315,000",0,"315,000"
 ,6285  ,啟��            ,"289,000",377,"288,623"
 ,2412  ,中華電          ,"275,433","18,000","257,433"
 ,1216  ,統一            ,"521,000","265,000","256,000"
 ,"=""0056  """,元大高股息      ,"250,000",0,"250,000"
 ,1504  ,東元            ,"248,000","1,292","246,708"
 ,8163  ,達方            ,"250,000","6,000","244,000"
 ,5469  ,瀚宇博          ,"233,000",0,"233,000"
 ,6191  ,精成科          ,"209,000",0,"209,000"
 ,6790  ,永豐實          ,"206,000","2,000","204,000"
 ,3189  ,景碩            ,"201,000",0,"201,000"
 ,2357  ,華碩            ,"212,000","14,733","197,267"
 ,2609  ,陽明            ,"230,000","44,000","186,000"
 ,2206  ,三陽工業        ,"183,000",0,"183,000"
 ,3715  ,定穎投控        ,"169,000",0,"169,000"
 ,9939  ,宏全            ,"167,000","1,000","166,000"
 ,6526  ,達發            ,"155,000","1,000","154,000"
 ,6805  ,富世達          ,"152,000",0,"152,000"
 ,2404  ,漢唐            ,"140,000","1,156","138,844"
 ,8996  ,高力            ,"143,000","10,000","133,000"
 ,6024  ,群益期          ,"126,000",0,"126,000"
 ,2351  ,順德            ,"124,000",0,"124,000"
 ,3017  ,奇鋐            ,"162,000","38,000","124,000"
 ,3596  ,智易            ,"122,000",0,"122,000"
 ,2637  ,慧洋-KY         ,"116,000","3,000","113,000"
 ,8454  ,富邦媒          ,"105,000","1,000","104,000"
 ,1597  ,直得            ,"100,000",0,"100,000"
 ,2727  ,王品            ,"99,000",0,"99,000"
 ,2606  ,裕民            ,"92,000",0,"92,000"
 ,1301  ,台塑            ,"85,611","18,000","67,611"
 ,6491  ,晶碩            ,"66,500",0,"66,500"
 ,6414  ,樺漢            ,"58,000",0,"58,000"
 ,3708  ,上緯投控        ,"56,000",0,"56,000"
 ,8016  ,矽創            ,"58,000","2,000","56,000"
 ,2327  ,國巨*           ,"43,053",402,"42,651"
 ,6456  ,GIS-KY          ,"39,000",0,"39,000"
 ,6670  ,復盛應用        ,"35,000","2,000","33,000"
 ,3617  ,碩天            ,"31,000",0,"31,000"
 ,9914  ,美利達          ,"30,000",0,"30,000"
 ,6412  ,群電            ,"28,000",0,"28,000"
 ,5871  ,中租-KY         ,"25,145",0,"25,145"
 ,3661  ,世芯-KY         ,"23,915","3,000","20,915"
 ,1102  ,亞泥            ,"44,637","26,443","18,194"
 ,2308  ,台達電          ,"37,720","22,298","15,422"
 ,1712  ,興農            ,"20,000","5,000","15,000"
 ,1229  ,聯華            ,"13,980",0,"13,980"
 ,2850  ,新產            ,"13,000",0,"13,000"
 ,1477  ,聚陽            ,"13,000","1,000","12,000"
 ,3443  ,創意            ,"13,000","1,050","11,950"
 ,2002  ,中鋼            ,"53,000","42,000","11,000"
 ,1736  ,喬山            ,"9,000",0,"9,000"
 ,3029  ,零壹            ,"9,000",0,"9,000"
 ,6139  ,亞翔            ,"9,000",0,"9,000"
 ,2027  ,大成鋼          ,"8,000",0,"8,000"
 ,5434  ,崇越            ,"39,000","31,000","8,000"
 ,3030  ,德律            ,"7,000",0,"7,000"
 ,2480  ,敦陽科          ,"5,000",0,"5,000"
 ,6438  ,迅得            ,"5,000",0,"5,000"
 ,2360  ,致茂            ,"95,000","90,371","4,629"
 ,9941  ,裕融            ,"4,045",0,"4,045"
 ,1434  ,福懋            ,"4,000",0,"4,000"
 ,1722  ,台肥            ,"3,000",0,"3,000"
 ,6691  ,洋基工程        ,"3,000",0,"3,000"
 ,1476  ,儒鴻            ,"2,422",0,"2,422"
 ,2915  ,潤泰全          ,"3,000","1,000","2,000"
 ,9910  ,豐泰            ,"2,000",0,"2,000"
 ,1590  ,亞德客-KY       ,"1,765",0,"1,765"
 ,3665  ,貿聯-KY         ,"1,000",0,"1,000"
 ,6409  ,旭隼            ,925,57,868
 ,3231  ,緯創            ,"538,000","2,588,612","-2,050,612"
 ,"=""00752 """,中信中國50      ,0,"1,400,000","-1,400,000"
 ,2382  ,廣達            ,"345,000","934,383","-589,383"
 ,2376  ,技嘉            ,"189,000","671,000","-482,000"
 ,1305  ,華夏            ,0,"470,000","-470,000"
 ,5284  ,jpp-KY          ,0,"396,000","-396,000"
 ,2006  ,東和鋼鐵        ,"3,000","290,000","-287,000"
 ,1308  ,亞聚            ,0,"285,000","-285,000"
 ,2408  ,南亞科          ,"15,510","255,000","-239,490"
 ,4572  ,駐龍            ,0,"228,000","-228,000"
 ,1560  ,中砂            ,"5,000","231,000","-226,000"
 ,1773  ,勝一            ,0,"208,000","-208,000"
 ,2049  ,上銀            ,"3,915","173,000","-169,085"
 ,1795  ,美時            ,"2,000","169,000","-167,000"
 ,9921  ,巨大            ,0,"164,000","-164,000"
 ,2204  ,中華            ,0,"150,000","-150,000"
 ,3019  ,亞光            ,0,"150,000","-150,000"
 ,3413  ,京鼎            ,0,"116,000","-116,000"
 ,4770  ,上品            ,0,"83,000","-83,000"
 ,2455  ,全新            ,0,"75,000","-75,000"
 ,8210  ,勤誠            ,"24,000","91,000","-67,000"
 ,6719  ,力智            ,0,"61,000","-61,000"
 ,2377  ,微星            ,"262,000","321,695","-59,695"
 ,1519  ,華城            ,0,"59,194","-59,194"
 ,4536  ,拓凱            ,"4,000","63,000","-59,000"
 ,6669  ,緯穎            ,"20,000","73,073","-53,073"
 ,3533  ,嘉澤            ,"1,071","53,000","-51,929"
 ,2395  ,研華            ,"6,313","56,444","-50,131"
 ,2330  ,台積電          ,"67,473","117,531","-50,058"
 ,2368  ,金像電          ,0,"48,000","-48,000"
 ,6415  ,矽力*-KY        ,"17,278","64,000","-46,722"
 ,4961  ,天鈺            ,"5,000","50,000","-45,000"
 ,1513  ,中興電          ,0,"40,559","-40,559"
 ,2887  ,台新新光金      ,0,"40,000","-40,000"
 ,5880  ,合庫金          ,0,"37,000","-37,000"
 ,2880  ,華南金          ,0,"35,000","-35,000"
 ,2548  ,華固            ,"20,000","51,000","-31,000"
 ,2801  ,彰銀            ,0,"28,000","-28,000"
 ,2834  ,臺企銀          ,0,"22,000","-22,000"
 ,6472  ,保瑞            ,0,"18,000","-18,000"
 ,8150  ,南茂            ,0,"16,000","-16,000"
 ,2812  ,台中銀          ,0,"14,000","-14,000"
 ,5269  ,祥碩            ,"22,457","34,000","-11,543"
 ,3035  ,智原            ,0,"9,931","-9,931"
 ,3033  ,威健            ,0,"8,000","-8,000"
 ,6257  ,矽格            ,0,"7,000","-7,000"
 ,2059  ,川湖            ,0,"6,000","-6,000"
 ,4912  ,聯德控股-KY     ,0,"6,000","-6,000"
 ,5522  ,遠雄            ,0,"5,000","-5,000"
 ,2354  ,鴻準            ,0,"4,846","-4,846"
 ,2379  ,瑞昱            ,"255,216","259,388","-4,172"
 ,2108  ,南帝            ,0,"4,000","-4,000"
 ,2329  ,華泰            ,0,"4,000","-4,000"
 ,2458  ,義隆            ,0,"4,000","-4,000"
 ,2845  ,遠東銀          ,0,"4,000","-4,000"
 ,1605  ,華新            ,0,"3,231","-3,231"
 ,6770  ,力積電          ,0,"3,015","-3,015"
 ,2889  ,國票金          ,0,"3,000","-3,000"
 ,3010  ,華立            ,0,"3,000","-3,000"
 ,8213  ,志超            ,0,"3,000","-3,000"
 ,2317  ,鴻海            ,"621,000","623,833","-2,833"
 ,2344  ,華邦電          ,0,"2,789","-2,789"
 ,3653  ,健策            ,"24,000","26,528","-2,528"
 ,6189  ,豐藝            ,0,"2,000","-2,000"
 ,6202  ,盛群            ,0,"2,000","-2,000"
 ,8131  ,福懋科          ,0,"2,000","-2,000"
 ,2371  ,大同            ,0,"1,991","-1,991"
 ,3008  ,大立光          ,"1,249","3,110","-1,861"
 ,2105  ,正新            ,0,"1,745","-1,745"
 ,3037  ,欣興            ,0,"1,229","-1,229"
 ,2211  ,長榮鋼          ,0,"1,000","-1,000"
 ,2467  ,志聖            ,0,"1,000","-1,000"
 ,2903  ,遠百            ,0,"1,000","-1,000"
 ,3090  ,日電貿          ,0,"1,000","-1,000"
 ,3592  ,瑞鼎            ,0,"1,000","-1,000"
 ,2201  ,裕隆            ,0,456,-456
 ,3023  ,信邦            ,0,201,-201
 ,8046  ,南電            ,0,172,-172
 ,3406  ,玉晶光          ,0,81,-81
 ,2912  ,統一超          ,"3,000","3,000",0
 ,9917  ,中保科          ,"1,000","1,000",0
說明:,,,,,
投信表示本國投資信託基金。,,,,,
＊表示該證券今日有鉅額交易。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,
