Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,2881  ,富邦金          ,"25,417,825","7,053","25,410,772",
 ,2449  ,京元電子        ,"10,588,000","165,000","10,423,000",
 ,2801  ,彰銀            ,"9,964,000","97,000","9,867,000",
 ,2618  ,長榮航          ,"8,514,000","172,000","8,342,000",
 ,4958  ,臻鼎-KY         ,"8,313,300","271,000","8,042,300",
 ,2890  ,永豐金          ,"8,224,607","193,000","8,031,607",
 ,2610  ,華航            ,"6,608,000","31,000","6,577,000",
 ,2312  ,金寶            ,"5,987,000",0,"5,987,000",
 ,2324  ,仁寶            ,"10,230,000","4,532,970","5,697,030",
 ,2887  ,台新新光金      ,"5,368,760","171,000","5,197,760",
 ,2885  ,元大金          ,"12,043,383","7,647,000","4,396,383",
 ,2441  ,超豐            ,"2,943,000",0,"2,943,000",
 ,2344  ,華邦電          ,"5,634,000","2,799,000","2,835,000",
 ,6257  ,矽格            ,"2,611,000","165,000","2,446,000",
 ,1513  ,中興電          ,"2,014,700",0,"2,014,700",
 ,9904  ,寶成            ,"1,398,000","35,000","1,363,000",
 ,5469  ,瀚宇博          ,"1,345,000",0,"1,345,000",
 ,2408  ,南亞科          ,"1,318,000","50,000","1,268,000",
 ,2368  ,金像電          ,"1,257,010","2,000","1,255,010",
 ,2421  ,建準            ,"1,205,000",0,"1,205,000",
 ,2912  ,統一超          ,"1,319,116","149,987","1,169,129",
 ,2428  ,興勤            ,"1,149,000","1,000","1,148,000",
 ,2317  ,鴻海            ,"1,327,410","217,000","1,110,410",
 ,3023  ,信邦            ,"993,000",0,"993,000",
 ,2451  ,創見            ,"1,101,000","130,000","971,000",
 ,6139  ,亞翔            ,"964,000",0,"964,000",
 ,1609  ,大亞            ,"893,000","6,837","886,163",
 ,9938  ,百和            ,"850,000",0,"850,000",
 ,2883  ,凱基金          ,"1,033,450","258,000","775,450",
 ,2880  ,華南金          ,"809,035","179,000","630,035",
 ,2884  ,玉山金          ,"890,357","283,000","607,357",
 ,1319  ,東陽            ,"760,203","158,000","602,203",
 ,2458  ,義隆            ,"631,000","41,000","590,000",
 ,9933  ,中鼎            ,"517,000",0,"517,000",
 ,2352  ,佳世達          ,"501,000","5,000","496,000",
 ,3715  ,定穎投控        ,"491,000",0,"491,000",
 ,2327  ,國巨*           ,"507,348","76,000","431,348",
 ,2360  ,致茂            ,"515,397","87,000","428,397",
 ,6176  ,瑞儀            ,"480,284","103,901","376,383",
 ,2393  ,億光            ,"520,000","147,000","373,000",
 ,6285  ,啟��            ,"364,903",0,"364,903",
 ,2105  ,正新            ,"389,554","39,223","350,331",
 ,2439  ,美律            ,"359,000","22,246","336,754",
 ,6278  ,台表科          ,"386,000","54,257","331,743",
 ,2603  ,長榮            ,"565,238","234,078","331,160",
 ,2371  ,大同            ,"403,076","90,000","313,076",
 ,2337  ,旺宏            ,"306,000",0,"306,000",
 ,6414  ,樺漢            ,"302,000","5,000","297,000",
 ,3406  ,玉晶光          ,"294,000",0,"294,000",
 ,2633  ,台灣高鐵        ,"401,000","111,000","290,000",
 ,2542  ,興富發          ,"297,000","24,000","273,000",
 ,2855  ,統一證          ,"263,000","12,000","251,000",
 ,2903  ,遠百            ,"247,000","13,000","234,000",
 ,2385  ,群光            ,"435,000","204,000","231,000",
 ,6781  ,AES-KY          ,"217,000",120,"216,880",
 ,1102  ,亞泥            ,"593,749","399,936","193,813",
 ,3443  ,創意            ,"196,450","4,000","192,450",
 ,3005  ,神基            ,"382,000","213,000","169,000",
 ,3708  ,上緯投控        ,"167,000",0,"167,000",
 ,1216  ,統一            ,"251,077","87,233","163,844",
 ,6805  ,富世達          ,"162,000",0,"162,000",
 ,2330  ,台積電          ,"332,961","178,832","154,129",
 ,8215  ,明基材          ,"149,000",0,"149,000",
 ,3042  ,晶技            ,"238,000","101,000","137,000",
 ,8016  ,矽創            ,"228,000","96,655","131,345",
 ,1702  ,南僑            ,"130,000",0,"130,000",
 ,1795  ,美時            ,"130,000",0,"130,000",
 ,6442  ,光聖            ,"129,000",0,"129,000",
 ,8070  ,長華*           ,"237,000","108,359","128,641",
 ,6531  ,愛普*           ,"122,000","2,000","120,000",
 ,6669  ,緯穎            ,"126,869","8,000","118,869",
 ,1477  ,聚陽            ,"120,000","3,000","117,000",
 ,3045  ,台灣大          ,"140,309","34,000","106,309",
 ,8422  ,可寧衛*         ,"106,000",0,"106,000",
 ,1210  ,大成            ,"96,000",0,"96,000",
 ,3665  ,貿聯-KY         ,"157,500","63,079","94,421",
 ,2383  ,台光電          ,"137,693","46,300","91,393",
 ,2027  ,大成鋼          ,"90,000",0,"90,000",
 ,3034  ,聯詠            ,"254,147","169,279","84,868",
 ,6757  ,台灣虎航        ,"83,000",0,"83,000",
 ,2211  ,長榮鋼          ,"80,000","5,000","75,000",
 ,9958  ,世紀鋼          ,"68,000",0,"68,000",
 ,9802  ,鈺齊-KY         ,"63,000",0,"63,000",
 ,1722  ,台肥            ,"76,000","16,000","60,000",
 ,3167  ,大量            ,"60,000",0,"60,000",
 ,8996  ,高力            ,"78,000","20,000","58,000",
 ,2454  ,聯發科          ,"308,842","256,246","52,596",
 ,"=""00881 """,國泰台灣科技龍頭,"50,000",0,"50,000",
 ,5434  ,崇越            ,"50,000",0,"50,000",
 ,2059  ,川湖            ,"61,882","12,270","49,612",
 ,2467  ,志聖            ,"40,000",0,"40,000",
 ,3006  ,晶豪科          ,"40,000",0,"40,000",
 ,6691  ,洋基工程        ,"40,000",0,"40,000",
 ,3059  ,華晶科          ,"33,000",0,"33,000",
 ,"=""00850 """,元大臺灣ESG永續 ,"30,000",0,"30,000",
 ,3015  ,全漢            ,"30,000",0,"30,000",
 ,3653  ,健策            ,"67,539","41,406","26,133",
 ,5388  ,中磊            ,"25,000",0,"25,000",
 ,2731  ,雄獅            ,"24,000",0,"24,000",
 ,8081  ,致新            ,"25,000","2,611","22,389",
 ,8150  ,南茂            ,"25,000","4,785","20,215",
 ,1503  ,士電            ,"21,960","2,000","19,960",
 ,8210  ,勤誠            ,"34,000","16,000","18,000",
 ,3545  ,敦泰            ,"16,000",0,"16,000",
 ,2313  ,華通            ,"15,000",0,"15,000",
 ,2606  ,裕民            ,"20,000","5,000","15,000",
 ,3029  ,零壹            ,"15,000",0,"15,000",
 ,1560  ,中砂            ,"13,500",0,"13,500",
 ,8114  ,振樺電          ,"13,000",0,"13,000",
 ,1476  ,儒鴻            ,"15,000","2,621","12,379",
 ,4968  ,立積            ,"12,000",0,"12,000",
 ,3037  ,欣興            ,"57,644","46,000","11,644",
 ,3010  ,華立            ,"13,000","1,366","11,634",
 ,1409  ,新纖            ,"11,000",0,"11,000",
 ,2401  ,凌陽            ,"10,000",0,"10,000",
 ,2515  ,中工            ,"10,000",0,"10,000",
 ,6202  ,盛群            ,"10,000",0,"10,000",
 ,6962  ,奕力-KY         ,"10,000",0,"10,000",
 ,2820  ,華票            ,"9,000",0,"9,000",
 ,6533  ,晶心科          ,"8,000",0,"8,000",
 ,6756  ,威鋒電子        ,"8,000",0,"8,000",
 ,2023  ,燁輝            ,"6,000",0,"6,000",
 ,2388  ,威盛            ,"6,000",0,"6,000",
 ,2495  ,普安            ,"6,000",0,"6,000",
 ,6271  ,同欣電          ,"6,000",0,"6,000",
 ,6491  ,晶碩            ,"6,000",0,"6,000",
 ,"=""006208""",富邦台50        ,"5,000",0,"5,000",
 ,1104  ,環泥            ,"5,000",0,"5,000",
 ,2436  ,偉詮電          ,"5,000",0,"5,000",
 ,2455  ,全新            ,"4,000",0,"4,000",
 ,6890  ,來億-KY         ,"4,000",0,"4,000",
 ,2345  ,智邦            ,"27,951","24,323","3,628",
 ,2607  ,榮運            ,"3,000",0,"3,000",
 ,8926  ,台汽電          ,"3,000",0,"3,000",
 ,4736  ,泰博            ,"2,000",0,"2,000",
 ,3008  ,大立光          ,"8,580","6,932","1,648",
 ,2850  ,新產            ,"1,000",0,"1,000",
 ,6789  ,采鈺            ,"1,000",0,"1,000",
 ,6944  ,兆聯實業        ,"1,000",0,"1,000",
 ,2615  ,萬海            ,"3,308","18,640,000","-18,636,692",
 ,3702  ,大聯大          ,"1,715,000","11,732,020","-10,017,020",
 ,2609  ,陽明            ,"5,383","9,082,000","-9,076,617",
 ,2891  ,中信金          ,"1,109,862","10,010,000","-8,900,138",
 ,2301  ,光寶科          ,"20,441","8,115,000","-8,094,559",
 ,1504  ,東元            ,"141,310","7,670,000","-7,528,690",
 ,1303  ,南亞            ,"26,078","7,358,763","-7,332,685",
 ,2886  ,兆豐金          ,"526,583","7,658,000","-7,131,417",
 ,3711  ,日月光投控      ,"1,110,627","7,665,000","-6,554,373",
 ,2377  ,微星            ,"140,495","6,687,000","-6,546,505",
