Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,2881  ,富邦金          ,"8,708,000","516,713","8,191,287",
 ,2887  ,台新新光金      ,"3,833,000","60,200","3,772,800",
 ,2408  ,南亞科          ,"3,597,000","150,000","3,447,000",
 ,1303  ,南亞            ,"11,593,000","8,254,766","3,338,234",
 ,"=""0050  """,元大台灣50      ,"1,000,000",0,"1,000,000",
 ,2481  ,強茂            ,"913,000","3,000","910,000",
 ,2449  ,京元電子        ,"914,000","60,000","854,000",
 ,2883  ,凱基金          ,"991,000","182,392","808,608",
 ,9802  ,鈺齊-KY         ,"694,000",0,"694,000",
 ,2402  ,毅嘉            ,"540,000",0,"540,000",
 ,2330  ,台積電          ,"501,393","21,250","480,143",
 ,2368  ,金像電          ,"440,000",0,"440,000",
 ,2890  ,永豐金          ,"448,000","8,000","440,000",
 ,3694  ,海華            ,"418,000",0,"418,000",
 ,2884  ,玉山金          ,"423,000","9,000","414,000",
 ,"=""00881 """,國泰台灣科技龍頭,"390,000",0,"390,000",
 ,3706  ,神達            ,"389,000",0,"389,000",
 ,3653  ,健策            ,"391,000","13,000","378,000",
 ,8021  ,尖點            ,"387,000","35,000","352,000",
 ,3596  ,智易            ,"300,000",0,"300,000",
 ,2316  ,楠梓電          ,"256,000",0,"256,000",
 ,3036  ,文曄            ,"675,000","423,000","252,000",
 ,6757  ,台灣虎航        ,"245,000",0,"245,000",
 ,6213  ,聯茂            ,"237,000",0,"237,000",
 ,2317  ,鴻海            ,"275,000","40,302","234,698",
 ,2383  ,台光電          ,"226,000",300,"225,700",
 ,3189  ,景碩            ,"188,000","1,000","187,000",
 ,6442  ,光聖            ,"187,000","8,000","179,000",
 ,4958  ,臻鼎-KY         ,"158,000",0,"158,000",
 ,6531  ,愛普*           ,"153,000",0,"153,000",
 ,3030  ,德律            ,"244,000","100,000","144,000",
 ,6890  ,來億-KY         ,"144,000",0,"144,000",
 ,3515  ,華擎            ,"137,000",0,"137,000",
 ,2027  ,大成鋼          ,"133,000",0,"133,000",
 ,5234  ,達興材料        ,"140,000","25,000","115,000",
 ,2880  ,華南金          ,"107,000","11,000","96,000",
 ,2360  ,致茂            ,"95,000",0,"95,000",
 ,3715  ,定穎投控        ,"130,000","43,000","87,000",
 ,6196  ,帆宣            ,"152,000","70,000","82,000",
 ,2204  ,中華            ,"300,000","220,088","79,912",
 ,1522  ,堤維西          ,"84,000","9,387","74,613",
 ,6449  ,鈺邦            ,"74,000",0,"74,000",
 ,3481  ,群創            ,"73,000",0,"73,000",
 ,6257  ,矽格            ,"70,000","4,000","66,000",
 ,6781  ,AES-KY          ,"60,000",0,"60,000",
 ,3665  ,貿聯-KY         ,"92,000","32,521","59,479",
 ,6805  ,富世達          ,"54,000",0,"54,000",
 ,2454  ,聯發科          ,"88,000","36,749","51,251",
 ,8210  ,勤誠            ,"51,000",0,"51,000",
 ,"=""0052  """,富邦科技        ,"48,000",0,"48,000",
 ,2455  ,全新            ,"52,000","8,000","44,000",
 ,3034  ,聯詠            ,"44,000","1,962","42,038",
 ,3037  ,欣興            ,"68,000","33,000","35,000",
 ,2211  ,長榮鋼          ,"47,000","12,725","34,275",
 ,6770  ,力積電          ,"32,000",0,"32,000",
 ,1102  ,亞泥            ,"44,000","13,938","30,062",
 ,6269  ,台郡            ,"30,000",0,"30,000",
 ,1216  ,統一            ,"34,000","4,234","29,766",
 ,6472  ,保瑞            ,"30,000",382,"29,618",
 ,2731  ,雄獅            ,"26,000",0,"26,000",
 ,6669  ,緯穎            ,"24,100",200,"23,900",
 ,6415  ,矽力*-KY        ,"23,000",0,"23,000",
 ,2345  ,智邦            ,"80,000","58,323","21,677",
 ,2542  ,興富發          ,"43,000","22,000","21,000",
 ,8114  ,振樺電          ,"19,000",0,"19,000",
 ,2353  ,宏��            ,"28,000","11,384","16,616",
 ,5434  ,崇越            ,"16,000","1,000","15,000",
 ,3661  ,世芯-KY         ,"14,000","1,000","13,000",
 ,4938  ,和碩            ,"19,000","6,947","12,053",
 ,2352  ,佳世達          ,"12,000",0,"12,000",
 ,1722  ,台肥            ,"11,000",0,"11,000",
 ,2313  ,華通            ,"10,000",0,"10,000",
 ,2354  ,鴻準            ,"10,000",0,"10,000",
 ,1210  ,大成            ,"9,000","2,000","7,000",
 ,3023  ,信邦            ,"4,000",0,"4,000",
 ,6789  ,采鈺            ,"4,000",0,"4,000",
 ,5269  ,祥碩            ,"3,000",0,"3,000",
 ,3406  ,玉晶光          ,"2,000",0,"2,000",
 ,6691  ,洋基工程        ,"2,000",0,"2,000",
 ,3008  ,大立光          ,"2,000",111,"1,889",
 ,5871  ,中租-KY         ,"20,000","18,841","1,159",
 ,6592A ,和潤企業甲特    ,"1,000",0,"1,000",
