Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2303  ,聯電            ,"18,983,000","679,000","18,304,000"
 ,3037  ,欣興            ,"3,711,000","341,000","3,370,000"
 ,2409  ,友達            ,"3,177,000","50,000","3,127,000"
 ,2317  ,鴻海            ,"2,952,000",0,"2,952,000"
 ,3189  ,景碩            ,"2,491,000","138,000","2,353,000"
 ,2330  ,台積電          ,"2,484,000","320,000","2,164,000"
 ,3711  ,日月光投控      ,"2,138,000",0,"2,138,000"
 ,2382  ,廣達            ,"2,223,000","800,000","1,423,000"
 ,2368  ,金像電          ,"1,137,000",0,"1,137,000"
 ,2542  ,興富發          ,"1,076,000",0,"1,076,000"
 ,2324  ,仁寶            ,"1,074,000",0,"1,074,000"
 ,2454  ,聯發科          ,"866,000","3,000","863,000"
 ,2356  ,英業達          ,"817,000",0,"817,000"
 ,3231  ,緯創            ,"722,000",0,"722,000"
 ,3653  ,健策            ,"700,000",0,"700,000"
 ,2885  ,元大金          ,"618,000",0,"618,000"
 ,2049  ,上銀            ,"565,000",0,"565,000"
 ,4904  ,遠傳            ,"558,000",0,"558,000"
 ,4938  ,和碩            ,"540,000",0,"540,000"
 ,3045  ,台灣大          ,"521,000",0,"521,000"
 ,3034  ,聯詠            ,"512,000",0,"512,000"
 ,8046  ,南電            ,"629,000","123,000","506,000"
 ,5522  ,遠雄            ,"475,000",0,"475,000"
 ,3702  ,大聯大          ,"396,000",0,"396,000"
 ,2002  ,中鋼            ,"376,000",0,"376,000"
 ,3545  ,敦泰            ,"333,000",0,"333,000"
 ,"=""0050  """,元大台灣50      ,"303,000",0,"303,000"
 ,6271  ,同欣電          ,"302,000",0,"302,000"
 ,1210  ,大成            ,"290,000",0,"290,000"
 ,2379  ,瑞昱            ,"290,000",0,"290,000"
 ,3042  ,晶技            ,"222,000",0,"222,000"
 ,2313  ,華通            ,"263,000","50,000","213,000"
 ,6449  ,鈺邦            ,"210,000",0,"210,000"
 ,1309  ,台達化          ,"200,000",0,"200,000"
 ,6239  ,力成            ,"193,000","44,000","149,000"
 ,1301  ,台塑            ,"132,000",0,"132,000"
 ,4958  ,臻鼎-KY         ,"180,000","50,000","130,000"
 ,1536  ,和大            ,"127,000",0,"127,000"
 ,3044  ,健鼎            ,"126,000",0,"126,000"
 ,2360  ,致茂            ,"101,000",0,"101,000"
 ,2345  ,智邦            ,"143,000","55,000","88,000"
 ,2228  ,劍麟            ,"85,000",0,"85,000"
 ,2308  ,台達電          ,"85,000",0,"85,000"
 ,2606  ,裕民            ,"85,000",0,"85,000"
 ,2354  ,鴻準            ,"76,000",0,"76,000"
 ,3443  ,創意            ,"60,000",0,"60,000"
 ,1513  ,中興電          ,"36,000",0,"36,000"
 ,1590  ,亞德客-KY       ,"40,000","9,000","31,000"
 ,9938  ,百和            ,"31,000",0,"31,000"
 ,2353  ,宏��            ,"26,000",0,"26,000"
 ,2441  ,超豐            ,"26,000",0,"26,000"
 ,6415  ,矽力*-KY        ,"26,000",0,"26,000"
 ,1537  ,廣隆            ,"25,000",0,"25,000"
 ,2458  ,義隆            ,"24,000",0,"24,000"
 ,1303  ,南亞            ,"22,000",0,"22,000"
 ,2314  ,台揚            ,"22,000",0,"22,000"
 ,2371  ,大同            ,"21,000",0,"21,000"
 ,8016  ,矽創            ,"34,000","14,000","20,000"
 ,1326  ,台化            ,"19,000",0,"19,000"
 ,1477  ,聚陽            ,"16,000",0,"16,000"
 ,3006  ,晶豪科          ,"16,000",0,"16,000"
 ,3413  ,京鼎            ,"15,000",0,"15,000"
 ,2352  ,佳世達          ,"13,000",0,"13,000"
 ,2449  ,京元電子        ,"10,000",0,"10,000"
 ,5288  ,豐祥-KY         ,"10,000",0,"10,000"
 ,6505  ,台塑化          ,"10,000",0,"10,000"
 ,3706  ,神達            ,"8,000",0,"8,000"
 ,2357  ,華碩            ,"7,000",0,"7,000"
 ,2385  ,群光            ,"5,000",0,"5,000"
 ,2395  ,研華            ,"5,000",0,"5,000"
 ,2451  ,創見            ,"5,000",0,"5,000"
 ,1229  ,聯華            ,"4,000",0,"4,000"
 ,1434  ,福懋            ,"4,000",0,"4,000"
 ,2376  ,技嘉            ,"4,000",0,"4,000"
 ,2474  ,可成            ,"4,000",0,"4,000"
 ,1722  ,台肥            ,"3,000",0,"3,000"
 ,3005  ,神基            ,"3,000",0,"3,000"
 ,8454  ,富邦媒          ,"3,000",0,"3,000"
 ,1227  ,佳格            ,"2,000",0,"2,000"
 ,5269  ,祥碩            ,"2,000",0,"2,000"
 ,6269  ,台郡            ,"2,000",0,"2,000"
 ,1707  ,葡萄王          ,"1,000",0,"1,000"
 ,3532  ,台勝科          ,"1,000",0,"1,000"
 ,6533  ,晶心科          ,"1,000",0,"1,000"
 ,8464  ,億豐            ,"1,000",0,"1,000"
 ,3481  ,群創            ,"4,383,000","15,988,000","-11,605,000"
 ,2027  ,大成鋼          ,"600,000","5,949,000","-5,349,000"
 ,2014  ,中鴻            ,"135,000","3,746,000","-3,611,000"
 ,2337  ,旺宏            ,"17,000","3,436,000","-3,419,000"
 ,9904  ,寶成            ,0,"3,000,000","-3,000,000"
 ,2603  ,長榮            ,0,"2,635,000","-2,635,000"
 ,1409  ,新纖            ,0,"2,050,000","-2,050,000"
 ,2106  ,建大            ,0,"1,807,000","-1,807,000"
 ,2408  ,南亞科          ,"283,000","1,627,000","-1,344,000"
 ,2201  ,裕隆            ,0,"1,316,000","-1,316,000"
 ,3017  ,奇鋐            ,"173,000","1,050,000","-877,000"
 ,2633  ,台灣高鐵        ,0,"800,000","-800,000"
 ,2609  ,陽明            ,0,"750,000","-750,000"
 ,2301  ,光寶科          ,0,"727,000","-727,000"
 ,6257  ,矽格            ,0,"700,000","-700,000"
 ,2492  ,華新科          ,"436,000","1,098,000","-662,000"
 ,6443  ,元晶            ,0,"606,000","-606,000"
 ,4915  ,致伸            ,0,"500,000","-500,000"
 ,2351  ,順德            ,0,"498,000","-498,000"
 ,6706  ,惠特            ,"5,000","480,000","-475,000"
 ,2031  ,新光鋼          ,0,"455,000","-455,000"
 ,2377  ,微星            ,"6,000","452,000","-446,000"
 ,2504  ,國產            ,0,"421,000","-421,000"
 ,2344  ,華邦電          ,"27,000","424,000","-397,000"
 ,1909  ,榮成            ,0,"380,000","-380,000"
 ,1802  ,台玻            ,0,"347,000","-347,000"
 ,1904  ,正隆            ,0,"343,000","-343,000"
 ,2347  ,聯強            ,"12,000","280,000","-268,000"
 ,2383  ,台光電          ,"74,000","315,000","-241,000"
 ,2327  ,國巨*           ,"147,000","374,000","-227,000"
 ,3376  ,新日興          ,0,"215,000","-215,000"
 ,1312  ,國喬            ,0,"210,000","-210,000"
 ,3714  ,富采            ,"6,000","211,500","-205,500"
 ,2520  ,冠德            ,0,"200,000","-200,000"
 ,3702A ,大聯大甲特      ,0,"200,000","-200,000"
 ,4927  ,泰鼎-KY         ,0,"200,000","-200,000"
 ,6414  ,樺漢            ,0,"172,000","-172,000"
 ,"=""0056  """,元大高股息      ,0,"170,000","-170,000"
 ,5388  ,中磊            ,0,"163,000","-163,000"
 ,4968  ,立積            ,0,"162,000","-162,000"
 ,4935  ,茂林-KY         ,0,"149,000","-149,000"
 ,5871A ,中租-KY甲特     ,0,"145,000","-145,000"
 ,5871  ,中租-KY         ,0,"136,000","-136,000"
 ,1102  ,亞泥            ,0,"112,000","-112,000"
 ,4551  ,智伸科          ,0,"101,000","-101,000"
 ,1101  ,台泥            ,0,"100,000","-100,000"
 ,6669  ,緯穎            ,"11,000","110,000","-99,000"
 ,3596  ,智易            ,0,"96,000","-96,000"
 ,3406  ,玉晶光          ,"19,000","99,488","-80,488"
 ,2105  ,正新            ,0,"80,000","-80,000"
 ,6285  ,啟��            ,"3,000","80,000","-77,000"
 ,6670  ,復盛應用        ,0,"68,000","-68,000"
 ,3557  ,嘉威            ,0,"60,000","-60,000"
 ,6416  ,瑞祺電通        ,0,"60,000","-60,000"
 ,8261  ,富鼎            ,0,"58,000","-58,000"
 ,2455  ,全新            ,0,"57,000","-57,000"
 ,1532  ,勤美            ,0,"50,000","-50,000"
 ,6698  ,旭暉應材        ,0,"50,000","-50,000"
 ,1476  ,儒鴻            ,"1,000","45,000","-44,000"
 ,9958  ,世紀鋼          ,0,"41,000","-41,000"
 ,6278  ,台表科          ,"133,000","168,000","-35,000"
 ,3665  ,貿聯-KY         ,"52,000","86,000","-34,000"
 ,3661  ,世芯-KY         ,"1,000","33,000","-32,000"
 ,9910  ,豐泰            ,0,"32,000","-32,000"
 ,3533  ,嘉澤            ,"2,000","28,000","-26,000"
 ,6213  ,聯茂            ,"15,000","40,000","-25,000"
 ,3008  ,大立光          ,"23,417","30,000","-6,583"
 ,2882A ,國泰特          ,0,"3,000","-3,000"
 ,2887E ,台新新光戊特一  ,0,"1,000","-1,000"
 ,9941A ,裕融甲特        ,0,"1,000","-1,000"
說明:,,,,,
投信表示本國投資信託基金。,,,,,
＊表示該證券今日有鉅額交易。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,
