Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,3017  ,奇鋐            ,"3,278,000",0,"3,278,000"
 ,2352  ,佳世達          ,"3,188,000",0,"3,188,000"
 ,1402  ,遠東新          ,"1,328,000",0,"1,328,000"
 ,6443  ,元晶            ,"1,251,000",0,"1,251,000"
 ,2206  ,三陽工業        ,"1,229,000",0,"1,229,000"
 ,2881  ,富邦金          ,"1,202,000",0,"1,202,000"
 ,1795  ,美時            ,"1,136,000",0,"1,136,000"
 ,3189  ,景碩            ,"1,096,000","26,000","1,070,000"
 ,2317  ,鴻海            ,"1,013,098",0,"1,013,098"
 ,2382  ,廣達            ,"866,000","1,000","865,000"
 ,2890  ,永豐金          ,"795,000",0,"795,000"
 ,5243  ,乙盛-KY         ,"769,000",0,"769,000"
 ,2891  ,中信金          ,"747,000",0,"747,000"
 ,2883  ,凱基金          ,"667,000",0,"667,000"
 ,2106  ,建大            ,"591,000",0,"591,000"
 ,2002  ,中鋼            ,"520,000",0,"520,000"
 ,3045  ,台灣大          ,"484,016",0,"484,016"
 ,2885  ,元大金          ,"475,000",0,"475,000"
 ,6477  ,安集            ,"457,000",0,"457,000"
 ,2324  ,仁寶            ,"442,000",0,"442,000"
 ,2892  ,第一金          ,"420,000",0,"420,000"
 ,8046  ,南電            ,"469,002","65,000","404,002"
 ,5388  ,中磊            ,"404,000",0,"404,000"
 ,9958  ,世紀鋼          ,"383,000",0,"383,000"
 ,4915  ,致伸            ,"380,000","1,000","379,000"
 ,2330  ,台積電          ,"477,188","102,000","375,188"
 ,2356  ,英業達          ,"375,000",0,"375,000"
 ,3035  ,智原            ,"331,000","6,000","325,000"
 ,2353  ,宏��            ,"268,000",0,"268,000"
 ,2345  ,智邦            ,"424,004","173,000","251,004"
 ,2884  ,玉山金          ,"227,000","3,000","224,000"
 ,2880  ,華南金          ,"200,000",0,"200,000"
 ,2887  ,台新新光金      ,"197,000",0,"197,000"
 ,5880  ,合庫金          ,"196,000",0,"196,000"
 ,1303  ,南亞            ,"187,000",0,"187,000"
 ,5876  ,上海商銀        ,"187,000",0,"187,000"
 ,3665  ,貿聯-KY         ,"181,000",0,"181,000"
 ,2412  ,中華電          ,"178,033",0,"178,033"
 ,4551  ,智伸科          ,"344,000","170,000","174,000"
 ,1102  ,亞泥            ,"173,000",0,"173,000"
 ,2409  ,友達            ,"172,000",0,"172,000"
 ,2723  ,美食-KY         ,"172,000",0,"172,000"
 ,2301  ,光寶科          ,"297,000","129,000","168,000"
 ,1216  ,統一            ,"170,000","4,000","166,000"
 ,4739  ,康普            ,"166,000",0,"166,000"
 ,2542  ,興富發          ,"150,000",0,"150,000"
 ,2408  ,南亞科          ,"140,000",0,"140,000"
 ,2801  ,彰銀            ,"138,000",0,"138,000"
 ,2014  ,中鴻            ,"135,000",0,"135,000"
 ,9914  ,美利達          ,"132,000",0,"132,000"
 ,1101  ,台泥            ,"126,000",0,"126,000"
 ,2474  ,可成            ,"122,007",0,"122,007"
 ,4904  ,遠傳            ,"122,000",0,"122,000"
 ,3711  ,日月光投控      ,"121,000",0,"121,000"
 ,2377  ,微星            ,"118,006",0,"118,006"
 ,2347  ,聯強            ,"113,000",0,"113,000"
 ,3533  ,嘉澤            ,"160,000","47,000","113,000"
 ,3702  ,大聯大          ,"111,000",0,"111,000"
 ,2027  ,大成鋼          ,"107,000",0,"107,000"
 ,2615  ,萬海            ,"105,005",0,"105,005"
 ,2618  ,長榮航          ,"98,000",0,"98,000"
 ,4572  ,駐龍            ,"94,000",0,"94,000"
 ,1304  ,台聚            ,"93,000",0,"93,000"
 ,2449  ,京元電子        ,"92,000",0,"92,000"
 ,2376  ,技嘉            ,"89,000",0,"89,000"
 ,6781  ,AES-KY          ,"85,000","12,000","73,000"
 ,1326  ,台化            ,"72,000",0,"72,000"
 ,2357  ,華碩            ,"70,025",0,"70,025"
 ,6239  ,力成            ,"70,000",0,"70,000"
 ,6789  ,采鈺            ,"56,000",0,"56,000"
 ,8028  ,昇陽半導體      ,"55,000",0,"55,000"
 ,1717  ,長興            ,"52,000",0,"52,000"
 ,3653  ,健策            ,"51,000",0,"51,000"
 ,6505  ,台塑化          ,"49,000",0,"49,000"
 ,6770  ,力積電          ,"45,000",0,"45,000"
 ,2707  ,晶華            ,"40,000",0,"40,000"
 ,6491  ,晶碩            ,"36,000",0,"36,000"
 ,2454  ,聯發科          ,"34,014",700,"33,314"
 ,2059  ,川湖            ,"29,000","1,000","28,000"
 ,2327  ,國巨*           ,"26,015",0,"26,015"
 ,5871  ,中租-KY         ,"25,013",0,"25,013"
 ,2915  ,潤泰全          ,"24,000",0,"24,000"
 ,3443  ,創意            ,"21,000",0,"21,000"
 ,4958  ,臻鼎-KY         ,"248,006","229,000","19,006"
 ,1314  ,中石化          ,"19,000",0,"19,000"
 ,2492  ,華新科          ,"19,000",0,"19,000"
 ,3406  ,玉晶光          ,"19,000",0,"19,000"
 ,3481  ,群創            ,"19,000",0,"19,000"
 ,2351  ,順德            ,"19,000","1,000","18,000"
 ,3034  ,聯詠            ,"14,006",0,"14,006"
 ,2105  ,正新            ,"13,000",0,"13,000"
 ,2610  ,華航            ,"13,000",0,"13,000"
 ,1310  ,台苯            ,"11,000",0,"11,000"
 ,2208  ,台船            ,"11,000",0,"11,000"
 ,2395  ,研華            ,"10,014",0,"10,014"
 ,2912  ,統一超          ,"10,005",0,"10,005"
 ,9910  ,豐泰            ,"10,004",0,"10,004"
 ,1802  ,台玻            ,"10,000",0,"10,000"
 ,2367  ,燿華            ,"10,000",0,"10,000"
 ,1444  ,力麗            ,"8,000",0,"8,000"
 ,1504  ,東元            ,"8,000",0,"8,000"
 ,1909  ,榮成            ,"8,000",0,"8,000"
 ,9907  ,統一實          ,"8,000",0,"8,000"
 ,1434  ,福懋            ,"7,000",0,"7,000"
 ,2023  ,燁輝            ,"7,000",0,"7,000"
 ,2104  ,國際中橡        ,"7,000",0,"7,000"
 ,2538  ,基泰            ,"7,000",0,"7,000"
 ,2207  ,和泰車          ,"6,003",0,"6,003"
 ,1312  ,國喬            ,"6,000",0,"6,000"
 ,1440  ,南紡            ,"6,000",0,"6,000"
 ,1710  ,東聯            ,"6,000",0,"6,000"
 ,2337  ,旺宏            ,"6,000",0,"6,000"
 ,2344  ,華邦電          ,"6,000",0,"6,000"
 ,2369  ,菱生            ,"6,000",0,"6,000"
 ,6282  ,康舒            ,"6,000",0,"6,000"
 ,1604  ,聲寶            ,"5,000",0,"5,000"
 ,2103  ,台橡            ,"5,000",0,"5,000"
 ,2312  ,金寶            ,"5,000",0,"5,000"
 ,2329  ,華泰            ,"5,000",0,"5,000"
 ,2534  ,宏盛            ,"5,000",0,"5,000"
 ,3008  ,大立光          ,"4,001",0,"4,001"
 ,1104  ,環泥            ,"4,000",0,"4,000"
 ,1217  ,愛之味          ,"4,000",0,"4,000"
 ,1227  ,佳格            ,"4,000",0,"4,000"
 ,2489  ,瑞軒            ,"4,000",0,"4,000"
 ,2812  ,台中銀          ,"4,000",0,"4,000"
 ,2820  ,華票            ,"4,000",0,"4,000"
 ,5469  ,瀚宇博          ,"4,000",0,"4,000"
 ,8070  ,長華*           ,"4,000",0,"4,000"
 ,8213  ,志超            ,"4,000",0,"4,000"
 ,9940  ,信義            ,"4,000",0,"4,000"
 ,1590  ,亞德客-KY       ,"4,001","1,000","3,001"
 ,1218  ,泰山            ,"3,000",0,"3,000"
 ,1701  ,中化            ,"3,000",0,"3,000"
 ,1708  ,東鹼            ,"3,000",0,"3,000"
 ,2328  ,廣宇            ,"3,000",0,"3,000"
 ,2392  ,正崴            ,"3,000",0,"3,000"
 ,2441  ,超豐            ,"3,000",0,"3,000"
 ,2472  ,立隆電          ,"3,000",0,"3,000"
 ,2504  ,國產            ,"3,000",0,"3,000"
 ,2520  ,冠德            ,"3,000",0,"3,000"
 ,2606  ,裕民            ,"3,000",0,"3,000"
 ,2607  ,榮運            ,"3,000",0,"3,000"
 ,2845  ,遠東銀          ,"3,000",0,"3,000"
 ,3036  ,文曄            ,"3,000",0,"3,000"
 ,3042  ,晶技            ,"3,000",0,"3,000"
 ,3714  ,富采            ,"3,000",0,"3,000"
 ,4142  ,國光生          ,"3,000",0,"3,000"
 ,4938  ,和碩            ,"3,000",0,"3,000"
 ,5522  ,遠雄            ,"3,000",0,"3,000"
 ,6139  ,亞翔            ,"3,000",0,"3,000"
 ,6191  ,精成科          ,"3,000",0,"3,000"
 ,8110  ,華東            ,"3,000",0,"3,000"
 ,9911  ,櫻花            ,"3,000",0,"3,000"
 ,1210  ,大成            ,"2,000",0,"2,000"
