Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2313  ,華通            ,"3,000,000",0,"3,000,000"
 ,3702  ,大聯大          ,"2,506,047",0,"2,506,047"
 ,1605  ,華新            ,"2,488,287","5,000","2,483,287"
 ,3036  ,文曄            ,"1,729,000","26,000","1,703,000"
 ,2338  ,光罩            ,"1,502,000",0,"1,502,000"
 ,1303  ,南亞            ,"1,512,000","23,329","1,488,671"
 ,2006  ,東和鋼鐵        ,"1,423,000",0,"1,423,000"
 ,"=""00637L""",元大滬深300正2  ,"1,202,000",0,"1,202,000"
 ,8028  ,昇陽半導體      ,"996,000",0,"996,000"
 ,3708  ,上緯投控        ,"936,000",0,"936,000"
 ,1319  ,東陽            ,"700,000",0,"700,000"
 ,9933  ,中鼎            ,"700,000",0,"700,000"
 ,5876  ,上海商銀        ,"539,000",52,"538,948"
 ,3017  ,奇鋐            ,"536,000","2,000","534,000"
 ,3596  ,智易            ,"486,000","1,000","485,000"
 ,3035  ,智原            ,"614,000","234,000","380,000"
 ,4551  ,智伸科          ,"370,000",0,"370,000"
 ,3042  ,晶技            ,"296,000",0,"296,000"
 ,1308  ,亞聚            ,"290,000",0,"290,000"
 ,2206  ,三陽工業        ,"276,000",0,"276,000"
 ,2301  ,光寶科          ,"262,034",0,"262,034"
 ,1301  ,台塑            ,"345,287","95,000","250,287"
 ,2345  ,智邦            ,"250,000",11,"249,989"
 ,2330  ,台積電          ,"259,400","13,062","246,338"
 ,2103  ,台橡            ,"244,000",0,"244,000"
 ,6285  ,啟��            ,"235,000",0,"235,000"
 ,2317  ,鴻海            ,"226,000",32,"225,968"
 ,2891  ,中信金          ,"217,000",45,"216,955"
 ,2707  ,晶華            ,"185,000",0,"185,000"
 ,2385  ,群光            ,"241,000","62,000","179,000"
 ,9914  ,美利達          ,"171,000",0,"171,000"
 ,3653  ,健策            ,"183,000","19,000","164,000"
 ,2377  ,微星            ,"151,162",0,"151,162"
 ,2634  ,漢翔            ,"150,000",0,"150,000"
 ,3406  ,玉晶光          ,"148,000",0,"148,000"
 ,2204  ,中華            ,"139,000",0,"139,000"
 ,5285  ,界霖            ,"140,000","1,000","139,000"
 ,1560  ,中砂            ,"130,000",0,"130,000"
 ,4919  ,新唐            ,"120,000",0,"120,000"
 ,9939  ,宏全            ,"116,000",0,"116,000"
 ,9910  ,豐泰            ,"109,013",0,"109,013"
 ,3481  ,群創            ,"109,000",26,"108,974"
 ,5871  ,中租-KY         ,"103,000",4,"102,996"
 ,8114  ,振樺電          ,"95,000",0,"95,000"
 ,2884  ,玉山金          ,"94,124",0,"94,124"
 ,2404  ,漢唐            ,"110,000","21,000","89,000"
 ,6271  ,同欣電          ,"227,000","150,000","77,000"
 ,3665  ,貿聯-KY         ,"142,000","68,000","74,000"
 ,1533  ,車王電          ,"66,000",0,"66,000"
 ,1232  ,大統益          ,"56,000",0,"56,000"
 ,6770  ,力積電          ,"52,357",0,"52,357"
 ,2455  ,全新            ,"52,000",0,"52,000"
 ,2474  ,可成            ,"51,000",16,"50,984"
 ,5243  ,乙盛-KY         ,"50,000",0,"50,000"
 ,2303  ,聯電            ,"63,000","21,566","41,434"
 ,9921  ,巨大            ,"30,062",0,"30,062"
 ,2454  ,聯發科          ,"46,000","17,039","28,961"
 ,6239  ,力成            ,"28,000",0,"28,000"
 ,5306  ,桂盟            ,"25,000",0,"25,000"
 ,2379  ,瑞昱            ,"21,000",12,"20,988"
 ,2324  ,仁寶            ,"20,149",0,"20,149"
 ,2351  ,順德            ,"22,000","2,000","20,000"
 ,3413  ,京鼎            ,"20,000",0,"20,000"
 ,2409  ,友達            ,"19,000",245,"18,755"
 ,6531  ,愛普*           ,"17,000",0,"17,000"
 ,2498  ,宏達電          ,"15,000",0,"15,000"
 ,2356  ,英業達          ,"14,072",0,"14,072"
 ,2382  ,廣達            ,"13,216",0,"13,216"
 ,3576  ,聯合再生        ,"12,000",0,"12,000"
 ,6698  ,旭暉應材        ,"12,000",0,"12,000"
 ,5880  ,合庫金          ,"12,000",24,"11,976"
 ,2880  ,華南金          ,"12,000",25,"11,975"
 ,2885  ,元大金          ,"11,061",0,"11,061"
 ,2618  ,長榮航          ,"11,000",160,"10,840"
 ,2308  ,台達電          ,"10,000",46,"9,954"
 ,2881  ,富邦金          ,"10,000",62,"9,938"
 ,2887  ,台新新光金      ,"10,000",117,"9,883"
 ,2207  ,和泰車          ,"9,032",0,"9,032"
 ,5269  ,祥碩            ,"6,000",0,"6,000"
 ,1326  ,台化            ,"6,000",7,"5,993"
 ,3714  ,富采            ,"5,000",0,"5,000"
 ,1402  ,遠東新          ,"4,092",0,"4,092"
 ,2059  ,川湖            ,"4,000",0,"4,000"
 ,2337  ,旺宏            ,"4,000",0,"4,000"
 ,2352  ,佳世達          ,"4,000",0,"4,000"
 ,2360  ,致茂            ,"4,000",0,"4,000"
 ,2383  ,台光電          ,"11,000","7,000","4,000"
 ,2812  ,台中銀          ,"4,000",0,"4,000"
 ,3034  ,聯詠            ,"4,000",0,"4,000"
 ,2347  ,聯強            ,"3,421",0,"3,421"
 ,2609  ,陽明            ,"3,121",0,"3,121"
 ,2441  ,超豐            ,"3,000",0,"3,000"
 ,2889  ,國票金          ,"3,000",0,"3,000"
 ,1504  ,東元            ,"2,000",0,"2,000"
 ,2371  ,大同            ,"2,000",0,"2,000"
 ,2838  ,聯邦銀          ,"2,000",0,"2,000"
 ,3044  ,健鼎            ,"2,000",0,"2,000"
 ,6116  ,彩晶            ,"2,000",0,"2,000"
 ,6491  ,晶碩            ,"2,000",0,"2,000"
 ,2357  ,華碩            ,"1,178",0,"1,178"
 ,1103  ,嘉泥            ,"1,000",0,"1,000"
 ,1598  ,岱宇            ,"1,000",0,"1,000"
 ,1762  ,中化生          ,"1,000",0,"1,000"
 ,2049  ,上銀            ,"1,000",0,"1,000"
 ,2354  ,鴻準            ,"1,000",0,"1,000"
 ,2492  ,華新科          ,"1,000",0,"1,000"
 ,2820  ,華票            ,"1,000",0,"1,000"
 ,2855  ,統一證          ,"1,000",0,"1,000"
 ,3706  ,神達            ,"1,000",0,"1,000"
 ,8163  ,達方            ,"1,000",0,"1,000"
 ,2327  ,國巨*           ,"1,000",9,991
 ,2105  ,正新            ,435,0,435
 ,1101  ,台泥            ,160,0,160
 ,2633  ,台灣高鐵        ,58,0,58
 ,1476  ,儒鴻            ,6,0,6
 ,2610  ,華航            ,0,"6,655,198","-6,655,198"
 ,2542  ,興富發          ,0,"2,649,000","-2,649,000"
 ,1102  ,亞泥            ,"4,068","1,970,000","-1,965,932"
 ,2606  ,裕民            ,0,"1,711,000","-1,711,000"
 ,3037  ,欣興            ,"5,236","1,624,000","-1,618,764"
 ,2637  ,慧洋-KY         ,0,"1,477,000","-1,477,000"
 ,3189  ,景碩            ,0,"1,358,000","-1,358,000"
 ,2892  ,第一金          ,"111,000","1,311,138","-1,200,138"
 ,2886  ,兆豐金          ,"12,000","1,155,055","-1,143,055"
 ,6477  ,安集            ,0,"916,000","-916,000"
 ,1795  ,美時            ,"22,000","932,000","-910,000"
 ,8046  ,南電            ,"48,000","785,008","-737,008"
 ,1802  ,台玻            ,0,"687,000","-687,000"
 ,2603  ,長榮            ,"4,040","684,000","-679,960"
 ,2393  ,億光            ,0,"510,000","-510,000"
 ,2615  ,萬海            ,"1,018","500,000","-498,982"
 ,2376  ,技嘉            ,0,"467,000","-467,000"
 ,2408  ,南亞科          ,"3,037","470,000","-466,963"
 ,1904  ,正隆            ,0,"425,000","-425,000"
 ,9958  ,世紀鋼          ,"20,000","441,000","-421,000"
 ,2888  ,新光金          ,"14,374","376,000","-361,626"
 ,1227  ,佳格            ,0,"320,000","-320,000"
 ,1216  ,統一            ,"5,297","315,000","-309,703"
 ,3059  ,華晶科          ,0,"262,000","-262,000"
 ,2890  ,永豐金          ,"10,000","258,369","-248,369"
 ,6005  ,群益證          ,"2,000","234,000","-232,000"
 ,4915  ,致伸            ,0,"196,000","-196,000"
 ,5469  ,瀚宇博          ,0,"182,000","-182,000"
 ,6515  ,穎崴            ,0,"166,000","-166,000"
 ,2809  ,京城銀          ,"1,000","163,000","-162,000"
 ,2368  ,金像電          ,"50,000","196,000","-146,000"
 ,2458  ,義隆            ,"2,000","140,000","-138,000"
 ,3231  ,緯創            ,"13,000","138,000","-125,000"
 ,6415  ,矽力*-KY        ,"24,000","138,000","-114,000"
 ,6505  ,台塑化          ,133,"107,000","-106,867"
 ,2883  ,凱基金          ,"15,000","121,040","-106,040"
 ,1215  ,卜蜂            ,0,"98,000","-98,000"
 ,4938  ,和碩            ,"8,216","106,000","-97,784"
 ,4904  ,遠傳            ,"10,454","106,000","-95,546"
 ,5534  ,長虹            ,0,"80,000","-80,000"
 ,9924  ,福興            ,0,"80,000","-80,000"
 ,2912  ,統一超          ,"76,000","141,000","-65,000"
 ,2353  ,宏��            ,"6,364","67,000","-60,636"
 ,2881B ,富邦金乙特      ,0,"60,000","-60,000"
 ,3045  ,台灣大          ,"8,367","62,000","-53,633"
 ,4755  ,三福化          ,0,"50,000","-50,000"
 ,8996  ,高力            ,0,"50,000","-50,000"
 ,9941A ,裕融甲特        ,0,"50,000","-50,000"
 ,4958  ,臻鼎-KY         ,"73,000","122,044","-49,044"
 ,3711  ,日月光投控      ,"7,008","54,000","-46,992"
 ,6719  ,力智            ,0,"44,500","-44,500"
 ,3682  ,亞太電          ,0,"43,000","-43,000"
 ,2449  ,京元電子        ,"1,000","43,000","-42,000"
 ,6456  ,GIS-KY          ,0,"39,000","-39,000"
 ,"=""0052  """,富邦科技        ,0,"37,000","-37,000"
 ,8150  ,南茂            ,"4,000","40,000","-36,000"
 ,9917  ,中保科          ,0,"36,000","-36,000"
 ,2412  ,中華電          ,"8,048","43,000","-34,952"
 ,6257  ,矽格            ,0,"33,000","-33,000"
 ,5434  ,崇越            ,"1,000","32,000","-31,000"
 ,1101B ,台泥乙特        ,0,"30,000","-30,000"
 ,2891B ,中信金乙特      ,0,"30,000","-30,000"
 ,6438  ,迅得            ,0,"29,000","-29,000"
 ,2882  ,國泰金          ,"12,000","38,454","-26,454"
 ,3010  ,華立            ,0,"26,000","-26,000"
 ,3533  ,嘉澤            ,0,"26,000","-26,000"
 ,4927  ,泰鼎-KY         ,0,"22,000","-22,000"
 ,6269  ,台郡            ,0,"18,000","-18,000"
 ,6781  ,AES-KY          ,"3,000","20,000","-17,000"
 ,6669  ,緯穎            ,"37,000","50,000","-13,000"
 ,3661  ,世芯-KY         ,0,"11,000","-11,000"
 ,2369  ,菱生            ,0,"9,000","-9,000"
