Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2801  ,彰銀            ,"4,609,000",0,"4,609,000"
 ,"=""00922 """,國泰台灣領袖50  ,"3,327,000",0,"3,327,000"
 ,2845  ,遠東銀          ,"2,968,000",0,"2,968,000"
 ,2449  ,京元電子        ,"1,963,000","8,000","1,955,000"
 ,2303  ,聯電            ,"2,163,000","266,000","1,897,000"
 ,3231  ,緯創            ,"3,545,000","1,764,000","1,781,000"
 ,2609  ,陽明            ,"1,697,000","14,000","1,683,000"
 ,2308  ,台達電          ,"1,549,000","32,663","1,516,337"
 ,2883  ,凱基金          ,"3,288,000","1,885,000","1,403,000"
 ,2610  ,華航            ,"1,180,000",0,"1,180,000"
 ,2618  ,長榮航          ,"1,092,000",0,"1,092,000"
 ,2809  ,京城銀          ,"1,069,000",0,"1,069,000"
 ,2356  ,英業達          ,"1,360,000","481,000","879,000"
 ,4904  ,遠傳            ,"1,188,000","451,876","736,124"
 ,5522  ,遠雄            ,"706,998",0,"706,998"
 ,3017  ,奇鋐            ,"629,000","15,000","614,000"
 ,2615  ,萬海            ,"621,000","10,000","611,000"
 ,1215  ,卜蜂            ,"607,000",0,"607,000"
 ,2360  ,致茂            ,"597,000","5,000","592,000"
 ,2603  ,長榮            ,"697,450","158,000","539,450"
 ,3711  ,日月光投控      ,"544,000","23,000","521,000"
 ,2421  ,建準            ,"519,000","4,000","515,000"
 ,3037  ,欣興            ,"544,975","37,000","507,975"
 ,2382  ,廣達            ,"780,000","280,000","500,000"
 ,2383  ,台光電          ,"429,000","3,000","426,000"
 ,2385  ,群光            ,"401,000","4,000","397,000"
 ,4572  ,駐龍            ,"465,000","90,000","375,000"
 ,6533  ,晶心科          ,"352,000",0,"352,000"
 ,2211  ,長榮鋼          ,"317,000",0,"317,000"
 ,1519  ,華城            ,"283,000","2,000","281,000"
 ,2344  ,華邦電          ,"596,000","331,000","265,000"
 ,2748  ,雲品            ,"250,000","1,000","249,000"
 ,2352  ,佳世達          ,"233,000","1,000","232,000"
 ,3005  ,神基            ,"200,000",0,"200,000"
 ,6235  ,華孚            ,"378,000","190,000","188,000"
 ,8016  ,矽創            ,"185,000","1,000","184,000"
 ,1723  ,中碳            ,"180,000",0,"180,000"
 ,6176  ,瑞儀            ,"357,191","183,000","174,191"
 ,2247  ,汎德永業        ,"153,000",0,"153,000"
 ,3592  ,瑞鼎            ,"144,000",0,"144,000"
 ,4755  ,三福化          ,"125,000",0,"125,000"
 ,2379  ,瑞昱            ,"143,301","20,270","123,031"
 ,2015  ,豐興            ,"106,000",0,"106,000"
 ,2887  ,台新新光金      ,"112,000","7,000","105,000"
 ,1907  ,永豐餘          ,"99,643",0,"99,643"
 ,2404  ,漢唐            ,"149,000","63,000","86,000"
 ,4915  ,致伸            ,"87,000","2,000","85,000"
 ,4961  ,天鈺            ,"240,000","156,000","84,000"
 ,2014  ,中鴻            ,"80,000",0,"80,000"
 ,3661  ,世芯-KY         ,"81,000","7,187","73,813"
 ,2105  ,正新            ,"72,440","1,000","71,440"
 ,2206  ,三陽工業        ,"67,979",0,"67,979"
 ,2388  ,威盛            ,"60,000",0,"60,000"
 ,2027  ,大成鋼          ,"56,606",0,"56,606"
 ,6214  ,精誠            ,"40,000",0,"40,000"
 ,2707  ,晶華            ,"37,901",0,"37,901"
 ,4968  ,立積            ,"37,000",0,"37,000"
 ,6239  ,力成            ,"51,000","14,000","37,000"
 ,2915  ,潤泰全          ,"36,058",0,"36,058"
 ,1216  ,統一            ,"38,850","3,000","35,850"
 ,8046  ,南電            ,"288,000","256,000","32,000"
 ,6505  ,台塑化          ,"30,259",0,"30,259"
 ,6830  ,汎銓            ,"29,000",0,"29,000"
 ,4766  ,南寶            ,"22,000",0,"22,000"
 ,2345  ,智邦            ,"41,000","20,000","21,000"
 ,6691  ,洋基工程        ,"20,000",0,"20,000"
 ,2455  ,全新            ,"19,000","1,000","18,000"
 ,3515  ,華擎            ,"21,000","10,000","11,000"
 ,3356  ,奇偶            ,"10,000",0,"10,000"
 ,6776  ,展�眥篕�        ,"10,000",0,"10,000"
 ,2739  ,寒舍            ,"9,000",0,"9,000"
 ,8478  ,東哥遊艇        ,"8,000",0,"8,000"
 ,4770  ,上品            ,"7,947",0,"7,947"
 ,2454  ,聯發科          ,"64,000","57,047","6,953"
 ,2903  ,遠百            ,"6,000",0,"6,000"
 ,8996  ,高力            ,"6,000",0,"6,000"
 ,2453  ,凌群            ,"7,000","2,000","5,000"
 ,9921  ,巨大            ,"4,000",0,"4,000"
 ,9941  ,裕融            ,"4,000",751,"3,249"
 ,2504  ,國產            ,"2,000",0,"2,000"
 ,3014  ,聯陽            ,"4,000","2,000","2,000"
 ,6409  ,旭隼            ,"2,442","1,253","1,189"
 ,2006  ,東和鋼鐵        ,"1,000",0,"1,000"
 ,3702A ,大聯大甲特      ,"1,000",0,"1,000"
 ,5880  ,合庫金          ,"1,000",0,"1,000"
 ,9917  ,中保科          ,"1,000",0,"1,000"
 ,6282  ,康舒            ,0,"3,100,000","-3,100,000"
 ,1802  ,台玻            ,"99,919","3,000,000","-2,900,081"
 ,2408  ,南亞科          ,"203,000","2,533,169","-2,330,169"
 ,1409  ,新纖            ,0,"1,744,000","-1,744,000"
 ,2031  ,新光鋼          ,0,"1,422,000","-1,422,000"
 ,9904  ,寶成            ,0,"1,393,000","-1,393,000"
 ,1513  ,中興電          ,0,"1,256,000","-1,256,000"
 ,2324  ,仁寶            ,"16,000","1,088,000","-1,072,000"
 ,2376  ,技嘉            ,"217,000","1,230,000","-1,013,000"
 ,1102  ,亞泥            ,0,"987,872","-987,872"
 ,8150  ,南茂            ,0,"978,000","-978,000"
 ,2353  ,宏��            ,0,"970,000","-970,000"
 ,1504  ,東元            ,0,"911,000","-911,000"
 ,5243  ,乙盛-KY         ,0,"900,000","-900,000"
 ,2317  ,鴻海            ,"1,000","830,000","-829,000"
 ,2881  ,富邦金          ,"44,560","709,688","-665,128"
 ,2731  ,雄獅            ,0,"662,000","-662,000"
 ,2890  ,永豐金          ,"1,000","647,000","-646,000"
 ,3034  ,聯詠            ,"98,145","702,523","-604,378"
 ,9939  ,宏全            ,"32,000","576,000","-544,000"
 ,2885  ,元大金          ,0,"512,000","-512,000"
 ,1303  ,南亞            ,"33,826","536,729","-502,903"
 ,2002  ,中鋼            ,"1,000","502,000","-501,000"
 ,2377  ,微星            ,0,"485,000","-485,000"
 ,2891  ,中信金          ,"2,000","471,000","-469,000"
 ,1503  ,士電            ,0,"450,000","-450,000"
 ,2347  ,聯強            ,"41,739","486,000","-444,261"
 ,2634  ,漢翔            ,0,"439,000","-439,000"
 ,3702  ,大聯大          ,"209,000","647,000","-438,000"
 ,2327  ,國巨*           ,"13,000","423,032","-410,032"
 ,3010  ,華立            ,0,"360,000","-360,000"
 ,1301  ,台塑            ,"1,000","351,221","-350,221"
 ,4938  ,和碩            ,"1,000","346,000","-345,000"
 ,6269  ,台郡            ,0,"340,000","-340,000"
 ,1402  ,遠東新          ,0,"333,000","-333,000"
 ,2637  ,慧洋-KY         ,0,"330,000","-330,000"
 ,4137  ,麗豐-KY         ,"3,000","331,000","-328,000"
 ,2892  ,第一金          ,"1,000","322,000","-321,000"
 ,6456  ,GIS-KY          ,0,"314,000","-314,000"
 ,1605  ,華新            ,"52,354","361,000","-308,646"
 ,"=""0056  """,元大高股息      ,0,"300,000","-300,000"
 ,2886  ,兆豐金          ,"1,000","297,000","-296,000"
 ,6278  ,台表科          ,"62,000","355,000","-293,000"
 ,3044  ,健鼎            ,"135,000","418,000","-283,000"
 ,2412  ,中華電          ,"1,000","249,572","-248,572"
 ,2301  ,光寶科          ,"327,000","553,000","-226,000"
 ,3617  ,碩天            ,"9,000","224,000","-215,000"
 ,1795  ,美時            ,"87,809","302,000","-214,191"
 ,1590  ,亞德客-KY       ,"2,639","215,361","-212,722"
 ,5876  ,上海商銀        ,"1,000","207,777","-206,777"
 ,"=""0050  """,元大台灣50      ,0,"201,000","-201,000"
 ,2204  ,中華            ,0,"195,000","-195,000"
 ,1101  ,台泥            ,"74,618","269,000","-194,382"
 ,3481  ,群創            ,"1,000","184,000","-183,000"
 ,5234  ,達興材料        ,0,"182,000","-182,000"
 ,5306  ,桂盟            ,0,"182,000","-182,000"
 ,9958  ,世紀鋼          ,0,"170,000","-170,000"
 ,6531  ,愛普*           ,0,"166,000","-166,000"
 ,2474  ,可成            ,0,"163,769","-163,769"
 ,2727  ,王品            ,0,"163,000","-163,000"
 ,2409  ,友達            ,0,"146,000","-146,000"
 ,6799  ,來頡            ,0,"145,000","-145,000"
 ,1477  ,聚陽            ,"15,000","146,000","-131,000"
 ,3653  ,健策            ,"13,000","136,490","-123,490"
 ,4958  ,臻鼎-KY         ,0,"117,708","-117,708"
 ,8081  ,致新            ,0,"113,000","-113,000"
 ,6416  ,瑞祺電通        ,0,"101,000","-101,000"
 ,2597  ,潤弘            ,0,"100,000","-100,000"
 ,3533  ,嘉澤            ,"5,000","99,219","-94,219"
 ,1609  ,大亞            ,0,"93,480","-93,480"
 ,2606  ,裕民            ,0,"88,000","-88,000"
 ,6689  ,伊雲谷          ,0,"85,000","-85,000"
 ,3045  ,台灣大          ,"31,265","115,000","-83,735"
 ,6515  ,穎崴            ,"10,000","92,000","-82,000"
 ,2368  ,金像電          ,"15,000","96,000","-81,000"
 ,2395  ,研華            ,"1,000","81,173","-80,173"
 ,2059  ,川湖            ,"27,000","106,000","-79,000"
 ,4536  ,拓凱            ,0,"76,000","-76,000"
 ,1514  ,亞力            ,0,"75,000","-75,000"
 ,2330  ,台積電          ,"122,212","194,484","-72,272"
 ,6770  ,力積電          ,0,"67,000","-67,000"
 ,4763  ,材料*-KY        ,0,"65,000","-65,000"
 ,2357  ,華碩            ,"15,000","78,000","-63,000"
 ,2338  ,光罩            ,0,"62,000","-62,000"
 ,3443  ,創意            ,"50,000","102,000","-52,000"
 ,3006  ,晶豪科          ,0,"51,000","-51,000"
 ,4551  ,智伸科          ,0,"50,000","-50,000"
 ,8341  ,日友            ,0,"50,000","-50,000"
 ,2834  ,臺企銀          ,0,"40,000","-40,000"
 ,5871  ,中租-KY         ,0,"37,835","-37,835"
 ,5288  ,豐祥-KY         ,0,"35,000","-35,000"
 ,6415  ,矽力*-KY        ,0,"34,874","-34,874"
 ,3532  ,台勝科          ,0,"32,000","-32,000"
 ,2882  ,國泰金          ,"1,000","32,664","-31,664"
 ,2882B ,國泰金乙特      ,0,"30,000","-30,000"
 ,5434  ,崇越            ,0,"30,000","-30,000"
 ,1476  ,儒鴻            ,"5,487","33,495","-28,008"
 ,6414  ,樺漢            ,0,"27,000","-27,000"
 ,8454  ,富邦媒          ,0,"26,000","-26,000"
 ,6271  ,同欣電          ,0,"25,000","-25,000"
 ,3008  ,大立光          ,"22,000","46,255","-24,255"
 ,2753  ,八方雲集        ,0,"21,000","-21,000"
 ,4919  ,新唐            ,0,"20,000","-20,000"
 ,5269  ,祥碩            ,0,"18,093","-18,093"
 ,9942  ,茂順            ,"4,000","20,000","-16,000"
 ,9910  ,豐泰            ,"13,559","27,000","-13,441"
 ,6669  ,緯穎            ,"34,666","45,000","-10,334"
 ,9802  ,鈺齊-KY         ,"81,000","91,000","-10,000"
 ,2884  ,玉山金          ,"1,000","9,000","-8,000"
 ,2888  ,新光金          ,"1,000","9,000","-8,000"
 ,2207  ,和泰車          ,0,"7,000","-7,000"
 ,2313  ,華通            ,0,"7,000","-7,000"
 ,8926  ,台汽電          ,0,"7,000","-7,000"
 ,2880  ,華南金          ,0,"6,000","-6,000"
 ,4906  ,正文            ,0,"6,000","-6,000"
 ,1611  ,中電            ,0,"5,000","-5,000"
 ,3023  ,信邦            ,"1,000","6,000","-5,000"
 ,3715  ,定穎投控        ,0,"5,000","-5,000"
 ,6285  ,啟��            ,0,"5,000","-5,000"
 ,1720  ,生達            ,0,"4,000","-4,000"
 ,2402  ,毅嘉            ,0,"4,000","-4,000"
 ,2441  ,超豐            ,0,"4,000","-4,000"
 ,2387  ,精元            ,0,"3,000","-3,000"
 ,2498  ,宏達電          ,0,"3,000","-3,000"
 ,2912  ,統一超          ,0,"3,000","-3,000"
 ,3712  ,永崴投控        ,0,"3,000","-3,000"
 ,6168  ,宏齊            ,0,"3,000","-3,000"
 ,1229  ,聯華            ,0,"2,669","-2,669"
 ,1218  ,泰山            ,0,"2,000","-2,000"
 ,1529  ,樂事綠能        ,0,"2,000","-2,000"
 ,1618  ,合機            ,0,"2,000","-2,000"
 ,1712  ,興農            ,0,"2,000","-2,000"
 ,2029  ,盛餘            ,0,"2,000","-2,000"
 ,2337  ,旺宏            ,0,"2,000","-2,000"
 ,2342  ,茂矽            ,0,"2,000","-2,000"
 ,2476  ,鉅祥            ,0,"2,000","-2,000"
 ,2534  ,宏盛            ,0,"2,000","-2,000"
 ,3011  ,今皓            ,0,"2,000","-2,000"
 ,3029  ,零壹            ,0,"2,000","-2,000"
 ,3035  ,智原            ,0,"2,000","-2,000"
 ,3038  ,全台            ,0,"2,000","-2,000"
 ,3056  ,富華新          ,0,"2,000","-2,000"
 ,3189  ,景碩            ,0,"2,000","-2,000"
 ,3701  ,大眾控          ,0,"2,000","-2,000"
 ,5608  ,四維航          ,0,"2,000","-2,000"
 ,6024  ,群益期          ,0,"2,000","-2,000"
 ,6257  ,矽格            ,"1,000","3,000","-2,000"
 ,6412  ,群電            ,"1,000","3,000","-2,000"
 ,8131  ,福懋科          ,0,"2,000","-2,000"
 ,8464  ,億豐            ,0,"2,000","-2,000"
 ,2049  ,上銀            ,0,"1,800","-1,800"
 ,1319  ,東陽            ,0,"1,000","-1,000"
 ,1560  ,中砂            ,0,"1,000","-1,000"
 ,2231  ,為升            ,0,"1,000","-1,000"
 ,2302  ,麗正            ,0,"1,000","-1,000"
 ,2371  ,大同            ,0,"1,000","-1,000"
 ,2427  ,三商電          ,0,"1,000","-1,000"
 ,2451  ,創見            ,"2,000","3,000","-1,000"
 ,2458  ,義隆            ,0,"1,000","-1,000"
 ,2471  ,資通            ,0,"1,000","-1,000"
 ,2472  ,立隆電          ,0,"1,000","-1,000"
 ,2480  ,敦陽科          ,0,"1,000","-1,000"
 ,2482  ,連宇            ,0,"1,000","-1,000"
 ,2723  ,美食-KY         ,0,"1,000","-1,000"
 ,3025  ,星通            ,0,"1,000","-1,000"
 ,3030  ,德律            ,0,"1,000","-1,000"
 ,3032  ,偉訓            ,0,"1,000","-1,000"
 ,3036  ,文曄            ,"1,000","2,000","-1,000"
 ,3042  ,晶技            ,"1,000","2,000","-1,000"
 ,3059  ,華晶科          ,0,"1,000","-1,000"
 ,3338  ,泰碩            ,0,"1,000","-1,000"
 ,3413  ,京鼎            ,0,"1,000","-1,000"
 ,3518  ,柏騰            ,0,"1,000","-1,000"
 ,3706  ,神達            ,0,"1,000","-1,000"
 ,4739  ,康普            ,0,"1,000","-1,000"
 ,4967  ,十銓            ,0,"1,000","-1,000"
 ,5222  ,全訊            ,0,"1,000","-1,000"
 ,5284  ,jpp-KY          ,0,"1,000","-1,000"
 ,5285  ,界霖            ,0,"1,000","-1,000"
 ,6139  ,亞翔            ,0,"1,000","-1,000"
 ,6164  ,華興            ,0,"1,000","-1,000"
 ,6202  ,盛群            ,0,"1,000","-1,000"
 ,6206  ,飛捷            ,0,"1,000","-1,000"
 ,6277  ,宏正            ,0,"1,000","-1,000"
 ,6525  ,捷敏-KY         ,0,"1,000","-1,000"
 ,8210  ,勤誠            ,0,"1,000","-1,000"
 ,8215  ,明基材          ,0,"1,000","-1,000"
說明:,,,,,
投信表示本國投資信託基金。,,,,,
＊表示該證券今日有鉅額交易。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,
