Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2610  ,華航            ,"2,000,000",0,"2,000,000"
 ,2886  ,兆豐金          ,"1,665,000",0,"1,665,000"
 ,3545  ,敦泰            ,"1,607,000",0,"1,607,000"
 ,2609  ,陽明            ,"2,065,000","591,000","1,474,000"
 ,1513  ,中興電          ,"1,301,000",0,"1,301,000"
 ,3034  ,聯詠            ,"1,056,500","9,000","1,047,500"
 ,4961  ,天鈺            ,"983,000","44,000","939,000"
 ,6443  ,元晶            ,"850,000",0,"850,000"
 ,2408  ,南亞科          ,"810,000",0,"810,000"
 ,8150  ,南茂            ,"698,000",0,"698,000"
 ,2375  ,凱美            ,"673,000",0,"673,000"
 ,2882  ,國泰金          ,"712,000","39,000","673,000"
 ,2603  ,長榮            ,"1,194,000","675,000","519,000"
 ,2606  ,裕民            ,"450,000",0,"450,000"
 ,3231  ,緯創            ,"444,000",0,"444,000"
 ,2890  ,永豐金          ,"428,000",0,"428,000"
 ,6670  ,復盛應用        ,"374,000",0,"374,000"
 ,1305  ,華夏            ,"360,000",0,"360,000"
 ,1477  ,聚陽            ,"335,000",0,"335,000"
 ,2377  ,微星            ,"331,000",0,"331,000"
 ,2520  ,冠德            ,"290,000",0,"290,000"
 ,9802  ,鈺齊-KY         ,"238,000",0,"238,000"
 ,2376  ,技嘉            ,"200,000",0,"200,000"
 ,1301  ,台塑            ,"196,000",0,"196,000"
 ,2409  ,友達            ,"184,000",0,"184,000"
 ,2727  ,王品            ,"150,000",0,"150,000"
 ,6491  ,晶碩            ,"120,000",0,"120,000"
 ,1303  ,南亞            ,"105,000",0,"105,000"
 ,3005  ,神基            ,"100,000",0,"100,000"
 ,3017  ,奇鋐            ,"85,000",0,"85,000"
 ,2891  ,中信金          ,"79,000",0,"79,000"
 ,9914  ,美利達          ,"68,000",0,"68,000"
 ,3661  ,世芯-KY         ,"67,000",0,"67,000"
 ,2454  ,聯發科          ,"89,000","27,000","62,000"
 ,1312  ,國喬            ,"60,000",0,"60,000"
 ,2103  ,台橡            ,"55,000",0,"55,000"
 ,2441  ,超豐            ,"47,000",0,"47,000"
 ,3376  ,新日興          ,"42,000",0,"42,000"
 ,4968  ,立積            ,"40,000",0,"40,000"
 ,1326  ,台化            ,"33,000",0,"33,000"
 ,3189  ,景碩            ,"30,000",0,"30,000"
 ,2382  ,廣達            ,"26,000",0,"26,000"
 ,8016  ,矽創            ,"26,000",0,"26,000"
 ,3596  ,智易            ,"25,000",0,"25,000"
 ,4536  ,拓凱            ,"25,000",0,"25,000"
 ,6505  ,台塑化          ,"23,000",0,"23,000"
 ,6456  ,GIS-KY          ,"20,000",0,"20,000"
 ,2002  ,中鋼            ,"15,000",0,"15,000"
 ,2883  ,凱基金          ,"15,000",0,"15,000"
