Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2885  ,元大金          ,"8,812,000",0,"8,812,000"
 ,2353  ,宏��            ,"8,423,000",0,"8,423,000"
 ,2303  ,聯電            ,"7,553,000","360,000","7,193,000"
 ,2344  ,華邦電          ,"4,435,000",0,"4,435,000"
 ,2408  ,南亞科          ,"2,412,000",0,"2,412,000"
 ,2368  ,金像電          ,"1,443,000",0,"1,443,000"
 ,3231  ,緯創            ,"1,259,000",0,"1,259,000"
 ,2356  ,英業達          ,"1,252,000",0,"1,252,000"
 ,2324  ,仁寶            ,"1,116,000",0,"1,116,000"
 ,2409  ,友達            ,"1,334,000","255,000","1,079,000"
 ,1308  ,亞聚            ,"911,000",0,"911,000"
 ,1402  ,遠東新          ,"872,000",0,"872,000"
 ,2301  ,光寶科          ,"510,000",0,"510,000"
 ,8215  ,明基材          ,"500,000",0,"500,000"
 ,2375  ,凱美            ,"488,000",0,"488,000"
 ,2618  ,長榮航          ,"473,000",0,"473,000"
 ,4904  ,遠傳            ,"447,000",0,"447,000"
 ,3532  ,台勝科          ,"397,000",0,"397,000"
 ,1216  ,統一            ,"368,000",0,"368,000"
 ,2481  ,強茂            ,"360,000",0,"360,000"
 ,3406  ,玉晶光          ,"349,000",0,"349,000"
 ,3653  ,健策            ,"299,000",0,"299,000"
 ,3596  ,智易            ,"283,000",0,"283,000"
 ,4927  ,泰鼎-KY         ,"318,000","48,000","270,000"
 ,3515  ,華擎            ,"253,000",0,"253,000"
 ,2330  ,台積電          ,"223,000","11,000","212,000"
 ,3037  ,欣興            ,"706,000","518,000","188,000"
 ,1909  ,榮成            ,"184,000",0,"184,000"
 ,2347  ,聯強            ,"553,000","370,000","183,000"
 ,1762  ,中化生          ,"172,000",0,"172,000"
 ,2412  ,中華電          ,"170,000",0,"170,000"
 ,6515  ,穎崴            ,"162,000",0,"162,000"
 ,5269  ,祥碩            ,"149,000",0,"149,000"
 ,3006  ,晶豪科          ,"148,000",0,"148,000"
 ,2449  ,京元電子        ,"125,000",0,"125,000"
 ,9802  ,鈺齊-KY         ,"124,000",0,"124,000"
 ,2609  ,陽明            ,"107,000",0,"107,000"
 ,2472  ,立隆電          ,"100,000",0,"100,000"
 ,2357  ,華碩            ,"96,000",0,"96,000"
 ,3045  ,台灣大          ,"96,000",0,"96,000"
 ,2891  ,中信金          ,"82,000",0,"82,000"
 ,4961  ,天鈺            ,"71,000",0,"71,000"
 ,6282  ,康舒            ,"63,000",0,"63,000"
 ,2884  ,玉山金          ,"57,000",0,"57,000"
 ,2338  ,光罩            ,"53,000",0,"53,000"
 ,2886  ,兆豐金          ,"50,000",0,"50,000"
 ,2887  ,台新新光金      ,"49,000",0,"49,000"
 ,2327  ,國巨*           ,"65,000","19,000","46,000"
 ,5880  ,合庫金          ,"45,000",0,"45,000"
 ,2880  ,華南金          ,"44,000",0,"44,000"
 ,1477  ,聚陽            ,"38,000",0,"38,000"
 ,2881  ,富邦金          ,"38,000",0,"38,000"
 ,3034  ,聯詠            ,"36,000",0,"36,000"
 ,1303  ,南亞            ,"28,000",0,"28,000"
 ,1301  ,台塑            ,"26,000",0,"26,000"
 ,2801  ,彰銀            ,"26,000",0,"26,000"
 ,6669  ,緯穎            ,"27,000","4,000","23,000"
 ,"=""0050  """,元大台灣50      ,"17,000",0,"17,000"
 ,1326  ,台化            ,"16,000",0,"16,000"
 ,2454  ,聯發科          ,"34,000","21,000","13,000"
 ,5876  ,上海商銀        ,"13,000",0,"13,000"
 ,8046  ,南電            ,"171,000","158,000","13,000"
 ,2823  ,中壽            ,"12,000",0,"12,000"
 ,3008  ,大立光          ,"11,000",0,"11,000"
 ,3714  ,富采            ,"10,000",0,"10,000"
 ,4938  ,和碩            ,"9,000",0,"9,000"
 ,8464  ,億豐            ,"21,000","12,000","9,000"
 ,2323  ,中環            ,"8,000",0,"8,000"
 ,5871  ,中租-KY         ,"8,000",0,"8,000"
 ,2888  ,新光金          ,"6,000",0,"6,000"
 ,6415  ,矽力*-KY        ,"6,000",0,"6,000"
