Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,3017  ,奇鋐            ,"4,010,000",0,"4,010,000"
 ,2303  ,聯電            ,"3,634,000",0,"3,634,000"
 ,2344  ,華邦電          ,"2,761,000",0,"2,761,000"
 ,2607  ,榮運            ,"2,059,000",0,"2,059,000"
 ,2409  ,友達            ,"1,234,000","200,000","1,034,000"
 ,2603  ,長榮            ,"936,000",0,"936,000"
 ,2891  ,中信金          ,"911,000","8,000","903,000"
 ,2324  ,仁寶            ,"918,000","23,000","895,000"
 ,2330  ,台積電          ,"962,000","77,000","885,000"
 ,2883  ,凱基金          ,"1,014,000","203,000","811,000"
 ,2890  ,永豐金          ,"795,000","13,000","782,000"
 ,1722  ,台肥            ,"672,000",0,"672,000"
 ,1301  ,台塑            ,"1,057,000","420,000","637,000"
 ,3037  ,欣興            ,"622,000","6,000","616,000"
 ,2356  ,英業達          ,"625,000","16,000","609,000"
 ,2885  ,元大金          ,"617,000","9,000","608,000"
 ,2892  ,第一金          ,"672,000","71,000","601,000"
 ,2886  ,兆豐金          ,"632,000","60,000","572,000"
 ,2317  ,鴻海            ,"520,000",0,"520,000"
 ,2353  ,宏��            ,"522,000","7,000","515,000"
 ,3006  ,晶豪科          ,"502,000",0,"502,000"
 ,2337  ,旺宏            ,"448,000",0,"448,000"
 ,2368  ,金像電          ,"530,000","113,000","417,000"
 ,1101  ,台泥            ,"402,000",0,"402,000"
 ,2014  ,中鴻            ,"400,000",0,"400,000"
 ,1402  ,遠東新          ,"378,000",0,"378,000"
 ,2884  ,玉山金          ,"341,000",0,"341,000"
 ,3481  ,群創            ,"340,000",0,"340,000"
 ,1303  ,南亞            ,"339,000","2,000","337,000"
 ,2382  ,廣達            ,"354,000","22,000","332,000"
 ,3035  ,智原            ,"313,000",0,"313,000"
 ,2347  ,聯強            ,"298,000",0,"298,000"
 ,6477  ,安集            ,"298,000",0,"298,000"
 ,2881  ,富邦金          ,"299,000","3,000","296,000"
 ,2887  ,台新新光金      ,"290,000",0,"290,000"
 ,1560  ,中砂            ,"273,000",0,"273,000"
 ,2880  ,華南金          ,"271,000",0,"271,000"
 ,5880  ,合庫金          ,"270,000",0,"270,000"
 ,4904  ,遠傳            ,"262,000",0,"262,000"
 ,1216  ,統一            ,"277,000","16,000","261,000"
 ,6438  ,迅得            ,"251,000",0,"251,000"
 ,2301  ,光寶科          ,"257,000","8,000","249,000"
 ,3532  ,台勝科          ,"234,000",0,"234,000"
 ,2412  ,中華電          ,"225,000",0,"225,000"
 ,2609  ,陽明            ,"221,000",0,"221,000"
 ,3665  ,貿聯-KY         ,"216,000",0,"216,000"
 ,3045  ,台灣大          ,"194,000","14,000","180,000"
 ,2308  ,台達電          ,"176,000",0,"176,000"
 ,2801  ,彰銀            ,"158,000",0,"158,000"
 ,2313  ,華通            ,"354,000","199,000","155,000"
 ,2354  ,鴻準            ,"145,000",0,"145,000"
 ,3711  ,日月光投控      ,"147,000","3,000","144,000"
 ,6116  ,彩晶            ,"142,000",0,"142,000"
 ,6278  ,台表科          ,"160,000","18,000","142,000"
 ,2637  ,慧洋-KY         ,"131,000",0,"131,000"
 ,1440  ,南紡            ,"120,000",0,"120,000"
 ,4148  ,全宇生技-KY     ,"120,000",0,"120,000"
 ,3443  ,創意            ,"118,000","7,000","111,000"
 ,3231  ,緯創            ,"114,000","7,000","107,000"
 ,3189  ,景碩            ,"650,000","545,000","105,000"
 ,8046  ,南電            ,"152,000","55,000","97,000"
 ,2615  ,萬海            ,"93,000",0,"93,000"
 ,4938  ,和碩            ,"99,000","6,000","93,000"
 ,1326  ,台化            ,"92,000",0,"92,000"
 ,2542  ,興富發          ,"79,000",0,"79,000"
 ,2454  ,聯發科          ,"99,000","21,000","78,000"
 ,2357  ,華碩            ,"76,000",0,"76,000"
 ,2408  ,南亞科          ,"172,000","100,000","72,000"
 ,3034  ,聯詠            ,"69,000",0,"69,000"
 ,5876  ,上海商銀        ,"69,000",0,"69,000"
 ,2377  ,微星            ,"66,000",0,"66,000"
 ,6781  ,AES-KY          ,"64,000",0,"64,000"
 ,2888  ,新光金          ,"77,000","19,000","58,000"
 ,8996  ,高力            ,"56,000",0,"56,000"
 ,1210  ,大成            ,"55,000",0,"55,000"
 ,3008  ,大立光          ,"42,192",0,"42,192"
 ,2912  ,統一超          ,"47,000","8,000","39,000"
 ,3702  ,大聯大          ,"42,000","4,000","38,000"
 ,9941  ,裕融            ,"36,000",0,"36,000"
 ,4739  ,康普            ,"33,000",0,"33,000"
 ,5871  ,中租-KY         ,"31,000",0,"31,000"
 ,6239  ,力成            ,"32,000","2,000","30,000"
 ,6505  ,台塑化          ,"29,000",0,"29,000"
 ,8341  ,日友            ,"29,000",0,"29,000"
 ,6176  ,瑞儀            ,"27,000","2,000","25,000"
 ,4958  ,臻鼎-KY         ,"24,000",0,"24,000"
