Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2337  ,旺宏            ,"6,355,000","56,000","6,299,000"
 ,3037  ,欣興            ,"4,949,000","80,000","4,869,000"
 ,2888  ,新光金          ,"4,276,000",0,"4,276,000"
 ,2481  ,強茂            ,"3,947,000","119,000","3,828,000"
 ,3189  ,景碩            ,"3,291,000","197,000","3,094,000"
 ,3653  ,健策            ,"1,188,000","144,000","1,044,000"
 ,3035  ,智原            ,"982,000",0,"982,000"
 ,4919  ,新唐            ,"914,000",0,"914,000"
 ,2371  ,大同            ,"842,000",0,"842,000"
 ,2330  ,台積電          ,"762,560","37,000","725,560"
 ,4927  ,泰鼎-KY         ,"690,000",0,"690,000"
 ,2351  ,順德            ,"648,000","69,000","579,000"
 ,9945  ,潤泰新          ,"555,000",0,"555,000"
 ,3532  ,台勝科          ,"500,000",0,"500,000"
 ,2338  ,光罩            ,"478,000",0,"478,000"
 ,2382  ,廣達            ,"878,220","459,000","419,220"
 ,1440  ,南紡            ,"412,000",0,"412,000"
 ,1229  ,聯華            ,"366,000",0,"366,000"
 ,2436  ,偉詮電          ,"339,000",0,"339,000"
 ,3036  ,文曄            ,"333,000",0,"333,000"
 ,3017  ,奇鋐            ,"308,000",0,"308,000"
 ,1304  ,台聚            ,"286,000",0,"286,000"
 ,1444  ,力麗            ,"277,000",0,"277,000"
 ,1722  ,台肥            ,"276,000",0,"276,000"
 ,2633  ,台灣高鐵        ,"229,680",0,"229,680"
 ,1447  ,力鵬            ,"227,000",0,"227,000"
 ,2201  ,裕隆            ,"197,000",0,"197,000"
 ,4904  ,遠傳            ,"192,037",0,"192,037"
 ,6271  ,同欣電          ,"242,000","60,000","182,000"
 ,3003  ,健和興          ,"180,000",0,"180,000"
 ,8046  ,南電            ,"186,000","6,000","180,000"
 ,2905  ,三商            ,"179,000",0,"179,000"
 ,4938  ,和碩            ,"675,000","531,000","144,000"
 ,"=""0052  """,富邦科技        ,"139,000",0,"139,000"
 ,5243  ,乙盛-KY         ,"137,000",0,"137,000"
