Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,6443  ,元晶            ,"5,444,000",0,"5,444,000"
 ,1722  ,台肥            ,"3,449,000",0,"3,449,000"
 ,2337  ,旺宏            ,"3,309,000","27,000","3,282,000"
 ,2891  ,中信金          ,"2,945,000",0,"2,945,000"
 ,2618  ,長榮航          ,"2,635,000",0,"2,635,000"
 ,2324  ,仁寶            ,"2,052,000",0,"2,052,000"
 ,2883  ,凱基金          ,"1,941,000","7,000","1,934,000"
 ,2886  ,兆豐金          ,"1,788,000","29,000","1,759,000"
 ,2002  ,中鋼            ,"1,681,000",0,"1,681,000"
 ,2317  ,鴻海            ,"1,599,000",0,"1,599,000"
 ,2409  ,友達            ,"1,530,000",0,"1,530,000"
 ,3596  ,智易            ,"1,371,000",0,"1,371,000"
 ,2892  ,第一金          ,"1,289,000","38,000","1,251,000"
 ,6477  ,安集            ,"1,250,000",0,"1,250,000"
 ,2603  ,長榮            ,"1,324,000","75,000","1,249,000"
 ,2330  ,台積電          ,"1,486,000","253,000","1,233,000"
 ,2356  ,英業達          ,"1,155,000","10,000","1,145,000"
 ,1504  ,東元            ,"1,142,000",0,"1,142,000"
 ,3481  ,群創            ,"1,062,000",0,"1,062,000"
 ,2353  ,宏��            ,"997,000","18,000","979,000"
 ,3045  ,台灣大          ,"963,000","5,000","958,000"
 ,5876  ,上海商銀        ,"957,000",0,"957,000"
 ,2890  ,永豐金          ,"943,000",0,"943,000"
 ,9910  ,豐泰            ,"872,000",0,"872,000"
 ,2382  ,廣達            ,"825,000","4,000","821,000"
 ,2884  ,玉山金          ,"747,000",0,"747,000"
 ,3711  ,日月光投控      ,"803,000","86,000","717,000"
 ,"=""00701 """,國泰股利精選30  ,"652,000",0,"652,000"
 ,4904  ,遠傳            ,"590,000",0,"590,000"
 ,1476  ,儒鴻            ,"542,000",0,"542,000"
 ,2347  ,聯強            ,"531,000",0,"531,000"
 ,3702  ,大聯大          ,"492,000",0,"492,000"
 ,1402  ,遠東新          ,"470,000",0,"470,000"
 ,2885  ,元大金          ,"464,000","8,000","456,000"
 ,6116  ,彩晶            ,"444,000",0,"444,000"
 ,1303  ,南亞            ,"417,000","3,000","414,000"
 ,9958  ,世紀鋼          ,"405,000",0,"405,000"
 ,1210  ,大成            ,"400,000",0,"400,000"
 ,2031  ,新光鋼          ,"375,000",0,"375,000"
 ,1440  ,南紡            ,"372,000",0,"372,000"
 ,1101  ,台泥            ,"362,000",0,"362,000"
 ,3231  ,緯創            ,"435,000","80,000","355,000"
 ,2454  ,聯發科          ,"409,000","66,000","343,000"
 ,4938  ,和碩            ,"327,000",0,"327,000"
 ,2029  ,盛餘            ,"290,000",0,"290,000"
 ,2637  ,慧洋-KY         ,"277,000",0,"277,000"
 ,2301  ,光寶科          ,"282,000","9,000","273,000"
 ,3034  ,聯詠            ,"264,000","14,000","250,000"
 ,1216  ,統一            ,"250,000","4,000","246,000"
 ,"=""0056  """,元大高股息      ,"244,000",0,"244,000"
 ,2542  ,興富發          ,"234,000",0,"234,000"
 ,6239  ,力成            ,"238,000","22,000","216,000"
 ,2882  ,國泰金          ,"217,000","6,000","211,000"
 ,2308  ,台達電          ,"291,000","100,000","191,000"
 ,2354  ,鴻準            ,"183,000",0,"183,000"
 ,2412  ,中華電          ,"183,000",0,"183,000"
 ,2881  ,富邦金          ,"177,000",0,"177,000"
 ,1301  ,台塑            ,"166,000",0,"166,000"
 ,2449  ,京元電子        ,"189,000","28,000","161,000"
 ,2006  ,東和鋼鐵        ,"160,000",0,"160,000"
 ,2379  ,瑞昱            ,"184,000","30,000","154,000"
 ,2458  ,義隆            ,"144,000",0,"144,000"
 ,1708  ,東鹼            ,"140,000",0,"140,000"
 ,9802  ,鈺齊-KY         ,"140,000",0,"140,000"
 ,2368  ,金像電          ,"130,000",0,"130,000"
 ,2014  ,中鴻            ,"124,000",0,"124,000"
 ,9914  ,美利達          ,"124,000",0,"124,000"
 ,2615  ,萬海            ,"120,000","6,000","114,000"
 ,2357  ,華碩            ,"110,000",0,"110,000"
 ,4164  ,承業醫          ,"100,000",0,"100,000"
 ,"=""0050  """,元大台灣50      ,"90,000",0,"90,000"
 ,2108  ,南帝            ,"90,000",0,"90,000"
 ,4958  ,臻鼎-KY         ,"99,000","14,000","85,000"
 ,4968  ,立積            ,"85,000",0,"85,000"
 ,2377  ,微星            ,"82,000",0,"82,000"
 ,3044  ,健鼎            ,"77,000","2,000","75,000"
 ,8150  ,南茂            ,"82,000","7,000","75,000"
 ,2345  ,智邦            ,"86,000","12,000","74,000"
 ,6176  ,瑞儀            ,"80,000","6,000","74,000"
