Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,1605  ,華新            ,"3,196,000","740,000","2,456,000"
 ,4977  ,眾達-KY         ,"2,306,000",0,"2,306,000"
 ,2313  ,華通            ,"3,157,000","1,158,000","1,999,000"
 ,2886  ,兆豐金          ,"1,909,000",0,"1,909,000"
 ,2890  ,永豐金          ,"1,549,000",0,"1,549,000"
 ,3035  ,智原            ,"1,423,000","1,000","1,422,000"
 ,2324  ,仁寶            ,"1,125,000",0,"1,125,000"
 ,2891  ,中信金          ,"1,058,000",0,"1,058,000"
 ,2002  ,中鋼            ,"1,425,000","460,000","965,000"
 ,2412  ,中華電          ,"1,543,000","627,000","916,000"
 ,2376  ,技嘉            ,"845,000",0,"845,000"
 ,2356  ,英業達          ,"822,000",0,"822,000"
 ,1102  ,亞泥            ,"750,000",0,"750,000"
 ,6533  ,晶心科          ,"731,000",0,"731,000"
 ,1402  ,遠東新          ,"722,000",0,"722,000"
 ,2883  ,凱基金          ,"784,000","79,000","705,000"
 ,2409  ,友達            ,"926,000","232,000","694,000"
 ,3702  ,大聯大          ,"684,000",0,"684,000"
 ,1101  ,台泥            ,"680,000",0,"680,000"
 ,2301  ,光寶科          ,"685,000","6,000","679,000"
 ,8996  ,高力            ,"650,000",0,"650,000"
 ,4919  ,新唐            ,"642,000","1,000","641,000"
 ,2382  ,廣達            ,"633,000",0,"633,000"
 ,2881  ,富邦金          ,"642,000","10,000","632,000"
 ,2377  ,微星            ,"622,000","2,000","620,000"
 ,6285  ,啟��            ,"620,000",0,"620,000"
 ,2014  ,中鴻            ,"565,000",0,"565,000"
 ,2885  ,元大金          ,"563,000","26,000","537,000"
 ,2352  ,佳世達          ,"518,000",0,"518,000"
 ,3661  ,世芯-KY         ,"491,000","10,000","481,000"
 ,2892  ,第一金          ,"467,000",0,"467,000"
 ,3231  ,緯創            ,"411,000",0,"411,000"
 ,2542  ,興富發          ,"405,000",0,"405,000"
 ,6271  ,同欣電          ,"393,000",0,"393,000"
 ,2449  ,京元電子        ,"431,000","91,000","340,000"
 ,2882  ,國泰金          ,"314,000","10,000","304,000"
 ,8046  ,南電            ,"289,000",0,"289,000"
 ,2027  ,大成鋼          ,"285,000",0,"285,000"
 ,3346  ,麗清            ,"280,000",0,"280,000"
 ,2353  ,宏��            ,"285,000","7,000","278,000"
 ,2887  ,台新新光金      ,"275,000",0,"275,000"
 ,4739  ,康普            ,"270,000",0,"270,000"
 ,2615  ,萬海            ,"248,000",0,"248,000"
 ,2347  ,聯強            ,"255,000","10,000","245,000"
 ,1304  ,台聚            ,"237,000",0,"237,000"
 ,2880  ,華南金          ,"234,000",0,"234,000"
 ,5880  ,合庫金          ,"232,000",0,"232,000"
 ,2609  ,陽明            ,"226,000",0,"226,000"
 ,1303  ,南亞            ,"217,000",0,"217,000"
 ,6205  ,詮欣            ,"214,000",0,"214,000"
 ,"=""0050  """,元大台灣50      ,"200,000",0,"200,000"
 ,1216  ,統一            ,"193,000",0,"193,000"
 ,1560  ,中砂            ,"194,000","1,000","193,000"
 ,5876  ,上海商銀        ,"190,000",0,"190,000"
 ,6477  ,安集            ,"189,000",0,"189,000"
 ,4938  ,和碩            ,"188,000",0,"188,000"
 ,2357  ,華碩            ,"180,000","4,000","176,000"
 ,2408  ,南亞科          ,"176,000","1,000","175,000"
 ,2351  ,順德            ,"168,000",0,"168,000"
 ,8016  ,矽創            ,"160,000","1,000","159,000"
 ,2474  ,可成            ,"157,000",0,"157,000"
 ,2497  ,怡利電          ,"157,000",0,"157,000"
 ,6426  ,統新            ,"150,000",0,"150,000"
 ,1717  ,長興            ,"140,000",0,"140,000"
 ,2801  ,彰銀            ,"139,000",0,"139,000"
 ,3533  ,嘉澤            ,"162,000","28,000","134,000"
 ,3036  ,文曄            ,"133,000",0,"133,000"
 ,3042  ,晶技            ,"124,000",0,"124,000"
 ,4904  ,遠傳            ,"124,000",0,"124,000"
 ,3005  ,神基            ,"120,000",0,"120,000"
 ,2345  ,智邦            ,"113,000",0,"113,000"
 ,1301  ,台塑            ,"152,000","42,000","110,000"
 ,5522  ,遠雄            ,"110,000",0,"110,000"
 ,2006  ,東和鋼鐵        ,"109,000",0,"109,000"
 ,6239  ,力成            ,"196,000","91,000","105,000"
 ,1712  ,興農            ,"100,000",0,"100,000"
 ,3711  ,日月光投控      ,"102,000","2,000","100,000"
 ,2603  ,長榮            ,"210,000","122,000","88,000"
 ,2441  ,超豐            ,"87,000","2,000","85,000"
 ,1326  ,台化            ,"80,000",0,"80,000"
 ,3044  ,健鼎            ,"80,000",0,"80,000"
 ,2330  ,台積電          ,"542,000","465,000","77,000"
 ,3034  ,聯詠            ,"69,000","1,000","68,000"
 ,2915  ,潤泰全          ,"65,000",0,"65,000"
 ,2231  ,為升            ,"60,000",0,"60,000"
 ,6176  ,瑞儀            ,"71,000","15,000","56,000"
 ,2383  ,台光電          ,"52,000",0,"52,000"
 ,2492  ,華新科          ,"51,000",0,"51,000"
 ,6505  ,台塑化          ,"47,000",0,"47,000"
 ,2338  ,光罩            ,"44,000",0,"44,000"
 ,2458  ,義隆            ,"46,000","3,000","43,000"
 ,3653  ,健策            ,"43,000",0,"43,000"
 ,1319  ,東陽            ,"41,000",0,"41,000"
 ,6770  ,力積電          ,"51,000","11,000","40,000"
 ,2385  ,群光            ,"115,000","78,000","37,000"
 ,2888  ,新光金          ,"34,000",0,"34,000"
 ,3406  ,玉晶光          ,"34,000",0,"34,000"
 ,5871  ,中租-KY         ,"34,000",0,"34,000"
 ,6278  ,台表科          ,"34,000",0,"34,000"
 ,3008  ,大立光          ,"33,000",0,"33,000"
 ,6781  ,AES-KY          ,"40,000","7,000","33,000"
 ,6669  ,緯穎            ,"31,000",0,"31,000"
 ,4536  ,拓凱            ,"30,000",0,"30,000"
 ,2206  ,三陽工業        ,"29,000",0,"29,000"
 ,2454  ,聯發科          ,"62,000","33,000","29,000"
 ,2344  ,華邦電          ,"30,000","3,000","27,000"
 ,3481  ,群創            ,"27,000",0,"27,000"
 ,2327  ,國巨*           ,"24,000",0,"24,000"
 ,9940  ,信義            ,"23,000",0,"23,000"
 ,2360  ,致茂            ,"20,000",0,"20,000"
 ,3413  ,京鼎            ,"20,000",0,"20,000"
 ,2059  ,川湖            ,"39,000","20,000","19,000"
 ,8464  ,億豐            ,"19,000",0,"19,000"
 ,2504  ,國產            ,"18,000",0,"18,000"
 ,6443  ,元晶            ,"18,000",0,"18,000"
 ,2337  ,旺宏            ,"17,000","1,000","16,000"
 ,5288  ,豐祥-KY         ,"15,000",0,"15,000"
 ,5269  ,祥碩            ,"13,000",0,"13,000"
 ,6415  ,矽力*-KY        ,"13,000",0,"13,000"
 ,9939  ,宏全            ,"13,000",0,"13,000"
 ,1215  ,卜蜂            ,"12,000",0,"12,000"
 ,2618  ,長榮航          ,"12,000",0,"12,000"
 ,6196  ,帆宣            ,"10,000",0,"10,000"
 ,9910  ,豐泰            ,"10,000",0,"10,000"
 ,2395  ,研華            ,"9,000",0,"9,000"
 ,2451  ,創見            ,"9,000",0,"9,000"
 ,6257  ,矽格            ,"9,000",0,"9,000"
 ,6412  ,群電            ,"9,000",0,"9,000"
 ,9917  ,中保科          ,"9,000",0,"9,000"
 ,1314  ,中石化          ,"8,000",0,"8,000"
