Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2891  ,中信金          ,"7,894,000","20,000","7,874,000"
 ,2303  ,聯電            ,"1,812,000","126,113","1,685,887"
 ,5388  ,中磊            ,"1,800,000","249,000","1,551,000"
 ,2356  ,英業達          ,"1,404,000",0,"1,404,000"
 ,1477  ,聚陽            ,"1,196,000",0,"1,196,000"
 ,8996  ,高力            ,"1,345,000","165,000","1,180,000"
 ,2317  ,鴻海            ,"1,213,000","63,000","1,150,000"
 ,6278  ,台表科          ,"836,000",0,"836,000"
 ,2324  ,仁寶            ,"820,000",0,"820,000"
 ,3231  ,緯創            ,"1,002,000","200,000","802,000"
 ,3005  ,神基            ,"784,000",0,"784,000"
 ,3037  ,欣興            ,"790,000","103,000","687,000"
 ,9910  ,豐泰            ,"578,000",0,"578,000"
 ,8046  ,南電            ,"539,000","3,000","536,000"
 ,2301  ,光寶科          ,"623,000","100,000","523,000"
 ,1101  ,台泥            ,"517,000",0,"517,000"
 ,3443  ,創意            ,"515,000",51,"514,949"
 ,2408  ,南亞科          ,"496,000","24,873","471,127"
 ,2338  ,光罩            ,"462,000",0,"462,000"
 ,2892  ,第一金          ,"448,000","9,000","439,000"
 ,3346  ,麗清            ,"422,000",0,"422,000"
 ,1402  ,遠東新          ,"406,000",0,"406,000"
 ,2884  ,玉山金          ,"395,000","10,000","385,000"
 ,8028  ,昇陽半導體      ,"362,000",0,"362,000"
 ,1476  ,儒鴻            ,"336,000","16,000","320,000"
 ,1560  ,中砂            ,"309,000",0,"309,000"
 ,3406  ,玉晶光          ,"308,000",0,"308,000"
 ,2882  ,國泰金          ,"743,000","482,000","261,000"
 ,8478  ,東哥遊艇        ,"244,000",0,"244,000"
 ,2330  ,台積電          ,"269,000","32,974","236,026"
 ,5876  ,上海商銀        ,"244,000","8,000","236,000"
 ,2313  ,華通            ,"217,000",0,"217,000"
 ,1308  ,亞聚            ,"200,000",0,"200,000"
 ,6426  ,統新            ,"200,000",0,"200,000"
 ,2368  ,金像電          ,"329,000","145,000","184,000"
 ,6414  ,樺漢            ,"179,000",0,"179,000"
 ,1216  ,統一            ,"175,000",0,"175,000"
 ,1303  ,南亞            ,"175,000","1,000","174,000"
 ,2031  ,新光鋼          ,"173,000",0,"173,000"
 ,4904  ,遠傳            ,"162,000",0,"162,000"
 ,4536  ,拓凱            ,"158,000",0,"158,000"
 ,3045  ,台灣大          ,"152,000",0,"152,000"
 ,2383  ,台光電          ,"438,000","300,000","138,000"
 ,3702  ,大聯大          ,"303,000","167,000","136,000"
 ,4915  ,致伸            ,"116,000",0,"116,000"
 ,6239  ,力成            ,"109,000",358,"108,642"
 ,2474  ,可成            ,"102,000",0,"102,000"
 ,"=""0050  """,元大台灣50      ,"100,000",0,"100,000"
 ,2886  ,兆豐金          ,"102,000","3,000","99,000"
 ,2360  ,致茂            ,"96,000",0,"96,000"
 ,2880  ,華南金          ,"92,000","2,000","90,000"
 ,5880  ,合庫金          ,"93,000","12,000","81,000"
 ,1301  ,台塑            ,"82,000","3,000","79,000"
 ,2887  ,台新新光金      ,"100,000","24,000","76,000"
 ,6477  ,安集            ,"74,000",0,"74,000"
 ,2409  ,友達            ,"82,000","20,000","62,000"
 ,2801  ,彰銀            ,"61,000",0,"61,000"
 ,4919  ,新唐            ,"56,000",799,"55,201"
 ,3711  ,日月光投控      ,"64,000","9,165","54,835"
 ,2351  ,順德            ,"50,000",0,"50,000"
 ,2308  ,台達電          ,"43,000",0,"43,000"
 ,2377  ,微星            ,"88,000","45,000","43,000"
 ,1326  ,台化            ,"31,000",0,"31,000"
 ,2327  ,國巨*           ,"32,000","2,000","30,000"
 ,2206  ,三陽工業        ,"26,000",0,"26,000"
 ,2382  ,廣達            ,"211,000","186,000","25,000"
 ,6770  ,力積電          ,"24,000",0,"24,000"
 ,9921  ,巨大            ,"24,000",0,"24,000"
 ,3661  ,世芯-KY         ,"30,000","7,000","23,000"
 ,2357  ,華碩            ,"70,000","48,000","22,000"
 ,6416  ,瑞祺電通        ,"20,000",0,"20,000"
 ,8464  ,億豐            ,"20,000",0,"20,000"
 ,3413  ,京鼎            ,"19,000",0,"19,000"
 ,3665  ,貿聯-KY         ,"18,000",0,"18,000"
 ,9940  ,信義            ,"18,000",0,"18,000"
 ,2344  ,華邦電          ,"28,000","11,370","16,630"
 ,"=""0055  """,元大MSCI金融    ,"15,000",0,"15,000"
 ,6505  ,台塑化          ,"13,000",0,"13,000"
 ,9939  ,宏全            ,"11,000",0,"11,000"
 ,2337  ,旺宏            ,"18,000","7,454","10,546"
 ,1215  ,卜蜂            ,"10,000",0,"10,000"
 ,3036  ,文曄            ,"10,000",0,"10,000"
 ,9802  ,鈺齊-KY         ,"67,000","57,000","10,000"
 ,2395  ,研華            ,"9,000",0,"9,000"
 ,2451  ,創見            ,"9,000",0,"9,000"
 ,2603  ,長榮            ,"23,000","14,000","9,000"
 ,5522  ,遠雄            ,"9,000",0,"9,000"
 ,8150  ,南茂            ,"9,000",324,"8,676"
 ,3034  ,聯詠            ,"12,000","4,000","8,000"
 ,6412  ,群電            ,"8,000",0,"8,000"
 ,9917  ,中保科          ,"8,000",0,"8,000"
 ,2015  ,豐興            ,"7,000",0,"7,000"
 ,2379  ,瑞昱            ,"10,000","4,378","5,622"
 ,1232  ,大統益          ,"5,000",0,"5,000"
 ,2006  ,東和鋼鐵        ,"5,000",0,"5,000"
 ,2912  ,統一超          ,"5,000",0,"5,000"
 ,5434  ,崇越            ,"5,000",0,"5,000"
 ,6415  ,矽力*-KY        ,"6,000","1,000","5,000"
 ,3010  ,華立            ,"4,000",0,"4,000"
