Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2801  ,彰銀            ,"60,365,000",443,"60,364,557"
 ,2887  ,台新新光金      ,"23,405,000",612,"23,404,388"
 ,2303  ,聯電            ,"27,193,511","4,911,372","22,282,139"
 ,6005  ,群益證          ,"18,543,000",0,"18,543,000"
 ,2353  ,宏��            ,"18,033,000","917,617","17,115,383"
 ,2618  ,長榮航          ,"16,572,000","3,888,116","12,683,884"
 ,2610  ,華航            ,"18,508,000","5,946,244","12,561,756"
 ,5871  ,中租-KY         ,"10,817,971",31,"10,817,940"
 ,2504  ,國產            ,"12,595,000","7,225,000","5,370,000"
 ,2880  ,華南金          ,"5,336,396","50,000","5,286,396"
 ,2809  ,京城銀          ,"5,210,572","501,000","4,709,572"
 ,1504  ,東元            ,"4,459,000","306,579","4,152,421"
 ,3702  ,大聯大          ,"4,618,000","652,423","3,965,577"
 ,5876  ,上海商銀        ,"3,262,000",0,"3,262,000"
 ,2609  ,陽明            ,"3,187,000",0,"3,187,000"
 ,2347  ,聯強            ,"3,397,000","248,144","3,148,856"
 ,3044  ,健鼎            ,"2,906,000","77,000","2,829,000"
 ,2474  ,可成            ,"2,888,000","103,704","2,784,296"
 ,2393  ,億光            ,"2,273,000","461,000","1,812,000"
 ,2606  ,裕民            ,"1,638,000",0,"1,638,000"
 ,1477  ,聚陽            ,"1,624,000","72,000","1,552,000"
 ,2377  ,微星            ,"1,671,000","160,711","1,510,289"
 ,9941  ,裕融            ,"995,000",0,"995,000"
 ,2204  ,中華            ,"982,440",0,"982,440"
 ,9917  ,中保科          ,"859,000",0,"859,000"
 ,3034  ,聯詠            ,"1,203,917","373,465","830,452"
 ,2206  ,三陽工業        ,"827,000",0,"827,000"
 ,2885  ,元大金          ,"874,000","50,000","824,000"
 ,3037  ,欣興            ,"804,000","5,349","798,651"
 ,3042  ,晶技            ,"751,000","79,630","671,370"
 ,1101  ,台泥            ,"650,000","10,569","639,431"
 ,2892  ,第一金          ,"801,000","172,133","628,867"
 ,2458  ,義隆            ,"607,000","10,000","597,000"
 ,2379  ,瑞昱            ,"947,000","352,491","594,509"
 ,5522  ,遠雄            ,"558,000",0,"558,000"
 ,"=""0050  """,元大台灣50      ,"650,000","99,000","551,000"
 ,3596  ,智易            ,"826,000","281,000","545,000"
 ,2002  ,中鋼            ,"520,000",0,"520,000"
 ,8046  ,南電            ,"493,000","3,423","489,577"
 ,1402  ,遠東新          ,"1,449,000","1,002,582","446,418"
 ,2637  ,慧洋-KY         ,"480,000","54,000","426,000"
 ,3592  ,瑞鼎            ,"424,000","1,996","422,004"
 ,2884  ,玉山金          ,"460,638","50,273","410,365"
 ,1810  ,和成            ,"400,000",0,"400,000"
 ,1513  ,中興電          ,"400,000",513,"399,487"
 ,9910  ,豐泰            ,"399,000","2,000","397,000"
 ,6278  ,台表科          ,"576,000","197,597","378,403"
 ,2368  ,金像電          ,"510,000","153,000","357,000"
 ,2412  ,中華電          ,"332,140","14,366","317,774"
 ,6789  ,采鈺            ,"318,000","1,000","317,000"
 ,9938  ,百和            ,"316,000",0,"316,000"
 ,2330  ,台積電          ,"403,000","97,180","305,820"
 ,2441  ,超豐            ,"292,000",0,"292,000"
 ,1210  ,大成            ,"290,000",0,"290,000"
 ,2313  ,華通            ,"383,000","101,000","282,000"
 ,2645  ,長榮航太        ,"282,000",0,"282,000"
 ,6139  ,亞翔            ,"280,000",0,"280,000"
 ,2376  ,技嘉            ,"318,000","45,000","273,000"
 ,2451  ,創見            ,"500,000","239,059","260,941"
 ,6757  ,台灣虎航        ,"252,000",0,"252,000"
 ,5388  ,中磊            ,"498,000","252,000","246,000"
 ,2385  ,群光            ,"614,000","372,733","241,267"
 ,2890  ,永豐金          ,"1,116,000","881,833","234,167"
 ,6691  ,洋基工程        ,"232,000",984,"231,016"
 ,1303  ,南亞            ,"225,000",0,"225,000"
 ,6873  ,泓德能源        ,"222,000",0,"222,000"
 ,5880  ,合庫金          ,"182,000",0,"182,000"
 ,1301  ,台塑            ,"162,000",0,"162,000"
 ,8454  ,富邦媒          ,"155,000",71,"154,929"
 ,"=""0056  """,元大高股息      ,"150,000",0,"150,000"
 ,2345  ,智邦            ,"188,000","60,578","127,422"
 ,"=""00713 """,元大台灣高息低波,"120,000",0,"120,000"
 ,2731  ,雄獅            ,"118,000",0,"118,000"
 ,6670  ,復盛應用        ,"111,000",0,"111,000"
 ,1442  ,名軒            ,"100,000",0,"100,000"
 ,6781  ,AES-KY          ,"100,000","2,000","98,000"
 ,2597  ,潤弘            ,"91,000",0,"91,000"
 ,6669  ,緯穎            ,"87,000",117,"86,883"
 ,6196  ,帆宣            ,"79,000",0,"79,000"
 ,3665  ,貿聯-KY         ,"153,000","77,000","76,000"
 ,6176  ,瑞儀            ,"615,192","549,462","65,730"
 ,"=""00850 """,元大臺灣ESG永續 ,"60,000",0,"60,000"
 ,1326  ,台化            ,"53,000",0,"53,000"
 ,3533  ,嘉澤            ,"62,000","9,099","52,901"
 ,6491  ,晶碩            ,"49,000",0,"49,000"
 ,2308  ,台達電          ,"159,000","112,415","46,585"
 ,3013  ,晟銘電          ,"41,000",0,"41,000"
 ,2615  ,萬海            ,"41,000",405,"40,595"
 ,4977  ,眾達-KY         ,"39,000",0,"39,000"
 ,3653  ,健策            ,"39,000","3,108","35,892"
 ,1773  ,勝一            ,"35,000",0,"35,000"
 ,2881  ,富邦金          ,"437,799","404,052","33,747"
 ,6890  ,來億-KY         ,"33,000",0,"33,000"
 ,2327  ,國巨*           ,"29,000","2,497","26,503"
 ,2850  ,新產            ,"22,000",0,"22,000"
 ,6505  ,台塑化          ,"21,000",0,"21,000"
 ,1590  ,亞德客-KY       ,"14,000",0,"14,000"
 ,2812  ,台中銀          ,"10,000",0,"10,000"
 ,2105  ,正新            ,"624,000","615,945","8,055"
 ,6585  ,鼎基            ,"8,000",0,"8,000"
 ,4766  ,南寶            ,"7,000",0,"7,000"
 ,2395  ,研華            ,"7,000",518,"6,482"
 ,2207  ,和泰車          ,"5,000",0,"5,000"
 ,2897  ,王道銀行        ,"5,000",0,"5,000"
 ,6446  ,藥華藥          ,"4,000",0,"4,000"
 ,4968  ,立積            ,"5,000","2,000","3,000"
 ,1717  ,長興            ,"2,000",0,"2,000"
 ,6472  ,保瑞            ,"2,000",0,"2,000"
 ,3008  ,大立光          ,"2,000",114,"1,886"
 ,1712  ,興農            ,"1,314",0,"1,314"
 ,8271  ,宇瞻            ,"1,113",0,"1,113"
 ,1560  ,中砂            ,"1,000",0,"1,000"
 ,8112A ,至上甲特        ,"1,000",0,"1,000"
 ,3015  ,全漢            ,966,0,966
 ,9940  ,信義            ,921,0,921
 ,9924  ,福興            ,667,0,667
 ,3038  ,全台            ,617,0,617
 ,1535  ,中宇            ,566,0,566
 ,8422  ,可寧衛*         ,332,0,332
 ,2883  ,凱基金          ,"491,000","84,069,375","-83,578,375"
 ,2324  ,仁寶            ,"672,000","36,825,398","-36,153,398"
 ,2886  ,兆豐金          ,"706,590","19,132,000","-18,425,410"
 ,2891  ,中信金          ,"1,354,699","18,431,576","-17,076,877"
 ,2882  ,國泰金          ,"456,000","12,075,520","-11,619,520"
 ,9904  ,寶成            ,"63,000","11,648,000","-11,585,000"
