Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2891  ,中信金          ,"5,800,455","973,430","4,827,025"
 ,2317  ,鴻海            ,"4,438,638","184,720","4,253,918"
 ,3715  ,定穎投控        ,"3,928,000",0,"3,928,000"
 ,"=""00878 """,國泰永續高股息  ,"3,700,000",0,"3,700,000"
 ,2301  ,光寶科          ,"4,162,426","1,068,837","3,093,589"
 ,2881  ,富邦金          ,"2,063,761","264,430","1,799,331"
 ,2882  ,國泰金          ,"2,086,025","401,310","1,684,715"
 ,6213  ,聯茂            ,"1,603,000",0,"1,603,000"
 ,"=""00881 """,國泰台灣科技龍頭,"1,382,000","100,000","1,282,000"
 ,2313  ,華通            ,"1,268,000",0,"1,268,000"
 ,2883  ,凱基金          ,"1,325,377","85,242","1,240,135"
 ,2884  ,玉山金          ,"1,103,319","33,257","1,070,062"
 ,2421  ,建準            ,"750,000","2,000","748,000"
 ,2886  ,兆豐金          ,"896,554","258,000","638,554"
 ,2474  ,可成            ,"755,000","123,699","631,301"
 ,9938  ,百和            ,"616,000","14,000","602,000"
 ,1402  ,遠東新          ,"655,000","60,086","594,914"
 ,1802  ,台玻            ,"505,000",0,"505,000"
 ,2376  ,技嘉            ,"500,000","9,000","491,000"
 ,"=""00934 """,中信成長高股息  ,"475,000",0,"475,000"
 ,2308  ,台達電          ,"494,418","54,042","440,376"
 ,2354  ,鴻準            ,"413,000",724,"412,276"
 ,4958  ,臻鼎-KY         ,"407,000","6,037","400,963"
 ,2603  ,長榮            ,"374,235","49,368","324,867"
 ,8996  ,高力            ,"339,000","34,000","305,000"
 ,3376  ,新日興          ,"269,000",0,"269,000"
 ,5876  ,上海商銀        ,"258,822",98,"258,724"
 ,3042  ,晶技            ,"269,000","13,690","255,310"
 ,2377  ,微星            ,"250,000","2,350","247,650"
 ,1101  ,台泥            ,"268,445","36,801","231,644"
 ,2353  ,宏��            ,"230,000","7,198","222,802"
 ,1102  ,亞泥            ,"232,000","31,536","200,464"
 ,2892  ,第一金          ,"195,347",454,"194,893"
 ,2002  ,中鋼            ,"189,448","10,068","179,380"
 ,9945  ,潤泰新          ,"180,000","1,000","179,000"
 ,3661  ,世芯-KY         ,"212,517","59,000","153,517"
 ,2637  ,慧洋-KY         ,"153,000",0,"153,000"
 ,2801  ,彰銀            ,"140,000",560,"139,440"
 ,2834  ,臺企銀          ,"134,000","23,000","111,000"
 ,6191  ,精成科          ,"112,000","1,000","111,000"
 ,6438  ,迅得            ,"109,000",0,"109,000"
 ,2606  ,裕民            ,"150,000","41,790","108,210"
 ,2105  ,正新            ,"130,000","28,043","101,957"
 ,2880  ,華南金          ,"94,012",0,"94,012"
 ,2890  ,永豐金          ,"394,309","301,754","92,555"
 ,3037  ,欣興            ,"85,000","1,665","83,335"
 ,3653  ,健策            ,"134,800","58,054","76,746"
 ,2356  ,英業達          ,"82,000","6,000","76,000"
 ,8028  ,昇陽半導體      ,"76,000",0,"76,000"
 ,2385  ,群光            ,"140,000","69,534","70,466"
 ,6139  ,亞翔            ,"101,000","32,000","69,000"
 ,9914  ,美利達          ,"68,000","2,000","66,000"
 ,6005  ,群益證          ,"291,000","227,590","63,410"
 ,1216  ,統一            ,"85,065","22,031","63,034"
 ,2845  ,遠東銀          ,"62,000",0,"62,000"
 ,6669  ,緯穎            ,"83,022","25,561","57,461"
 ,2412  ,中華電          ,"70,825","17,325","53,500"
 ,2889  ,國票金          ,"53,000",0,"53,000"
 ,2371  ,大同            ,"105,801","59,108","46,693"
 ,3450  ,聯鈞            ,"149,000","106,000","43,000"
 ,6239  ,力成            ,"63,238","21,650","41,588"
 ,3711  ,日月光投控      ,"97,822","59,289","38,533"
 ,4904  ,遠傳            ,"39,384","3,080","36,304"
 ,2812  ,台中銀          ,"52,000","16,000","36,000"
 ,6805  ,富世達          ,"69,200","34,000","35,200"
 ,3045  ,台灣大          ,"36,306","5,772","30,534"
 ,6257  ,矽格            ,"75,155","46,080","29,075"
 ,2330  ,台積電          ,"310,160","281,477","28,683"
 ,2897  ,王道銀行        ,"28,000",0,"28,000"
 ,4938  ,和碩            ,"191,416","164,047","27,369"
