Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2883  ,凱基金          ,"11,354,000","128,000","11,226,000"
 ,2002  ,中鋼            ,"8,700,000","575,000","8,125,000"
 ,2882  ,國泰金          ,"3,816,000","96,262","3,719,738"
 ,2891  ,中信金          ,"3,148,000","500,000","2,648,000"
 ,1303  ,南亞            ,"2,459,000","7,199","2,451,801"
 ,2885  ,元大金          ,"2,328,000",0,"2,328,000"
 ,2201  ,裕隆            ,"2,084,000",0,"2,084,000"
 ,2347  ,聯強            ,"1,800,000","100,000","1,700,000"
 ,5388  ,中磊            ,"1,573,000",0,"1,573,000"
 ,2353  ,宏��            ,"1,290,000",0,"1,290,000"
 ,2379  ,瑞昱            ,"1,758,000","544,618","1,213,382"
 ,2886  ,兆豐金          ,"1,008,000","14,488","993,512"
 ,4977  ,眾達-KY         ,"1,156,000","187,000","969,000"
 ,2357  ,華碩            ,"1,002,000","49,000","953,000"
 ,3702  ,大聯大          ,"1,007,000","162,000","845,000"
 ,2454  ,聯發科          ,"933,000","210,977","722,023"
 ,2881  ,富邦金          ,"694,000","142,578","551,422"
 ,4919  ,新唐            ,"493,000",0,"493,000"
 ,2338  ,光罩            ,"436,000",0,"436,000"
 ,3017  ,奇鋐            ,"364,000",0,"364,000"
 ,2606  ,裕民            ,"354,000",0,"354,000"
 ,1308  ,亞聚            ,"300,000",0,"300,000"
 ,"=""0056  """,元大高股息      ,"270,000",0,"270,000"
 ,2382  ,廣達            ,"421,000","194,000","227,000"
 ,8464  ,億豐            ,"215,000",0,"215,000"
 ,2615  ,萬海            ,"250,000","51,000","199,000"
 ,2753  ,八方雲集        ,"160,000",0,"160,000"
 ,6781  ,AES-KY          ,"154,000",38,"153,962"
 ,2723  ,美食-KY         ,"126,000",0,"126,000"
 ,1301  ,台塑            ,"124,000","6,951","117,049"
 ,9958  ,世紀鋼          ,"110,000",0,"110,000"
 ,"=""0050  """,元大台灣50      ,"100,000",0,"100,000"
 ,2603  ,長榮            ,"139,000","39,000","100,000"
 ,4915  ,致伸            ,"85,000",0,"85,000"
 ,1760  ,寶齡富錦        ,"75,000",0,"75,000"
 ,2731  ,雄獅            ,"70,000",0,"70,000"
 ,2383  ,台光電          ,"150,000","81,000","69,000"
 ,2707  ,晶華            ,"68,000",0,"68,000"
 ,3661  ,世芯-KY         ,"64,000",0,"64,000"
 ,8454  ,富邦媒          ,"52,000",0,"52,000"
 ,2504  ,國產            ,"51,000",0,"51,000"
 ,2360  ,致茂            ,"67,000","17,000","50,000"
 ,2313  ,華通            ,"45,000","2,000","43,000"
 ,4770  ,上品            ,"40,000",0,"40,000"
 ,3454  ,晶睿            ,"59,000","20,000","39,000"
 ,9939  ,宏全            ,"38,000",0,"38,000"
 ,2451  ,創見            ,"29,000",0,"29,000"
 ,8150  ,南茂            ,"28,000",0,"28,000"
 ,6412  ,群電            ,"27,000",0,"27,000"
 ,9917  ,中保科          ,"26,000",0,"26,000"
 ,6257  ,矽格            ,"23,000",0,"23,000"
 ,2015  ,豐興            ,"22,000",0,"22,000"
 ,5269  ,祥碩            ,"22,000",46,"21,954"
 ,2727  ,王品            ,"20,000",0,"20,000"
 ,5434  ,崇越            ,"16,000",0,"16,000"
 ,3010  ,華立            ,"13,000",0,"13,000"
 ,6278  ,台表科          ,"13,000",0,"13,000"
 ,2385  ,群光            ,"53,000","42,000","11,000"
 ,3035  ,智原            ,"79,000","68,000","11,000"
 ,8114  ,振樺電          ,"10,000",0,"10,000"
 ,3706  ,神達            ,"9,000",0,"9,000"
 ,5306  ,桂盟            ,"8,000",0,"8,000"
 ,6409  ,旭隼            ,"8,000",0,"8,000"
 ,1590  ,亞德客-KY       ,"7,000",176,"6,824"
 ,2327  ,國巨*           ,"9,000","3,518","5,482"
 ,6415  ,矽力*-KY        ,"5,000",422,"4,578"
 ,1476  ,儒鴻            ,"2,000",271,"1,729"
 ,3008  ,大立光          ,"1,000",127,873
 ,1605  ,華新            ,"500,000","10,200,000","-9,700,000"
 ,1216  ,統一            ,0,"5,952,000","-5,952,000"
 ,2356  ,英業達          ,"151,000","3,718,000","-3,567,000"
 ,1101  ,台泥            ,0,"3,414,066","-3,414,066"
 ,3037  ,欣興            ,0,"3,075,000","-3,075,000"
 ,2890  ,永豐金          ,"98,000","2,370,000","-2,272,000"
 ,2301  ,光寶科          ,"84,000","2,244,000","-2,160,000"
 ,2344  ,華邦電          ,0,"2,100,000","-2,100,000"
 ,2409  ,友達            ,0,"2,007,000","-2,007,000"
