證券名稱,數量,金額,數量.1,金額.1,Unnamed: 5
"=""0050   元大台灣50      """,115,"6,941,900","15,365","931,783,350",
"=""0051   元大中型100     """,0,0,0,0,
"=""0052   富邦科技        """,0,0,252,"60,799,900",
"=""0053   元大電子        """,0,0,0,0,
"=""0055   元大MSCI金融    """,0,0,0,0,
"=""0056   元大高股息      """,1,"36,900","1,020","37,672,640",
"=""0057   富邦摩台        """,0,0,0,0,
"=""0061   元大寶滬深      """,0,0,0,0,
"=""006203   元大MSCI台灣    """,0,0,0,0,
"=""006204   永豐臺灣加權    """,0,0,0,0,
"=""006205   富邦上証        """,0,0,0,0,
"=""006206   元大上證50      """,0,0,0,0,
"=""006207   復華滬深        """,0,0,0,0,
"=""006208   富邦台50        """,0,0,141,"19,868,850",
"=""00625K   富邦上証+R      """,0,0,0,0,
"=""00631L   元大台灣50正2   """,24,"7,548,700",18,"5,641,950",
"=""00632R   元大台灣50反1   """,288,"5,135,210",0,0,
"=""00633L   富邦上証正2     """,15,"686,480",177,"8,106,560",
"=""00634R   富邦上証反1     """,0,0,0,0,
"=""00635U   期元大S&P黃金   """,1,"43,810",0,0,
"=""00636   國泰中國A50     """,0,0,0,0,
"=""00636K   國泰中國A50+U   """,0,0,0,0,
"=""00637L   元大滬深300正2  ""","2,085","38,821,530",318,"5,889,650",
"=""00638R   元大滬深300反1  """,6,"42,300",0,0,
"=""00639   富邦深100       """,0,0,0,0,
"=""00640L   富邦日本正2     """,248,"16,314,050",97,"6,340,300",
"=""00641R   富邦日本反1     """,21,"105,640",0,0,
"=""00642U   期元大S&P石油   """,5,"77,100",30,"463,600",
"=""00643   群益深証中小    """,0,0,0,0,
"=""00643K   群益深証中小+R  """,0,0,0,0,
"=""00645   富邦日本        """,0,0,1,"43,590",
"=""00646   元大S&P500      """,0,0,0,0,
"=""00647L   元大S&P500正2   """,0,0,0,0,
"=""00648R   元大S&P500反1   """,21,"93,700",0,0,
"=""00650L   復華香港正2     ""","1,978","34,136,290",568,"9,841,630",
"=""00651R   復華香港反1     """,69,"368,870",0,0,
"=""00652   富邦印度        """,0,0,0,0,
"=""00653L   富邦印度正2     """,1,"55,600",0,0,
"=""00654R   富邦印度反1     """,0,0,0,0,
"=""00655L   國泰中國A50正2  """,9,"286,690",0,0,
"=""00656R   國泰中國A50反1  """,0,0,0,0,
"=""00657   國泰日經225     """,0,0,2,"113,300",
"=""00657K   國泰日經225+U   """,0,0,0,0,
"=""00660   元大歐洲50      """,0,0,0,0,
"=""00661   元大日經225     """,0,0,12,"720,650",
"=""00662   富邦NASDAQ      """,0,0,127,"12,357,800",
"=""00663L   國泰臺灣加權正2 """,66,"2,718,810",30,"1,234,960",
"=""00664R   國泰臺灣加權反1 """,80,"230,400",0,0,
"=""00665L   富邦�琤肭磪囓�2 """,26,"295,540","1,507","16,990,470",
"=""00666R   富邦�琤肭磪齯�1 """,0,0,0,0,
"=""00668   國泰美國道瓊    """,0,0,0,0,
"=""00668K   國泰美國道瓊+U  """,0,0,0,0,
"=""00669R   國泰美國道瓊反1 """,19,"112,630",0,0,
"=""00670L   富邦NASDAQ正2   """,6,"951,750","2,251","355,861,650",
"=""00671R   富邦NASDAQ反1   """,81,"236,530",0,0,
"=""00673R   期元大S&P原油反1""",0,0,0,0,
"=""00674R   期元大S&P黃金反1""",0,0,0,0,
"=""00675L   富邦臺灣加權正2 """,13,"1,628,700",24,"2,992,650",
"=""00676R   富邦臺灣加權反1 """,3,"29,910",0,0,
"=""00678   群益那斯達克生技""",0,0,0,0,
"=""00680L   元大美債20正2   """,102,"776,030",0,0,
"=""00681R   元大美債20反1   """,0,0,0,0,
"=""00682U   期元大美元指數  """,0,0,0,0,
"=""00683L   期元大美元指正2 """,1,"20,960",0,0,
"=""00684R   期元大美元指反1 """,0,0,0,0,
"=""00685L   群益臺灣加權正2 """,1,"113,250",25,"2,812,100",
"=""00686R   群益臺灣加權反1 """,21,"37,060",0,0,
"=""00688L   國泰20年美債正2 """,247,"1,874,800",0,0,
"=""00689R   國泰20年美債反1 """,0,0,0,0,
"=""00690   兆豐藍籌30      """,0,0,0,0,
"=""00692   富邦公司治理    """,0,0,0,0,
"=""00693U   期街口S&P黃豆   """,1,"19,800",0,0,
"=""00700   富邦�琤肭磪�    """,0,0,0,0,
