證券名稱,數量,金額,數量.1,金額.1,Unnamed: 5
"=""0050   元大台灣50      """,11,"2,155,050",0,0,
"=""0051   元大中型100     """,0,0,0,0,
"=""0052   富邦科技        """,0,0,65,"12,609,400",
"=""0053   元大電子        """,0,0,0,0,
"=""0055   元大MSCI金融    """,0,0,0,0,
"=""0056   元大高股息      """,15,"550,930","5,399","198,615,470",
"=""0057   富邦摩台        """,0,0,0,0,
"=""0061   元大寶滬深      """,3,"56,760",0,0,
"=""006203   元大MSCI台灣    """,0,0,0,0,
"=""006204   永豐臺灣加權    """,0,0,0,0,
"=""006205   富邦上証        """,8,"260,000",0,0,
"=""006206   元大上證50      """,0,0,0,0,
"=""006207   復華滬深        """,0,0,0,0,
"=""006208   富邦台50        """,1,"114,050",23,"2,623,150",
"=""00625K   富邦上証+R      """,0,0,0,0,
"=""00631L   元大台灣50正2   """,99,"23,632,000",0,0,
"=""00632R   元大台灣50反1   """,3,"68,850","1,361","31,243,830",
"=""00633L   富邦上証正2     """,17,"658,760",160,"6,190,000",
"=""00634R   富邦上証反1     """,0,0,0,0,
"=""00635U   期元大S&P黃金   """,0,0,0,0,
"=""00636   國泰中國A50     """,0,0,0,0,
"=""00636K   國泰中國A50+U   """,0,0,0,0,
"=""00637L   元大滬深300正2  """,59,"926,550","3,831","60,058,150",
"=""00638R   元大滬深300反1  """,6,"51,960",0,0,
"=""00639   富邦深100       """,0,0,0,0,
"=""00640L   富邦日本正2     """,1,"53,000",0,0,
"=""00641R   富邦日本反1     """,0,0,0,0,
"=""00642U   期元大S&P石油   """,6,"104,720",0,0,
"=""00643   群益深証中小    """,0,0,0,0,
"=""00643K   群益深証中小+R  """,0,0,0,0,
"=""00645   富邦日本        """,0,0,0,0,
"=""00646   元大S&P500      """,0,0,0,0,
"=""00647L   元大S&P500正2   """,0,0,0,0,
"=""00648R   元大S&P500反1   """,80,"418,400",0,0,
"=""00650L   復華香港正2     """,260,"3,098,440",268,"3,174,530",
"=""00651R   復華香港反1     """,0,0,0,0,
"=""00652   富邦印度        """,0,0,0,0,
