分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"61,499,599","2,308,930,081","27,049",2.72
食品類指數          ,"23,118,647","1,679,058,009","21,113",-26.24
塑膠類指數          ,"140,757,055","4,569,891,060","80,770",-1.31
紡織纖維類指數      ,"28,605,186","1,857,979,913","17,891",-5.06
電機機械類指數      ,"91,853,876","15,735,235,834","116,349",-9.04
電器電纜類指數      ,"43,544,394","1,647,628,942","31,049",-1.7
化學生技醫療類指數  ,"85,696,050","8,471,926,216","71,362",-0.4
化學類指數          ,"65,113,734","3,857,525,674","44,969",-1.86
生技醫療類指數      ,"20,582,316","4,614,400,542","26,393",0.21
玻璃陶瓷類指數      ,"71,556,991","1,347,437,080","24,639",2.01
造紙類指數          ,"20,615,188","418,214,762","9,557",-0.89
鋼鐵類指數          ,"324,744,431","9,388,455,115","140,160",-0.62
橡膠類指數          ,"22,131,917","947,270,111","12,861",7.75
汽車類指數          ,"49,010,158","3,727,336,545","43,429",-1.6
電子類指數          ,"1,434,475,515","234,339,999,074","1,277,890",-42.37
半導體類指數        ,"422,040,328","119,804,126,339","456,195",-25.67
電腦及週邊設備類指數,"223,283,685","35,824,164,630","215,481",-8.05
光電類指數          ,"295,730,513","13,512,514,193","131,656",-0.35
通信網路類指數      ,"106,067,333","10,547,555,179","73,006",-1.47
電子零組件類指數    ,"210,422,544","29,728,455,377","219,776",-6.87
電子通路類指數      ,"33,827,131","2,459,134,437","29,868",-4.72
資訊服務類指數      ,"2,745,359","222,323,853","3,426",-1.01
其他電子類指數      ,"140,358,622","22,241,725,066","148,482",-2.69
建材營造類指數      ,"69,043,629","3,601,561,724","47,557",0.52
航運業類指數        ,"434,410,078","31,291,053,325","274,661",-7.58
觀光餐旅類指數      ,"4,278,834","379,389,495","6,367",-0.43
金融保險類指數      ,"539,198,317","14,678,042,909","130,977",-12.06
貿易百貨類指數      ,"38,828,766","1,130,701,716","17,526",-2.47
油電燃氣類指數      ,"9,407,286","475,326,778","6,173",-0.31
其他類指數          ,"72,967,619","7,090,759,421","64,018",-0.26
綠能環保類指數      ,"29,203,541","5,275,979,854","37,132",-1.66
數位雲端類指數      ,"1,890,040","381,708,662","5,658",-0.66
運動休閒類指數      ,"26,610,855","2,918,395,255","29,560",-0.43
居家生活類指數      ,"8,329,625","745,296,429","6,617",0.78
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
