分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"29,548,109","711,155,286","11,747",-0.28
食品類指數          ,"12,243,507","796,769,852","14,468",-9.74
塑膠類指數          ,"69,844,952","1,983,325,107","31,612",1.22
紡織纖維類指數      ,"28,354,862","2,231,671,986","25,188",9.72
電機機械類指數      ,"86,609,108","9,811,986,956","86,967",-3.91
電器電纜類指數      ,"36,721,444","1,001,465,620","19,097",0.32
化學生技醫療類指數  ,"74,446,604","9,957,943,688","72,291",-0.87
化學類指數          ,"39,404,089","3,214,040,661","31,696",-1.39
生技醫療類指數      ,"35,042,515","6,743,903,027","40,595",-0.4
玻璃陶瓷類指數      ,"27,795,088","690,188,390","13,102",0.67
造紙類指數          ,"6,063,144","117,816,471","3,513",0.72
鋼鐵類指數          ,"58,046,916","1,964,145,542","31,450",-0.33
橡膠類指數          ,"9,035,669","267,201,432","7,186",-0.44
汽車類指數          ,"30,358,532","2,499,346,145","30,682",-2.39
電子類指數          ,"3,196,947,781","335,410,052,245","2,002,474",-13.67
半導體類指數        ,"1,525,808,779","145,726,511,787","788,128",-7.6
電腦及週邊設備類指數,"303,551,149","39,357,561,108","229,058",-3.96
光電類指數          ,"495,668,245","19,853,464,203","220,985",0.22
通信網路類指數      ,"137,078,750","15,104,657,977","100,172",0.09
電子零組件類指數    ,"462,569,385","77,836,431,694","421,100",-0.76
電子通路類指數      ,"49,203,513","2,917,175,287","40,932",-1.66
資訊服務類指數      ,"6,702,383","555,319,806","7,536",-1.67
其他電子類指數      ,"216,365,577","34,058,930,383","194,563",-3.38
建材營造類指數      ,"65,342,568","2,365,054,901","56,561",-0.07
航運業類指數        ,"182,390,749","10,080,188,713","116,823",0.12
觀光餐旅類指數      ,"2,242,441","245,622,017","5,022",-0.62
金融保險類指數      ,"427,978,231","12,904,374,844","175,854",-13.18
貿易百貨類指數      ,"10,434,348","515,328,971","9,339",-0.27
油電燃氣類指數      ,"4,720,381","187,181,144","6,374",0.36
其他類指數          ,"51,152,066","5,105,702,522","50,472",-0.76
綠能環保類指數      ,"17,274,459","1,899,901,469","17,864",-0.81
數位雲端類指數      ,"1,569,440","209,364,156","3,134",-0.19
運動休閒類指數      ,"23,604,119","2,085,326,022","18,245",0.95
居家生活類指數      ,"2,506,470","363,970,134","2,600",0.4
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
