分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"18,485,640","707,222,530","12,194",-0.49
食品類指數          ,"14,546,668","688,074,274","9,664",5.75
塑膠類指數          ,"40,977,811","1,624,744,704","22,647",2.35
紡織纖維類指數      ,"44,959,274","3,156,946,565","28,094",4.81
電機機械類指數      ,"102,166,724","6,757,426,207","58,303",1.53
電器電纜類指數      ,"102,275,976","3,320,493,200","45,009",3.79
化學生技醫療類指數  ,"66,356,246","4,010,862,537","44,448",0.99
化學類指數          ,"42,519,488","2,006,256,944","27,095",1.29
生技醫療類指數      ,"23,836,758","2,004,605,593","17,353",0.51
玻璃陶瓷類指數      ,"7,290,153","120,034,805","2,927",1.08
造紙類指數          ,"6,328,011","124,592,851","3,446",2.23
鋼鐵類指數          ,"191,222,908","5,611,365,827","87,804",2.87
橡膠類指數          ,"16,055,242","551,916,131","7,595",1.47
汽車類指數          ,"121,466,009","4,478,115,456","62,236",-0.22
電子類指數          ,"1,564,108,424","136,284,532,941","975,241",4.23
半導體類指數        ,"477,516,088","64,430,022,018","335,811",3.09
電腦及週邊設備類指數,"221,764,308","14,959,540,406","153,162",-0.46
光電類指數          ,"242,068,009","9,104,735,968","101,298",-0.03
通信網路類指數      ,"254,780,285","15,491,511,784","135,435",-0.22
電子零組件類指數    ,"248,103,533","22,563,703,166","182,282",0.64
電子通路類指數      ,"17,947,910","871,153,527","12,608",1.54
資訊服務類指數      ,"4,096,663","117,198,909","2,455",0.55
其他電子類指數      ,"97,831,628","8,746,667,163","52,190",0.25
建材營造類指數      ,"47,006,725","1,280,577,403","25,022",1.91
航運業類指數        ,"208,366,930","12,771,640,120","82,015",1.42
觀光事業類指數      ,"3,549,693","231,432,933","2,992",0.06
金融保險類指數      ,"323,092,169","6,937,754,957","110,832",0.18
貿易百貨類指數      ,"13,444,275","1,385,393,331","12,047",5.32
油電燃氣類指數      ,"3,452,448","221,505,424","2,681",1.07
其他類指數          ,"75,935,562","7,298,456,409","50,996",2.27
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
