分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"67,991,181","2,933,674,555","28,334",2.23
食品類指數          ,"84,003,027","2,494,924,422","39,820",24.53
塑膠類指數          ,"380,011,506","13,891,169,481","124,225",4.22
紡織纖維類指數      ,"358,031,513","8,603,808,672","105,131",0.09
電機機械類指數      ,"76,624,579","4,331,653,216","38,064",4.81
電器電纜類指數      ,"174,589,134","4,185,345,596","63,406",-1.38
化學生技醫療類指數  ,"405,261,723","17,414,537,566","190,432",-0.03
化學類指數          ,"163,884,155","3,894,729,241","56,369",0.19
生技醫療類指數      ,"241,377,568","13,519,808,325","134,063",-0.15
玻璃陶瓷類指數      ,"111,754,417","3,000,689,766","38,179",-6.9
造紙類指數          ,"82,985,116","2,071,132,177","32,989",-14.35
鋼鐵類指數          ,"1,118,720,313","40,899,466,722","387,837",-8.67
橡膠類指數          ,"84,973,641","6,157,275,327","44,026",-7.46
汽車類指數          ,"40,904,001","2,300,805,789","21,496",2.86
電子類指數          ,"3,543,963,702","239,949,235,700","1,459,341",11.08
半導體類指數        ,"978,491,849","123,093,790,669","527,855",6.24
電腦及週邊設備類指數,"269,212,442","16,207,870,514","133,984",1.15
光電類指數          ,"1,490,591,054","39,165,941,078","393,034",-0.21
通信網路類指數      ,"119,698,547","6,633,014,391","58,388",2.22
電子零組件類指數    ,"386,164,966","41,580,036,762","223,058",2.31
電子通路類指數      ,"43,562,478","1,792,711,979","22,609",1.74
資訊服務類指數      ,"5,625,573","272,733,264","4,105",1.34
其他電子類指數      ,"250,616,793","11,203,137,043","96,308",1.36
建材營造類指數      ,"96,927,019","2,094,278,695","38,650",0.73
航運業類指數        ,"1,859,120,703","114,683,775,265","646,217",-6.92
觀光事業類指數      ,"6,523,349","511,288,295","6,163",-0.37
金融保險類指數      ,"721,648,059","16,046,456,632","179,292",14.14
貿易百貨類指數      ,"94,724,468","3,108,617,903","33,314",3.14
油電燃氣類指數      ,"7,248,197","542,239,927","4,236",2.09
其他類指數          ,"202,719,012","11,623,376,811","106,959",6.89
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
