分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"16,915,569","738,547,186","8,335",2.0
食品類指數          ,"16,198,803","934,873,527","10,122",16.11
塑膠類指數          ,"87,605,855","3,051,987,647","34,032",5.2
紡織纖維類指數      ,"38,632,428","1,319,667,291","15,066",2.48
電機機械類指數      ,"78,161,874","3,829,265,069","29,212",2.62
電器電纜類指數      ,"22,654,484","573,681,696","9,968",1.17
化學生技醫療類指數  ,"72,717,870","5,046,628,342","38,523",0.49
化學類指數          ,"55,295,644","3,690,639,039","26,724",0.22
生技醫療類指數      ,"17,422,226","1,355,989,303","11,799",0.5
玻璃陶瓷類指數      ,"78,775,841","1,537,164,496","17,360",1.54
造紙類指數          ,"37,253,322","1,155,005,806","17,347",0.05
鋼鐵類指數          ,"374,241,793","15,357,835,899","165,269",0.99
橡膠類指數          ,"18,766,840","940,704,047","10,094",5.33
汽車類指數          ,"11,449,828","758,257,529","7,640",4.61
電子類指數          ,"1,979,488,794","166,982,084,403","969,593",5.68
半導體類指數        ,"893,422,504","107,751,684,249","505,790",3.12
電腦及週邊設備類指數,"86,072,369","4,229,908,692","44,135",0.71
光電類指數          ,"664,154,681","19,277,010,757","212,239",0.1
通信網路類指數      ,"47,336,530","3,970,284,968","27,226",0.21
電子零組件類指數    ,"222,929,072","26,892,027,537","142,273",2.22
電子通路類指數      ,"20,032,030","872,265,145","12,270",0.92
資訊服務類指數      ,"1,611,881","76,345,876","1,204",0.17
其他電子類指數      ,"43,929,727","3,912,557,179","24,456",0.31
建材營造類指數      ,"39,382,506","1,017,833,532","18,306",1.6
航運業類指數        ,"639,593,313","82,571,463,160","326,315",-4.56
觀光事業類指數      ,"3,335,226","290,369,471","3,102",-0.37
金融保險類指數      ,"703,684,405","16,549,572,871","164,747",32.25
貿易百貨類指數      ,"21,791,800","1,824,070,335","11,182",4.98
油電燃氣類指數      ,"3,116,665","252,072,973","1,873",1.06
其他類指數          ,"64,848,726","4,747,627,228","38,593",4.64
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
