分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"28,434,972","1,012,843,939","13,358",0.0
食品類指數          ,"49,122,993","3,613,298,443","38,504",-50.87
塑膠類指數          ,"84,413,375","2,104,262,713","31,138",0.88
紡織纖維類指數      ,"41,989,116","1,829,405,761","22,667",14.08
電機機械類指數      ,"151,335,635","18,641,049,514","109,214",5.42
電器電纜類指數      ,"43,221,408","1,870,662,331","24,965",2.72
化學生技醫療類指數  ,"64,537,938","9,438,007,819","50,968",3.14
化學類指數          ,"45,200,828","3,428,530,451","26,262",2.91
生技醫療類指數      ,"19,337,110","6,009,477,368","24,706",2.02
玻璃陶瓷類指數      ,"8,031,185","146,106,518","3,902",1.28
造紙類指數          ,"6,122,614","150,470,495","4,005",4.81
鋼鐵類指數          ,"51,959,475","2,496,812,675","29,576",0.84
橡膠類指數          ,"18,391,281","782,907,488","10,602",4.53
汽車類指數          ,"64,011,243","5,304,606,721","46,806",5.74
電子類指數          ,"2,293,426,917","301,246,614,601","1,424,524",28.72
半導體類指數        ,"759,636,790","131,255,342,147","497,646",13.55
電腦及週邊設備類指數,"353,701,394","52,233,414,664","232,943",12.53
光電類指數          ,"478,013,340","21,548,491,507","205,055",0.62
通信網路類指數      ,"133,948,420","9,410,719,110","77,826",1.22
電子零組件類指數    ,"298,532,647","52,438,214,902","241,210",4.68
電子通路類指數      ,"44,498,026","3,475,414,504","32,993",4.08
資訊服務類指數      ,"5,905,916","420,375,873","6,110",3.85
其他電子類指數      ,"219,190,384","30,464,641,894","130,741",4.46
建材營造類指數      ,"382,775,988","17,605,685,224","192,885",21.72
航運業類指數        ,"154,513,160","10,811,911,270","89,460",3.05
觀光餐旅類指數      ,"5,053,880","452,750,208","5,358",0.87
金融保險類指數      ,"535,170,056","14,601,538,598","171,105",12.74
貿易百貨類指數      ,"19,625,756","1,282,895,736","72,485",-0.82
油電燃氣類指數      ,"6,669,150","381,877,216","4,795",1.47
其他類指數          ,"84,230,076","6,076,506,011","56,309",6.34
綠能環保類指數      ,"28,660,405","4,046,914,127","24,734",1.77
數位雲端類指數      ,"1,331,215","354,190,369","2,165",0.56
運動休閒類指數      ,"37,699,949","3,757,378,201","36,719",1.02
居家生活類指數      ,"27,195,157","1,407,747,996","19,526",2.17
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
