分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"18,499,250","795,624,775","8,272",0.16
食品類指數          ,"17,579,743","819,020,816","11,548",3.83
塑膠類指數          ,"123,521,092","5,326,805,500","57,637",-5.87
紡織纖維類指數      ,"68,958,528","1,826,594,137","25,791",-7.47
電機機械類指數      ,"70,378,875","3,866,499,576","34,382",-3.08
電器電纜類指數      ,"28,011,492","698,152,323","13,694",-2.57
化學生技醫療類指數  ,"233,169,434","9,185,799,312","103,699",-1.06
化學類指數          ,"210,994,485","7,858,807,890","89,052",-1.95
生技醫療類指數      ,"22,174,949","1,326,991,422","14,647",-0.2
玻璃陶瓷類指數      ,"16,528,815","412,105,294","7,132",-2.98
造紙類指數          ,"15,812,341","436,724,151","7,929",-4.86
鋼鐵類指數          ,"248,527,852","8,403,451,340","113,531",-4.91
橡膠類指數          ,"20,565,429","843,720,306","11,209",-2.71
汽車類指數          ,"21,638,312","1,155,721,687","14,484",-2.64
電子類指數          ,"2,004,799,745","185,615,626,039","1,019,993",5.16
半導體類指數        ,"705,411,433","103,180,188,833","423,827",3.73
電腦及週邊設備類指數,"257,832,062","16,093,989,395","115,703",0.61
光電類指數          ,"378,125,534","15,144,990,481","149,747",-0.2
通信網路類指數      ,"340,185,138","18,169,349,496","140,400",1.15
電子零組件類指數    ,"239,568,801","27,518,831,938","142,997",-0.15
電子通路類指數      ,"23,763,665","1,072,745,918","14,766",1.4
資訊服務類指數      ,"915,018","53,843,212","1,039",-0.05
其他電子類指數      ,"58,998,094","4,381,686,766","31,514",-0.37
建材營造類指數      ,"87,043,795","1,926,687,017","33,664",1.02
航運業類指數        ,"460,414,251","35,577,477,586","230,123",-7.05
觀光事業類指數      ,"12,871,766","352,586,330","2,482",-0.98
金融保險類指數      ,"273,437,684","6,222,473,303","78,645",-5.51
貿易百貨類指數      ,"37,844,714","3,211,574,849","19,117",5.0
油電燃氣類指數      ,"4,366,408","366,771,031","2,407",-2.33
其他類指數          ,"67,890,310","4,316,654,326","42,452",-0.76
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
