分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"17,035,064","751,907,270","10,160",-0.58
食品類指數          ,"22,178,255","1,105,931,571","14,002",-8.17
塑膠類指數          ,"77,853,544","3,735,226,463","35,669",-0.28
紡織纖維類指數      ,"35,415,551","1,111,757,983","15,009",0.63
電機機械類指數      ,"70,441,088","3,612,804,377","32,732",3.18
電器電纜類指數      ,"13,841,666","363,922,552","7,788",0.09
化學生技醫療類指數  ,"211,914,551","13,774,844,263","105,705",0.06
化學類指數          ,"192,917,597","12,825,775,691","93,156",-0.13
生技醫療類指數      ,"18,996,954","949,068,572","12,549",0.15
玻璃陶瓷類指數      ,"8,134,667","187,570,883","3,862",-0.47
造紙類指數          ,"14,003,675","374,727,200","7,395",-2.56
鋼鐵類指數          ,"111,880,200","4,282,576,473","49,570",-0.01
橡膠類指數          ,"22,057,357","885,218,730","11,682",-4.14
汽車類指數          ,"24,011,746","1,717,699,896","17,176",-1.96
電子類指數          ,"2,238,931,961","203,441,241,311","1,122,691",3.8
半導體類指數        ,"863,327,019","117,036,992,190","464,706",1.58
電腦及週邊設備類指數,"114,297,922","7,008,286,589","62,021",-0.11
光電類指數          ,"416,506,817","20,595,888,285","176,345",0.18
通信網路類指數      ,"300,601,741","15,978,200,876","144,144",0.85
電子零組件類指數    ,"375,288,796","35,356,630,061","203,688",3.71
電子通路類指數      ,"25,292,859","957,528,812","15,234",0.43
資訊服務類指數      ,"1,317,723","68,762,054","1,180",-0.32
其他電子類指數      ,"142,299,084","6,438,952,444","55,373",-0.45
建材營造類指數      ,"30,314,602","790,130,077","15,232",-0.11
航運業類指數        ,"278,149,225","22,067,697,909","135,243",-3.89
觀光事業類指數      ,"2,165,981","175,177,413","2,202",0.44
金融保險類指數      ,"307,453,449","6,711,898,864","82,608",-5.11
貿易百貨類指數      ,"31,009,794","2,471,732,188","17,654",-1.67
油電燃氣類指數      ,"2,342,600","215,483,853","1,635",0.57
其他類指數          ,"98,284,483","7,318,839,099","60,062",6.12
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
