分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"20,436,386","723,830,538","12,419",0.65
食品類指數          ,"16,057,433","917,971,386","12,893",10.67
塑膠類指數          ,"23,798,604","1,155,168,272","16,416",1.17
紡織纖維類指數      ,"22,788,918","2,171,065,351","18,698",7.25
電機機械類指數      ,"131,812,569","8,022,334,260","73,744",3.36
電器電纜類指數      ,"84,042,290","2,848,476,584","38,388",0.78
化學生技醫療類指數  ,"78,259,333","8,353,891,461","62,102",0.96
化學類指數          ,"20,978,577","1,342,337,209","16,816",-0.31
生技醫療類指數      ,"57,280,756","7,011,554,252","45,286",1.29
玻璃陶瓷類指數      ,"5,599,778","110,941,055","3,117",1.15
造紙類指數          ,"3,941,515","91,804,604","4,630",-1.14
鋼鐵類指數          ,"37,829,182","1,598,836,317","24,975",0.47
橡膠類指數          ,"11,386,417","381,128,162","7,352",2.08
汽車類指數          ,"38,146,940","2,321,703,764","26,870",2.3
電子類指數          ,"1,327,996,374","126,756,176,042","834,994",3.31
半導體類指數        ,"367,898,690","63,239,278,367","277,987",1.89
電腦及週邊設備類指數,"274,192,959","19,212,125,940","152,342",0.48
光電類指數          ,"185,949,334","6,860,301,072","86,673",0.23
通信網路類指數      ,"131,963,680","8,637,489,085","81,159",0.91
電子零組件類指數    ,"257,222,883","20,822,802,205","159,425",-0.33
電子通路類指數      ,"18,672,092","831,989,975","15,105",1.22
資訊服務類指數      ,"21,343,631","1,253,798,974","16,373",0.0
其他電子類指數      ,"70,753,105","5,898,390,424","45,930",0.33
建材營造類指數      ,"26,896,259","815,833,637","17,225",-0.2
航運業類指數        ,"144,780,294","6,334,054,888","70,189",-0.31
觀光事業類指數      ,"58,546,365","9,138,193,161","48,866",3.8
金融保險類指數      ,"285,860,606","4,970,355,646","86,724",7.91
貿易百貨類指數      ,"20,537,070","1,769,886,421","15,775",-2.13
油電燃氣類指數      ,"5,892,184","290,476,262","6,771",0.53
其他類指數          ,"70,055,302","6,838,158,741","57,902",-0.73
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
