分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"40,059,780","1,300,821,449","12,315",-0.32
食品類指數          ,"38,825,072","2,511,668,687","29,839",-18.27
塑膠類指數          ,"107,664,990","4,500,893,168","38,904",-3.15
紡織纖維類指數      ,"63,845,564","3,045,225,692","28,628",-2.02
電機機械類指數      ,"244,486,493","46,040,823,850","164,166",0.7
電器電纜類指數      ,"96,904,255","3,427,525,828","54,320",0.79
化學生技醫療類指數  ,"55,440,936","8,452,344,591","60,513",-0.36
化學類指數          ,"28,139,239","3,687,113,153","23,225",0.29
生技醫療類指數      ,"27,301,697","4,765,231,438","37,288",-0.44
玻璃陶瓷類指數      ,"31,676,153","746,422,885","14,077",-1.38
造紙類指數          ,"8,272,070","216,458,570","5,097",-1.76
鋼鐵類指數          ,"103,443,280","3,943,851,264","53,170",-0.9
橡膠類指數          ,"20,577,972","785,490,787","9,727",0.34
汽車類指數          ,"62,315,540","5,437,315,855","45,453",-3.37
電子類指數          ,"2,514,474,526","376,827,990,540","1,452,152",-16.03
半導體類指數        ,"475,805,655","139,228,952,313","374,640",-16.08
電腦及週邊設備類指數,"567,916,792","90,172,063,459","318,832",2.79
光電類指數          ,"405,384,698","14,042,552,812","154,839",-0.15
通信網路類指數      ,"124,181,402","13,241,355,146","91,651",-0.57
電子零組件類指數    ,"273,907,803","41,733,854,928","205,167",-1.14
電子通路類指數      ,"120,616,189","10,792,015,950","56,811",10.85
資訊服務類指數      ,"15,394,757","1,129,459,630","11,815",0.44
其他電子類指數      ,"531,267,230","66,487,736,302","238,397",7.13
建材營造類指數      ,"210,782,088","5,863,944,688","80,216",-4.08
航運業類指數        ,"417,201,761","30,291,841,124","212,981",-5.53
觀光餐旅類指數      ,"19,267,467","2,270,166,861","18,948",-0.26
金融保險類指數      ,"1,059,802,250","25,022,696,582","288,279",-9.97
貿易百貨類指數      ,"31,849,998","1,449,207,293","14,911",-0.16
油電燃氣類指數      ,"11,721,858","596,228,347","9,063",-0.15
其他類指數          ,"53,609,928","3,648,621,674","44,640",-2.71
綠能環保類指數      ,"9,394,466","1,171,857,232","9,372",-0.76
數位雲端類指數      ,"5,467,936","600,658,578","7,141",-0.74
運動休閒類指數      ,"59,209,812","4,473,660,664","23,725",-0.21
居家生活類指數      ,"7,622,867","533,111,620","4,636",-0.75
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
