分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"16,699,494","598,327,336","9,036",0.5
食品類指數          ,"13,455,448","595,268,343","11,623",-0.1
塑膠類指數          ,"30,418,523","1,118,601,715","17,258",-0.48
紡織纖維類指數      ,"30,261,354","1,745,489,231","16,053",4.99
電機機械類指數      ,"76,585,662","9,019,669,919","51,453",2.58
電器電纜類指數      ,"50,264,421","2,309,373,931","24,331",0.14
化學生技醫療類指數  ,"118,213,594","16,752,202,104","88,419",0.34
化學類指數          ,"34,588,942","6,035,018,470","26,672",0.28
生技醫療類指數      ,"83,624,652","10,717,183,634","61,747",0.25
玻璃陶瓷類指數      ,"7,471,037","145,194,378","3,608",-0.25
造紙類指數          ,"6,173,094","141,559,066","3,857",0.63
鋼鐵類指數          ,"77,686,194","2,794,339,715","42,027",-0.09
橡膠類指數          ,"12,441,037","400,030,961","6,944",0.14
汽車類指數          ,"53,552,000","3,578,295,084","35,821",0.66
電子類指數          ,"1,553,462,983","157,794,991,401","882,277",16.22
半導體類指數        ,"498,047,285","98,918,698,663","366,279",11.75
電腦及週邊設備類指數,"250,175,464","15,477,319,287","146,458",0.36
光電類指數          ,"425,228,957","10,783,798,176","123,178",0.5
通信網路類指數      ,"117,035,217","8,290,067,994","65,931",0.06
電子零組件類指數    ,"178,703,129","17,331,811,118","122,432",0.55
電子通路類指數      ,"13,486,426","672,476,092","10,554",-0.13
資訊服務類指數      ,"10,933,299","505,851,146","7,258",1.83
其他電子類指數      ,"59,853,206","5,814,968,925","40,187",0.12
建材營造類指數      ,"29,417,222","724,774,991","17,387",1.3
航運業類指數        ,"193,799,367","7,276,317,595","54,426",0.32
觀光事業類指數      ,"15,833,669","1,910,738,598","16,643",0.25
金融保險類指數      ,"253,404,899","5,358,950,960","103,336",-1.55
貿易百貨類指數      ,"19,486,534","1,564,716,217","14,144",1.05
油電燃氣類指數      ,"2,248,915","145,420,011","2,205",-0.72
其他類指數          ,"62,759,484","4,913,853,080","46,982",2.43
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
