分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"57,829,924","2,247,246,449","30,586",1.22
食品類指數          ,"15,168,720","813,795,446","10,221",-1.09
塑膠類指數          ,"51,359,543","2,724,612,452","24,670",3.61
紡織纖維類指數      ,"27,525,674","1,125,673,870","10,542",2.85
電機機械類指數      ,"95,254,309","6,397,477,169","54,356",0.3
電器電纜類指數      ,"51,228,210","1,579,503,520","21,168",0.87
化學生技醫療類指數  ,"63,619,815","4,599,099,181","43,179",1.03
化學類指數          ,"35,836,447","2,133,262,623","22,303",1.07
生技醫療類指數      ,"27,783,368","2,465,836,558","20,876",0.7
玻璃陶瓷類指數      ,"3,093,806","44,617,317","1,475",-0.18
造紙類指數          ,"6,289,763","123,637,344","2,941",2.42
鋼鐵類指數          ,"132,338,863","4,079,430,743","52,657",-0.35
橡膠類指數          ,"10,826,916","366,323,041","5,776",2.25
汽車類指數          ,"90,297,499","3,673,448,317","48,088",-1.75
電子類指數          ,"1,813,221,745","155,417,277,192","1,002,597",12.41
半導體類指數        ,"619,722,339","80,539,929,467","397,478",6.64
電腦及週邊設備類指數,"225,407,462","12,633,873,928","119,101",1.52
光電類指數          ,"309,358,261","10,438,206,848","108,951",0.37
通信網路類指數      ,"285,101,545","17,079,916,767","142,766",0.38
電子零組件類指數    ,"275,582,881","27,912,472,313","182,571",3.71
電子通路類指數      ,"27,853,313","1,281,164,746","15,598",2.39
資訊服務類指數      ,"1,881,859","66,768,549","1,269",1.03
其他電子類指數      ,"68,314,085","5,464,944,574","34,863",1.75
建材營造類指數      ,"27,428,916","895,076,280","15,662",0.8
航運業類指數        ,"431,742,975","24,467,536,314","185,720",4.16
觀光事業類指數      ,"9,492,061","706,715,489","10,949",-0.38
金融保險類指數      ,"388,771,490","8,373,676,740","116,799",14.79
貿易百貨類指數      ,"35,257,239","2,099,911,762","18,928",-1.65
油電燃氣類指數      ,"2,162,308","151,121,931","1,842",0.8
其他類指數          ,"131,194,350","7,947,094,579","74,917",0.5
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
