分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"20,034,130","756,563,848","10,610",0.45
食品類指數          ,"14,923,763","738,054,757","10,102",7.07
塑膠類指數          ,"33,706,662","1,339,403,156","18,447",2.11
紡織纖維類指數      ,"49,021,408","1,888,608,950","21,810",6.01
電機機械類指數      ,"84,604,466","5,530,095,785","44,609",1.87
電器電纜類指數      ,"164,581,665","5,744,493,438","80,447",3.85
化學生技醫療類指數  ,"72,360,358","5,206,945,491","47,502",1.24
化學類指數          ,"39,900,103","2,197,522,524","25,014",1.73
生技醫療類指數      ,"32,460,255","3,009,422,967","22,488",0.57
玻璃陶瓷類指數      ,"3,954,929","58,521,260","2,191",0.27
造紙類指數          ,"8,165,484","173,900,571","4,201",2.57
鋼鐵類指數          ,"171,391,223","5,124,700,770","81,599",2.43
橡膠類指數          ,"15,991,362","544,660,856","7,241",0.48
汽車類指數          ,"118,126,765","4,361,842,099","62,092",1.16
電子類指數          ,"1,661,634,394","151,557,915,190","974,064",8.35
半導體類指數        ,"553,332,657","76,140,097,238","369,405",5.28
電腦及週邊設備類指數,"230,069,850","14,032,584,642","135,337",-0.73
光電類指數          ,"244,842,769","10,961,751,613","111,880",0.24
通信網路類指數      ,"272,638,207","13,969,607,431","132,373",-0.04
電子零組件類指數    ,"250,983,975","29,116,627,123","164,110",3.9
電子通路類指數      ,"23,158,934","1,013,488,759","14,668",0.74
資訊服務類指數      ,"10,120,045","240,920,181","4,238",0.65
其他電子類指數      ,"76,487,957","6,082,838,203","42,053",-0.13
建材營造類指數      ,"40,266,836","1,054,999,671","18,932",0.66
航運業類指數        ,"327,672,676","24,602,058,270","169,674",-5.31
觀光事業類指數      ,"4,218,904","275,007,873","3,417",0.71
金融保險類指數      ,"284,052,965","6,186,366,893","98,923",0.64
貿易百貨類指數      ,"17,104,706","1,533,065,618","12,637",2.38
油電燃氣類指數      ,"2,821,250","171,100,638","2,124",1.17
其他類指數          ,"78,724,179","5,873,343,039","48,395",4.27
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
