分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"18,061,098","622,239,503","11,039",0.07
食品類指數          ,"19,364,961","1,221,432,285","16,690",-1.57
塑膠類指數          ,"87,637,881","3,124,522,155","43,448",0.22
紡織纖維類指數      ,"33,051,492","1,544,537,552","20,161",0.43
電機機械類指數      ,"389,627,983","49,686,182,053","246,435",2.73
電器電纜類指數      ,"99,933,192","4,291,287,332","59,598",0.42
化學生技醫療類指數  ,"55,095,316","8,477,870,819","57,195",1.17
化學類指數          ,"21,640,251","1,935,856,515","16,945",0.41
生技醫療類指數      ,"33,455,065","6,542,014,304","40,250",0.97
玻璃陶瓷類指數      ,"62,873,389","1,290,210,001","22,632",-0.84
造紙類指數          ,"7,663,002","187,338,347","4,817",0.43
鋼鐵類指數          ,"80,008,540","5,630,035,109","50,249",-0.81
橡膠類指數          ,"18,953,698","847,720,093","11,880",2.0
汽車類指數          ,"55,906,552","4,552,548,892","40,756",4.65
電子類指數          ,"2,185,031,994","300,524,517,542","1,523,713",16.79
半導體類指數        ,"739,723,562","142,267,145,352","542,570",12.89
電腦及週邊設備類指數,"275,494,524","40,222,499,144","205,583",0.79
光電類指數          ,"386,529,527","24,420,666,510","185,024",0.19
通信網路類指數      ,"133,871,934","8,063,290,328","88,158",0.12
電子零組件類指數    ,"366,246,440","46,900,751,229","284,816",-0.84
電子通路類指數      ,"72,459,729","4,938,313,725","51,337",4.2
資訊服務類指數      ,"11,701,569","858,925,940","10,499",1.8
其他電子類指數      ,"199,004,709","32,852,925,314","155,726",-0.81
建材營造類指數      ,"116,444,342","4,842,079,733","81,502",2.5
航運業類指數        ,"442,373,464","22,786,562,703","171,635",0.62
觀光餐旅類指數      ,"5,865,561","611,364,576","8,674",0.06
金融保險類指數      ,"530,004,156","12,917,249,236","152,947",26.1
貿易百貨類指數      ,"19,361,618","1,172,737,014","10,718",2.8
油電燃氣類指數      ,"7,006,241","401,086,101","6,508",-0.11
其他類指數          ,"55,115,512","4,225,056,007","43,112",2.5
綠能環保類指數      ,"12,857,345","1,253,682,278","11,154",-0.15
數位雲端類指數      ,"2,504,250","646,404,575","4,375",0.08
運動休閒類指數      ,"20,414,084","1,813,658,453","17,892",0.03
居家生活類指數      ,"4,806,922","309,720,651","3,949",-1.0
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
