分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"39,871,484","1,264,706,256","17,700",3.16
食品類指數          ,"23,142,640","1,153,661,880","16,600",24.47
塑膠類指數          ,"245,501,247","4,076,094,048","59,727",6.1
紡織纖維類指數      ,"100,571,994","2,981,720,177","44,151",13.66
電機機械類指數      ,"196,924,057","29,472,120,883","142,119",-1.73
電器電纜類指數      ,"120,060,736","5,794,232,762","70,887",-0.49
化學生技醫療類指數  ,"72,623,089","8,870,319,494","54,872",3.21
化學類指數          ,"36,404,837","3,167,497,407","24,832",4.02
生技醫療類指數      ,"36,218,252","5,702,822,087","30,040",1.73
玻璃陶瓷類指數      ,"9,974,829","231,069,488","4,978",1.04
造紙類指數          ,"41,274,915","1,389,443,856","20,471",13.68
鋼鐵類指數          ,"104,758,256","4,758,730,243","58,082",2.73
橡膠類指數          ,"69,325,252","3,672,809,880","36,641",5.1
汽車類指數          ,"95,010,867","6,950,106,934","66,527",8.0
電子類指數          ,"1,772,322,155","231,491,049,789","1,160,976",17.24
半導體類指數        ,"520,344,284","102,319,509,238","361,655",8.58
電腦及週邊設備類指數,"237,817,338","37,974,941,797","189,745",3.27
光電類指數          ,"402,077,016","15,013,885,425","155,583",0.48
通信網路類指數      ,"66,248,126","8,156,591,732","50,109",1.85
電子零組件類指數    ,"222,960,586","32,018,550,066","187,351",4.2
電子通路類指數      ,"67,859,275","5,421,375,108","47,358",5.16
資訊服務類指數      ,"8,276,376","610,479,685","7,037",3.94
其他電子類指數      ,"246,739,154","29,975,716,738","162,138",2.63
建材營造類指數      ,"708,617,898","22,729,157,078","281,610",19.54
航運業類指數        ,"739,998,810","38,333,646,645","306,291",2.19
觀光餐旅類指數      ,"44,978,939","4,010,161,351","40,678",3.24
金融保險類指數      ,"992,810,900","23,930,364,276","253,280",60.8
貿易百貨類指數      ,"61,140,063","1,841,331,634","23,424",3.0
油電燃氣類指數      ,"6,764,693","404,144,843","4,895",1.73
其他類指數          ,"71,790,517","4,621,598,250","49,478",7.32
綠能環保類指數      ,"18,248,751","2,067,182,106","21,842",-0.3
數位雲端類指數      ,"3,729,994","1,328,031,468","8,461",3.06
運動休閒類指數      ,"26,477,095","2,469,987,873","25,952",1.7
居家生活類指數      ,"7,977,861","544,439,228","5,608",0.65
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
