分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"35,722,236","1,435,199,393","10,711",2.53
食品類指數          ,"21,406,700","1,074,793,999","12,317",42.37
塑膠類指數          ,"58,117,140","3,218,435,020","22,626",4.15
紡織纖維類指數      ,"36,485,583","1,063,382,242","16,122",11.99
電機機械類指數      ,"117,871,283","11,311,255,582","66,826",8.98
電器電纜類指數      ,"67,584,016","2,367,400,545","28,653",1.5
化學生技醫療類指數  ,"86,107,246","6,765,658,305","56,644",3.48
化學類指數          ,"40,857,463","2,480,039,471","25,562",3.56
生技醫療類指數      ,"45,249,783","4,285,618,834","31,082",2.36
玻璃陶瓷類指數      ,"6,078,835","111,488,836","2,645",2.39
造紙類指數          ,"11,858,193","283,858,605","5,977",7.58
鋼鐵類指數          ,"147,277,389","5,010,157,592","67,784",1.25
橡膠類指數          ,"14,095,058","457,138,864","7,453",7.14
汽車類指數          ,"177,944,004","7,049,309,451","87,827",13.12
電子類指數          ,"1,394,723,584","122,441,876,953","687,676",15.72
半導體類指數        ,"436,068,377","66,079,921,049","256,799",6.33
電腦及週邊設備類指數,"216,622,803","11,569,070,976","109,756",3.0
光電類指數          ,"305,884,602","6,650,292,440","81,609",0.93
通信網路類指數      ,"95,942,745","7,755,045,576","55,097",2.91
電子零組件類指數    ,"211,450,863","20,897,357,675","123,117",6.38
電子通路類指數      ,"45,028,415","2,553,194,370","21,539",4.02
資訊服務類指數      ,"2,262,632","121,874,762","1,873",1.6
其他電子類指數      ,"81,463,147","6,815,120,105","37,886",2.57
建材營造類指數      ,"60,902,629","1,926,999,245","28,215",8.09
航運業類指數        ,"669,725,655","41,561,514,330","256,806",4.26
觀光事業類指數      ,"10,024,612","709,591,222","7,436",2.64
金融保險類指數      ,"576,202,260","14,473,656,894","151,529",54.27
貿易百貨類指數      ,"15,727,385","1,287,113,129","10,407",7.88
油電燃氣類指數      ,"7,115,113","603,511,843","4,219",-0.58
其他類指數          ,"59,810,441","5,386,733,128","41,495",11.38
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
