分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"21,977,205","940,612,320","11,589",-2.24
食品類指數          ,"16,074,786","860,128,670","11,772",-0.32
塑膠類指數          ,"84,576,483","2,962,616,657","35,300",-4.08
紡織纖維類指數      ,"43,090,707","1,092,019,608","17,747",-4.78
電機機械類指數      ,"149,457,992","6,659,155,896","57,811",0.2
電器電纜類指數      ,"22,659,800","593,786,491","10,424",-1.66
化學生技醫療類指數  ,"79,438,670","4,169,692,022","43,103",-1.13
化學類指數          ,"54,869,766","2,395,106,372","26,874",-1.11
生技醫療類指數      ,"24,568,904","1,774,585,650","16,229",-0.77
玻璃陶瓷類指數      ,"24,389,350","812,700,466","11,124",-1.49
造紙類指數          ,"23,570,000","726,492,920","13,065",-6.76
鋼鐵類指數          ,"263,613,473","10,198,028,742","122,589",-4.53
橡膠類指數          ,"14,770,870","721,029,754","8,786",-4.64
汽車類指數          ,"12,196,218","825,366,759","9,223",-4.23
電子類指數          ,"2,610,547,859","226,727,570,510","1,299,492",-7.29
半導體類指數        ,"1,405,455,584","159,606,218,451","756,111",-3.93
電腦及週邊設備類指數,"131,208,324","7,148,789,006","70,719",-0.73
光電類指數          ,"640,385,238","21,804,382,499","218,271",-0.75
通信網路類指數      ,"55,725,717","5,704,517,010","33,848",0.05
電子零組件類指數    ,"258,686,818","24,536,896,489","155,708",-2.58
電子通路類指數      ,"32,710,066","1,409,882,234","18,048",-1.43
資訊服務類指數      ,"5,889,572","270,475,294","3,512",0.43
其他電子類指數      ,"80,486,540","6,246,409,527","43,275",-0.18
建材營造類指數      ,"41,779,740","1,191,147,140","21,493",-2.58
航運業類指數        ,"635,904,667","67,168,325,975","315,457",0.91
觀光事業類指數      ,"3,821,785","331,024,150","3,097",-0.88
金融保險類指數      ,"522,491,215","12,341,775,464","152,638",-17.64
貿易百貨類指數      ,"34,928,356","2,412,749,936","17,885",-2.23
油電燃氣類指數      ,"2,562,491","164,528,454","1,988",-0.6
其他類指數          ,"45,932,264","4,034,790,829","28,758",-2.76
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
